,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,acc,ensemble_size,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,avg_times_duration,joules,JPIold,JPI,delay_normalized,JPI_normalized,PERC,tput
229,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,50,479,473.9612731933594,56900.0,120.052001953125,91.0,93.46701846965699,25,125,5.637885462555066,1279.8,473.8608353873826,56905.0,704.7356828193832,676.8394365621558,9.908410303260221e-05,0.012385512879075276,0.00015247478301665495,0.006661719280127203,50,473.9612757329689
94,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,50,95,94.57781219482422,11350.0,120.00700378417967,327.0,93.47787610619469,25,123,4.700896860986547,1048.3,94.84666455896301,11400.0,578.2103139013453,564.1405473854509,0.00041417593488868255,0.05094363999130796,0.0005479038906202876,0.02740074085291279,10,94.57781331172816
340,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,25,808,753.1199951171875,90400.0,120.03399658203124,33.0,93.54246196403872,25,124,6.708444444444445,1509.4,802.5414631304767,96439.0,831.8471111111112,805.2413975151909,7.420845624385448e-05,0.009201848574237956,5.529305318186388e-05,0.004949341432874823,90,753.1199707927799
95,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,25,449,444.1777648925781,53300.0,119.99700164794922,45.0,93.43782261848898,25,125,5.599999999999999,1271.1999999999998,443.89951455906476,53311.0,699.9999999999999,671.9832092285154,0.00010506566604127577,0.013133208255159472,7.539961797526893e-05,0.007063877571927706,50,444.1777650109386
149,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,25,89,84.9363021850586,10200.0,120.08999633789062,177.0,93.64127764127764,25,124,4.656444444444444,1047.7,84.86421725239617,10200.0,577.3991111111111,559.1923962809245,0.00045651416122004354,0.056607755991285404,0.00029657183070272447,0.03044726392630722,10,84.9363003667751
122,OzaBagExecutorMAXChunk,GMSC,4,2000,7569,7041.89892578125,140000.0,19.881000518798828,268.0,93.37536231884059,25,25,4.7893617021276595,225.1,7474.213961831681,150000.0,119.73404255319149,95.21730248471523,3.4209726443768994e-05,0.0008552431610942249,0.0004490466137193794,0.000460004354368223,90,7041.899117080176
420,OzaBagExecutorMAXChunk,GMSC,4,2000,4205,4082.774169921875,146000.0,35.7599983215332,406.0,93.27847222222222,25,42,4.320779220779221,332.7,4175.946547884187,150000.0,181.47272727272727,154.51105768278046,2.959437822451521e-05,0.0012429638854296388,0.0006802721088435374,0.0006685453045757653,50,4082.77424085014
168,OzaBagExecutorMAXChunk,GMSC,4,2000,841,833.3958740234375,100000.0,119.99099731445312,1397.0,93.2795918367347,25,126,3.34061135371179,764.9999999999999,837.3579190866881,100632.0,420.9170305676856,400.84328797186305,3.3406113537117904e-05,0.004209170305676856,0.002340739251365571,0.0022639604231520496,10,833.3958566736142
265,OzaBagExecutorMAXChunk,GMSC,4,500,7649,6630.0869140625,130500.0,19.683000564575195,74.0,93.37538461538462,25,26,4.885714285714286,239.4,7548.689044335967,150000.0,127.02857142857144,96.16551704406739,3.74384236453202e-05,0.0009733990147783252,0.00012399048289266445,0.0005235561132846473,90,6630.086686827085
184,OzaBagExecutorMAXChunk,GMSC,4,500,4249,4102.4189453125,145000.0,35.345001220703125,97.0,93.35155709342561,25,40,4.458904109589042,325.50000000000006,4225.352112676056,150000.0,178.3561643835617,157.59997119642287,3.075106282475202e-05,0.0012300425129900805,0.00016252806541335746,0.0006615953658250063,50,4102.418870905771
313,OzaBagExecutorMAXChunk,GMSC,4,500,849,841.65966796875,101000.0,120.0009994506836,346.0,93.36119402985075,25,126,3.2960698689956334,754.8000000000001,842.2861231757443,101231.0,415.3048034934498,395.53167853875976,3.263435513857063e-05,0.0041119287474598995,0.0005797392848765122,0.002211657707105633,10,841.6596566890064
110,OzaBagExecutorMAXChunk,GMSC,4,250,7622,6640.9814453125,131000.0,19.72599983215332,36.0,93.43785850860421,25,26,4.983673469387755,244.2,7551.729346020239,150000.0,129.57551020408164,98.3079420206498,3.8043308926624084e-05,0.0009891260320922263,6.031969438021514e-05,0.0005320151069074234,90,6640.981502315051
68,OzaBagExecutorMAXChunk,GMSC,4,250,4234,4126.015625,146750.0,35.56700134277344,55.0,93.32150170648464,25,41,4.721052631578947,358.79999999999995,4199.563245422476,150000.0,193.5631578947368,167.91368528667246,3.21707163991751e-05,0.0013189993723661793,9.21550886364398e-05,0.0007094420420984209,50,4126.015532929287
217,OzaBagExecutorMAXChunk,GMSC,4,250,846,841.6947021484375,101000.0,119.99600219726562,174.0,93.33101736972705,25,125,3.4854625550660794,791.2,842.342192414585,101231.0,435.6828193832599,418.24157241619633,3.4509530248179e-05,0.004313691281022375,0.0002915451895043732,0.002320178474308679,10,841.6947077450344
193,OzaBagExecutorMAXChunk,GMSC,4,100,6764,5207.83740234375,131300.0,25.21199989318848,19.0,93.32012195121952,25,31,6.021052631578948,343.20000000000005,6735.821096591675,150000.0,186.6526315789474,151.80277830425067,4.585721730067744e-05,0.0014215737363210007,3.1835394256224655e-05,0.0007646130814147707,90,5207.837559743655
371,OzaBagExecutorMAXChunk,GMSC,4,100,3757,3562.1435546875,142500.0,40.00400161743164,23.0,93.17205056179775,25,46,5.514117647058824,468.70000000000005,3740.2752842609216,150000.0,253.64941176470592,220.58677127164955,3.869556243550052e-05,0.001779995872033024,3.8537582520693005e-05,0.0009573953808002948,50,3562.1436415977446
302,OzaBagExecutorMAXChunk,GMSC,4,100,751,748.476806640625,89800.0,119.97699737548828,50.0,93.26532887402452,25,125,4.803982300884955,1085.6999999999998,747.8027831413543,89850.0,600.4977876106193,576.3673719051664,5.349646214793936e-05,0.00668705776849242,8.377735330585436e-05,0.0035967264414985063,10,748.4768077580383
418,OzaBagExecutorMAXChunk,GMSC,4,50,6291,4235.572265625,138050.0,32.59299850463867,11.0,93.4072463768116,25,38,5.670422535211269,402.60000000000014,6230.529595015577,150000.0,215.47605633802823,184.81607321081032,4.107513607541666e-05,0.0015608551708658329,1.843101772728796e-05,0.0008395275259702842,90,4235.572249676647
357,OzaBagExecutorMAXChunk,GMSC,4,50,3495,3489.264892578125,150000.0,42.98899841308594,11.0,93.41713904634878,25,49,5.252222222222223,472.70000000000005,3479.5518337238163,150000.0,257.3588888888889,225.78777277628583,3.5014814814814816e-05,0.001715725925925926,1.843101772728796e-05,0.0009228269020223406,50,3489.2648244240017
38,OzaBagExecutorMAXChunk,GMSC,4,50,699,693.8193969726562,83250.0,119.98799896240234,43.0,93.29086538461539,25,126,4.487719298245614,1023.2,692.9869827213104,83261.0,565.4526315789474,538.4724585014477,5.390653811706443e-05,0.006792223802750119,7.204852384303474e-05,0.003653291446506304,10,693.8193879380052
412,OzaBagExecutorMAXChunk,GMSC,4,25,5988,4304.208984375,140300.0,32.59600067138672,5.0,93.40224558902156,25,39,5.729166666666667,412.5,5931.198102016608,150000.0,223.4375,186.74792051315308,4.0835115229270615e-05,0.0015925694939415537,8.377735330585436e-06,0.0008565855129549529,90,4304.209016757002
121,OzaBagExecutorMAXChunk,GMSC,4,25,3326,3322.259033203125,150000.0,45.150001525878906,5.0,93.44690781796966,25,50,5.271739130434782,485.0,3310.8928374351617,150000.0,263.5869565217391,238.01902978316596,3.514492753623188e-05,0.0017572463768115941,8.377735330585436e-06,0.0009451592503784534,50,3322.259023934331
166,OzaBagExecutorMAXChunk,GMSC,4,25,665,663.9602661132812,79650.0,119.96199798583984,22.0,93.31742543171114,25,126,4.509606986899564,1032.7,663.1677085847949,79667.0,568.2104803493451,540.9814642793748,5.661779016823055e-05,0.007133841561197051,3.686203545457592e-05,0.0038370352793292914,10,663.9602652283415
373,OzaBagAdwinExecutorMAXChunk,GMSC,4,2000,4086,3567.774658203125,136000.0,38.11899948120117,541.0,93.43955223880597,25,44,5.166666666666667,418.5,4064.0494188409334,150000.0,227.33333333333334,196.94816398620605,3.799019607843137e-05,0.0016715686274509805,0.0009064709627693442,0.0008990762887469024,90,3567.7746491502216
12,OzaBagAdwinExecutorMAXChunk,GMSC,4,2000,2270,2197.9345703125,146000.0,66.4260025024414,770.0,93.44375000000001,25,72,4.308396946564885,564.4,2259.8189131777576,150000.0,310.2045801526717,286.18958635403,2.9509568127156747e-05,0.002124688905155286,0.0012901712409101572,0.0011427932926102687,50,2197.934460900819
30,OzaBagAdwinExecutorMAXChunk,GMSC,4,2000,454,433.6875,52000.0,119.9020004272461,2693.0,93.34,25,126,3.414410480349345,781.9,448.9133150137397,53910.0,430.21572052401746,409.3946468736407,6.566174000671817e-05,0.00827337924084649,0.004512248249053316,0.004449951369689762,10,433.6875099223425
101,OzaBagAdwinExecutorMAXChunk,GMSC,4,500,4260,3905.8076171875,138000.0,35.332000732421875,123.0,93.4290909090909,25,41,5.073333333333333,380.5,4222.8540863151375,150000.0,208.00666666666666,179.25101704915363,3.676328502415459e-05,0.001507294685990338,0.00020609228913240173,0.0008107192789294329,90,3905.8076853645707
74,OzaBagAdwinExecutorMAXChunk,GMSC,4,500,2366,2356.3046875,150000.0,63.65900039672852,165.0,93.43879598662207,25,69,4.2634920634920634,537.2,2352.0188161505293,150000.0,294.18095238095236,271.40964296129016,2.8423280423280424e-05,0.0019612063492063492,0.0002764652659093194,0.001054861940427878,50,2356.304671219886
174,OzaBagAdwinExecutorMAXChunk,GMSC,4,500,473,467.0558776855469,56000.0,119.9000015258789,665.0,93.3945945945946,25,125,3.4421052631578957,784.8000000000002,468.8533053550165,56306.0,430.26315789473693,412.7084263048675,6.146616541353385e-05,0.007683270676691731,0.001114238798967863,0.004132553322666663,10,467.05587395604084
394,OzaBagAdwinExecutorMAXChunk,GMSC,4,250,3830,3589.70458984375,141000.0,39.27899932861328,63.0,93.3861456483126,25,44,4.963414634146341,406.99999999999994,3816.017095756589,150000.0,218.390243902439,194.95796008226347,3.5201522227988234e-05,0.0015488669780314823,0.0001055594651653765,0.0008330795107675065,90,3589.704483568317
204,OzaBagAdwinExecutorMAXChunk,GMSC,4,250,2128,2122.361083984375,150000.0,70.6760025024414,86.0,93.42570951585977,25,76,4.340579710144928,599.0,2118.823629121112,150000.0,329.8840579710145,306.7748224562493,2.8937198067632853e-05,0.0021992270531400967,0.0001440970476860695,0.0011828846656832637,50,2122.3611224307497
65,OzaBagAdwinExecutorMAXChunk,GMSC,4,250,425,423.2940979003906,50750.0,119.89299774169922,353.0,93.37425742574258,25,126,3.639737991266375,833.4999999999999,424.0054629791557,50915.0,458.60698689956325,436.37909876727633,7.1718975197367e-05,0.009036590874868241,0.0005914681143393318,0.004860455295269604,10,423.2941118824737
203,OzaBagAdwinExecutorMAXChunk,GMSC,4,100,4119,3423.34423828125,148200.0,43.29100036621094,29.0,93.39365293720459,25,49,6.411111111111111,577.0,4087.0820958556988,150000.0,314.14444444444445,277.54341345893016,4.3259859049332734e-05,0.002119733093417304,4.859086491739553e-05,0.0011401277407735442,90,3423.344315130948
410,OzaBagAdwinExecutorMAXChunk,GMSC,4,100,2288,2277.869873046875,150000.0,65.85099792480469,38.0,93.34422948632421,25,72,6.242748091603053,817.8,2273.622942371237,150000.0,449.4778625954198,411.09119162523103,4.161832061068702e-05,0.0029965190839694655,6.367078851244931e-05,0.0016117192037055866,50,2277.8698080063286
99,OzaBagAdwinExecutorMAXChunk,GMSC,4,100,457,454.4393310546875,54500.0,119.9280014038086,133.0,93.39522058823529,25,126,4.970305676855896,1138.2000000000003,453.9125800461332,54509.0,626.2585152838429,596.0788261913318,9.119826930010819e-05,0.011490981931813632,0.0002228477597935726,0.006180583446978865,10,454.43932494541866
169,OzaBagAdwinExecutorMAXChunk,GMSC,4,50,3625,1460.8441162109375,140000.0,95.83499908447266,34.0,93.319042515184,25,102,5.4978494623655925,1022.6000000000001,3614.1965641037996,150000.0,560.7806451612904,526.886398192375,3.927035330261138e-05,0.00400557603686636,5.6968600247980966e-05,0.0021544544318297474,90,1460.8441731876953
335,OzaBagAdwinExecutorMAXChunk,GMSC,4,50,2013,2003.7938232421875,150000.0,74.85800170898438,21.0,93.37579193064354,25,81,5.197959183673468,764.0999999999999,1999.5734243361414,150000.0,421.0346938775509,389.1088374546595,3.465306122448979e-05,0.0028068979591836726,3.518648838845883e-05,0.0015097288610174738,50,2003.7938039427677
289,OzaBagAdwinExecutorMAXChunk,GMSC,4,50,402,399.3563537597656,47900.0,119.94300079345705,65.0,93.38140020898642,25,126,4.536244541484716,1038.8,399.04734939959695,47920.0,571.5668122270741,544.0907826386165,9.470239126272892e-05,0.011932501299103844,0.00010891055929761067,0.006418060740841756,10,399.3563582962564
299,OzaBagAdwinExecutorMAXChunk,GMSC,4,25,2760,2700.471435546875,147200.0,54.50899887084961,9.0,93.33922201460845,25,60,5.774311926605505,629.4000000000001,2748.3601451134155,150000.0,346.4587155963303,314.75196228727293,3.922766254487435e-05,0.0023536597526924614,1.5079923595053785e-05,0.001265948427526196,90,2700.4715377137445
352,OzaBagAdwinExecutorMAXChunk,GMSC,4,25,1533,1524.7930908203125,150000.0,98.3740005493164,12.0,93.39023170528421,25,104,5.281578947368422,1003.5000000000001,1522.1935824318564,150000.0,549.2842105263159,519.5700502696791,3.521052631578948e-05,0.0036618947368421057,2.0106564793405048e-05,0.0019696006946495316,50,1524.793127883446
83,OzaBagAdwinExecutorMAXChunk,GMSC,4,25,306,304.6466369628906,36525.0,119.89299774169922,47.0,93.53150684931506,25,126,4.5736842105263165,1042.8000000000002,304.35217192120274,36539.0,576.2842105263159,548.3527107238771,0.0001252206491588314,0.015777801794012756,7.87507121075031e-05,0.008486308757288041,10,304.64664899521875
62,OzaBagASHTExecutorMAXChunk,GMSC,4,2000,8015,6543.53515625,124000.0,18.950000762939453,294.0,93.3016393442623,25,25,4.9234042553191495,231.4,7952.4970840844035,150000.0,123.08510638297874,93.29851439455723,3.970487302676733e-05,0.0009926218256691834,0.0004926108374384236,0.0005338953677975722,90,6543.5353566057365
389,OzaBagASHTExecutorMAXChunk,GMSC,4,2000,4453,4327.5927734375,146000.0,33.73699951171875,373.0,93.28680555555555,25,40,4.061643835616438,296.5,4422.430567840085,150000.0,162.46575342465752,137.02767609896725,2.781947832613999e-05,0.0011127791330455994,0.0006249790556616735,0.0005985236362441676,50,4327.59291321346
393,OzaBagASHTExecutorMAXChunk,GMSC,4,2000,890,883.26708984375,106000.0,120.00900268554688,1328.0,93.33365384615384,25,125,3.3453744493392064,759.3999999999999,887.0530291685386,106622.0,418.1718061674008,401.4750512749087,3.156013631452082e-05,0.003945017039315102,0.002225126503803492,0.002121881938020955,10,883.2670685360672
409,OzaBagASHTExecutorMAXChunk,GMSC,4,500,7755,6790.6015625,131500.0,19.364999771118164,69.0,93.30992366412214,25,25,4.821739130434783,221.8,7705.347511172755,150000.0,120.54347826086958,93.37297715726106,3.666721772193751e-05,0.0009166804430484379,0.00011561274756207902,0.0004930492455817671,90,6790.601681086774
8,OzaBagASHTExecutorMAXChunk,GMSC,4,500,4308,4161.8994140625,145500.0,34.959999084472656,96.0,93.32206896551725,25,40,4.372972972972973,323.6,4271.800421484309,150000.0,174.91891891891893,152.8791311315588,3.0054797065106345e-05,0.0012021918826042538,0.00016085251834724039,0.0006466155193530522,50,4161.8994224923545
77,OzaBagASHTExecutorMAXChunk,GMSC,4,500,861,854.1595458984375,102500.0,120.0009994506836,343.0,93.30392156862744,25,126,3.3222707423580795,760.8000000000002,857.2165505994725,103028.0,418.606113537118,398.6758095287341,3.241239748642029e-05,0.0040839620832889565,0.0005747126436781609,0.0021966154502586705,10,854.1595525804273
231,OzaBagASHTExecutorMAXChunk,GMSC,4,250,7829,6875.32080078125,134000.0,19.489999771118164,35.0,93.11252336448598,25,25,5.11304347826087,235.20000000000002,7786.544850498339,150000.0,127.82608695652175,99.65321622102158,3.815704088254381e-05,0.0009539260220635951,5.864414731409805e-05,0.0005130822950200314,90,6875.320758011085
343,OzaBagASHTExecutorMAXChunk,GMSC,4,250,4349,4166.06396484375,144000.0,34.564998626708984,49.0,93.19721739130435,25,40,4.398648648648649,325.50000000000006,4319.654427645788,150000.0,175.94594594594597,152.03928449991588,3.054617117117117e-05,0.001221846846846847,8.210180623973728e-05,0.0006571872135189275,50,4166.064103029608
385,OzaBagASHTExecutorMAXChunk,GMSC,4,250,869,862.3275146484375,103500.0,120.02400207519533,170.0,93.2997578692494,25,126,3.4938596491228076,796.6000000000001,862.2505866103077,103627.0,440.22631578947374,419.34701777675707,3.3757098059157564e-05,0.004253394355453853,0.00028484300123990484,0.002287746939537855,10,862.3275195835996
280,OzaBagASHTExecutorMAXChunk,GMSC,4,100,7082,5421.50390625,142900.0,26.357999801635746,18.0,93.35364145658264,25,32,5.908333333333334,354.50000000000006,7057.495059753458,150000.0,189.0666666666667,155.73184882799788,4.1345929554467e-05,0.001323069745742944,3.015984719010757e-05,0.0007116313486750682,90,5421.503948532992
40,OzaBagASHTExecutorMAXChunk,GMSC,4,100,3934,3878.870361328125,148200.0,38.20700073242188,22.0,93.37542201215395,25,45,5.520481927710844,458.20000000000005,3915.5289879662746,150000.0,248.421686746988,210.92105705537,3.7250215436645375e-05,0.0016762596946490419,3.686203545457592e-05,0.0009015994440738404,50,3878.8702897121084
320,OzaBagASHTExecutorMAXChunk,GMSC,4,100,786,783.39208984375,94000.0,119.99099731445312,75.0,93.37806176783813,25,127,4.965217391304347,1141.9999999999998,782.667676456636,94043.0,630.5826086956521,595.7813866656759,5.2821461609620714e-05,0.0067083256244218304,0.00012566602995878155,0.0036081656517496447,10,783.3921052731973
161,OzaBagASHTExecutorMAXChunk,GMSC,4,50,6556,3658.38916015625,121250.0,33.143001556396484,13.0,93.29290429042905,25,39,5.310958904109589,387.7,6507.0275897969805,150000.0,207.127397260274,176.02111922486188,4.380172292049146e-05,0.001708267193899167,2.1782111859522132e-05,0.0009188151199158517,90,3658.389231695859
132,OzaBagASHTExecutorMAXChunk,GMSC,4,50,3642,3539.865966796875,146200.0,41.30099868774414,12.0,93.32192952446117,25,48,5.128409090909091,451.3,3615.0676017641526,150000.0,246.16363636363639,211.8084171338515,3.507803755751772e-05,0.0016837458027608508,2.0106564793405048e-05,0.0009056259507860339,50,3539.8659752841304
57,OzaBagASHTExecutorMAXChunk,GMSC,4,50,728,723.75,86850.0,120.0,38.0,93.30069124423963,25,125,4.478761061946903,1012.2,722.8940731924527,86855.0,559.8451327433629,537.4513274336284,5.156892414446636e-05,0.006446115518058295,6.367078851244931e-05,0.003467132322079684,10,723.75
170,OzaBagASHTExecutorMAXChunk,GMSC,4,25,6177,4298.9990234375,129675.0,30.16399955749512,5.0,93.24643270343232,25,36,5.7227272727272736,377.70000000000005,6123.6987140232695,150000.0,206.01818181818186,172.62034292221074,4.4131307289202034e-05,0.0015887270624112733,8.377735330585436e-06,0.0008545188080507835,90,4298.998869590504
425,OzaBagASHTExecutorMAXChunk,GMSC,4,25,3431,3359.512451171875,147150.0,43.80099868774414,6.0,93.33423959218352,25,50,5.175,476.1,3417.0900061507623,150000.0,258.75,226.6701682090759,3.516819571865443e-05,0.0017584097859327217,1.0053282396702524e-05,0.0009457850060535361,50,3359.5124405502133
247,OzaBagASHTExecutorMAXChunk,GMSC,4,25,686,683.898193359375,82050.0,119.9739990234375,21.0,93.36543736665651,25,125,4.539647577092511,1030.5,683.0671139263686,82063.0,567.4559471365639,544.6396739808473,5.532781934299221e-05,0.006915977417874026,3.518648838845883e-05,0.0037198540387788598,10,683.8981835053371
109,LBagExecutorMAXChunk,GMSC,4,2000,2001,1899.4605712890625,144000.0,75.81099700927734,1025.0,93.50422535211268,25,81,5.7122448979591836,839.6999999999999,1994.2300277862716,150000.0,462.6918367346939,433.05098087544343,3.966836734693878e-05,0.003213137755102041,0.0017174357427700143,0.001728230549824921,90,1899.4605753882652
183,LBagExecutorMAXChunk,GMSC,4,2000,1112,1084.54443359375,130000.0,119.86599731445312,1553.0,93.5140625,25,126,4.397379912663755,1007.0,1105.857656937225,132756.0,554.0698689956331,527.0963288019838,3.3825999328182734e-05,0.004262075915351024,0.0026021245936798366,0.002292416436514946,50,1084.5444322209376
43,LBagExecutorMAXChunk,GMSC,4,2000,222,216.9595642089844,26000.0,119.83799743652344,5625.0,93.4375,25,125,3.4367256637168144,776.7,219.58575641944245,26356.0,429.5907079646018,411.8503212785299,0.00013218175629680056,0.016522719537100067,0.009424952246908615,0.008886973060791966,10,216.9595667164903
415,LBagExecutorMAXChunk,GMSC,4,500,2044,1962.22216796875,144500.0,73.64099884033203,245.0,93.49444444444444,25,79,5.319444444444445,766.0,2032.3275570067879,150000.0,420.23611111111114,391.729202164544,3.681276432141484e-05,0.0029082083813917726,0.00041050903119868636,0.0015642200717966206,90,1962.2221625932048
279,LBagExecutorMAXChunk,GMSC,4,500,1135,1130.3441162109375,135500.0,119.875,381.0,93.54814814814814,25,126,4.391228070175439,1001.2,1130.8114592271102,135746.0,553.2947368421053,526.3984649122807,3.2407587233767076e-05,0.004083355991454651,0.0006383834321906102,0.0021962894553888947,50,1130.3441084462982
138,LBagExecutorMAXChunk,GMSC,4,500,227,221.13186645507807,26500.0,119.83799743652344,1382.0,93.46923076923078,25,125,3.430263157894737,782.1,224.5744707440826,26955.0,428.78289473684214,411.0758675223903,0.00012944389275074478,0.0161804865938431,0.0023156060453738145,0.008702898342316535,10,221.1318660764228
291,LBagExecutorMAXChunk,GMSC,4,250,2054,80.44894409179688,10250.0,127.41000366210938,3105.0,93.47,25,133,5.694190871369295,1372.3,2041.7608145264478,150000.0,757.3273858921162,725.4968797739116,0.0005555308167189556,0.0738855986236211,0.005202573640293555,0.03974039038030256,90,80.4489420405555
384,LBagExecutorMAXChunk,GMSC,4,250,1141,1136.0699462890625,136250.0,119.93099975585938,173.0,93.51470588235294,25,126,4.541921397379912,1040.1,1135.811930923601,136344.0,572.282096069869,544.7171740003027,3.333520291654981e-05,0.004200235567485277,0.0002898696424382561,0.002259154750730176,50,1136.0699091757829
246,LBagExecutorMAXChunk,GMSC,4,250,228,223.21987915039065,26750.0,119.83699798583984,703.0,93.47547169811321,25,126,3.705263157894737,844.8,224.58008398320337,26955.0,466.86315789473684,444.0276135896382,0.00013851451057550417,0.017452828332513527,0.0011779095874803122,0.009387244931284289,10,223.21987741349153
131,LBagExecutorMAXChunk,GMSC,4,100,1959,1744.4974365234375,149800.0,85.87000274658203,57.0,93.40881763527054,25,91,6.253012048192771,1038.0,1947.5966657145084,150000.0,569.0240963855422,536.9461617527237,4.174240352598645e-05,0.0037985587208647677,9.550618276867398e-05,0.002043107307266347,90,1744.4974404168472
220,LBagExecutorMAXChunk,GMSC,4,100,1088,1081.148681640625,129700.0,119.96499633789062,75.0,93.50925925925925,25,125,5.601769911504425,1266.0,1081.0500095803793,129766.0,700.2212389380531,672.0163069193342,4.319020749039649e-05,0.005398775936299562,0.00012566602995878155,0.002903806252924328,50,1081.1487013652716
185,LBagExecutorMAXChunk,GMSC,4,100,217,214.4740753173828,25700.0,119.8280029296875,293.0,93.40625,25,126,4.716157205240175,1080.0,214.6041109472509,25757.0,594.2358078602621,565.1276994063865,0.0001835080624607072,0.02312201587004911,0.0004909352903723066,0.012436495801247241,10,214.4740742702706
427,LBagExecutorMAXChunk,GMSC,4,50,1833,1551.4510498046875,143050.0,92.2040023803711,32.0,93.32167832167832,25,98,6.178089887640448,1099.6999999999998,1824.4623917485649,150000.0,605.4528089887639,569.6446147061465,4.31883249747672e-05,0.004232455847527185,5.361750611574679e-05,0.002276484873661856,90,1551.4510900500052
28,LBagExecutorMAXChunk,GMSC,4,50,1018,1011.1825561523438,121350.0,120.00800323486328,40.0,93.37510305028854,25,126,5.491266375545853,1257.5000000000002,1011.4143837899087,121394.0,691.8995633187774,658.9959129600027,4.525147404652536e-05,0.005701685729862195,6.702188264468349e-05,0.003066730471857941,50,1011.1825605706508
128,LBagExecutorMAXChunk,GMSC,4,50,203,199.80978393554688,23950.0,119.86399841308594,137.0,93.51882845188284,25,125,4.623008849557522,1044.8,199.64004799360083,23960.0,577.8761061946902,554.1323254070451,0.00019302750937609693,0.024128438672012118,0.00022954994805804096,0.012977814214885449,10,199.8097870676847
153,LBagExecutorMAXChunk,GMSC,4,25,1675,1644.322998046875,147675.0,89.80899810791016,14.0,93.41957331527261,25,95,6.3780346820809255,1103.4,1669.096128809712,150000.0,605.913294797688,572.8049046951912,4.318967111617353e-05,0.004103018756036485,2.345765892563922e-05,0.0022068653450750377,90,1644.322986685152
133,LBagExecutorMAXChunk,GMSC,4,25,930,926.381103515625,111175.0,120.01000213623048,22.0,93.36752136752136,25,126,5.508333333333334,1255.9,926.7995967103564,111228.0,694.0500000000001,661.0550951004029,4.954651075631512e-05,0.006242860355295705,3.686203545457592e-05,0.0033578087236319763,50,926.3811184154355
87,LBagExecutorMAXChunk,GMSC,4,25,186,184.8236083984375,22150.0,119.84400177001952,81.0,93.554802259887,25,126,4.600873362445414,1053.6,184.6701218191211,22163.0,579.7100436681221,551.3870753925438,0.00020771437302236632,0.026172011000818153,0.00013571931235548405,0.014076977835807544,10,184.82360128883064
286,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,2000,1620,1593.794921875,150000.0,94.11499786376952,1229.0,93.52162162162162,25,98,5.470391061452514,979.2,1614.413483581415,150000.0,536.0983240223464,514.8458430625873,3.6469273743016765e-05,0.003573988826815643,0.0020592473442579,0.0019223192860088152,90,1593.7948616555614
330,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,2000,900,866.659423828125,104000.0,120.0009994506836,1953.0,93.49607843137255,25,125,4.465198237885462,1013.6,897.0870878366574,107820.0,558.1497797356828,535.8282512916867,4.293459844120637e-05,0.005366824805150797,0.0032723434201266713,0.0028866208954446875,50,866.6594484718482
285,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,2000,180,166.91983032226562,20000.0,119.81800079345705,6803.0,93.50555555555556,25,124,3.412499999999999,764.3999999999999,179.69401019966,21564.0,423.1499999999999,408.87892770767206,0.00017062499999999996,0.021157499999999996,0.011398746690794544,0.011379853789293745,10,166.91982730104232
36,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,500,1638,1598.121337890625,147000.0,91.98300170898438,306.0,93.55221843003413,25,97,5.553409090909091,977.4,1628.5760816459474,150000.0,538.6806818181818,510.8192378997803,3.777829313543599e-05,0.003664494434137291,0.0005127174022318287,0.0019709989777697318,90,1598.1213623042906
342,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,500,910,906.2413940429688,109000.0,120.2770004272461,473.0,93.50322580645162,25,124,4.491555555555555,1010.5999999999999,907.062269111725,109018.0,556.9528888888889,540.2308294745551,4.1206931702344546e-05,0.005109659531090723,0.0007925337622733822,0.002748300998552933,50,906.2414228224173
353,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,500,182,179.35350036621094,21500.0,119.875,1731.0,93.6047619047619,25,124,3.4608888888888885,778.6999999999999,179.69401019966,21564.0,429.15022222222217,414.8740555555555,0.00016097157622739017,0.01996047545219638,0.002900371971448678,0.010736017592380092,10,179.35349322210635
419,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,250,1538,1491.1781005859375,149000.0,99.9209976196289,158.0,93.55495798319328,25,104,5.588359788359789,1056.2,1527.5571306366858,150000.0,581.189417989418,558.3944851103283,3.750577039167643e-05,0.003900600120734349,0.00026473643644649977,0.002097991684483442,90,1491.1780661678442
89,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,250,854,846.9285888671875,101750.0,120.13999938964844,238.0,93.49753694581281,25,124,4.640444444444444,1044.1,847.255965653809,101830.0,575.4151111111111,557.502992723253,4.560633360633361e-05,0.005655185367185366,0.0003987802017358668,0.0030417196091184185,50,846.9285876221423
