arch,eval,dataset,algorithm,ensemble_size,cores,chunk_size,time,accuracy,precision,recall
i7,Interleaved,covtypeNorm,LBagExecutorRUNPER,100,7,1,979.4749755859375,92.03476003937958,85.06996368392566,85.05144159183182
i7,Interleaved,covtypeNorm,LBagExecutorRUNPER,150,7,1,1427.126953125,92.13097147735331,85.23526045241438,85.45143865659969
i7,Interleaved,covtypeNorm,OzaBagAdwinExecutorRUNPER,100,7,1,589.583984375,85.13541888979917,77.12669558423936,81.5863124912909
i7,Interleaved,covtypeNorm,OzaBagAdwinExecutorRUNPER,150,7,1,940.02099609375,85.03559306864574,76.71642417991922,81.56622945679848
i7,Interleaved,covtypeNorm,OzaBagExecutorRUNPER,100,7,1,445.4179992675781,80.60504774428067,68.24079414293259,67.65234458695211
i7,Interleaved,covtypeNorm,OzaBagExecutorRUNPER,150,7,1,601.4959716796875,80.72466661618004,68.32111731575968,67.75852015996107
i7,Interleaved,elecNormNew,AdaptiveRandomForestRUNPER,100,7,1,37.055999755859375,89.04925847457628,89.0178834691058,88.49892068910229
i7,Interleaved,elecNormNew,AdaptiveRandomForestRUNPER,150,7,1,51.00699996948242,88.97201624293785,88.8961426027675,88.4645239870374
i7,Interleaved,elecNormNew,LBagExecutorRUNPER,100,7,1,28.73900032043457,90.19244350282486,90.15152706408284,89.72123102297023
i7,Interleaved,elecNormNew,LBagExecutorRUNPER,150,7,1,38.2760009765625,90.21230579096046,90.18684319556412,89.72621991088502
i7,Interleaved,elecNormNew,OzaBagAdwinExecutorRUNPER,100,7,1,14.449000358581543,84.14768714689266,84.34483178258627,83.0649523820821
i7,Interleaved,elecNormNew,OzaBagAdwinExecutorRUNPER,150,7,1,19.524999618530273,84.29334392655367,84.47988029717935,83.2296806783787
i7,Interleaved,elecNormNew,OzaBagExecutorRUNPER,100,7,1,10.404999732971191,82.1923552259887,81.91393125089279,81.47029371879484
i7,Interleaved,elecNormNew,OzaBagExecutorRUNPER,150,7,1,14.717000007629395,82.33801200564972,82.05871069155626,81.62956911644233
i7,Interleaved,GMSC,AdaptiveRandomForestRUNPER,100,7,1,108.0510025024414,93.57,78.37796904660479,54.44183350388309
i7,Interleaved,GMSC,AdaptiveRandomForestRUNPER,150,7,1,164.56500244140625,93.53733333333332,77.7978574671291,54.15580043133086
i7,Interleaved,GMSC,LBagExecutorRUNPER,100,7,1,96.44000244140625,93.51666666666667,76.50238538555743,54.63085852047226
i7,Interleaved,GMSC,LBagExecutorRUNPER,150,7,1,131.63999938964844,93.56533333333333,77.4508643368388,54.948613736310115
i7,Interleaved,GMSC,OzaBagAdwinExecutorRUNPER,100,7,1,34.92100143432617,93.46,78.24474198368003,52.52170453096971
i7,Interleaved,GMSC,OzaBagAdwinExecutorRUNPER,150,7,1,49.858001708984375,93.494,78.67692155067103,52.97512570450268
i7,Interleaved,GMSC,OzaBagExecutorRUNPER,100,7,1,27.530000686645508,93.512,76.92835078208819,54.183894902530284
i7,Interleaved,GMSC,OzaBagExecutorRUNPER,150,7,1,37.52000045776367,93.502,77.02814351122635,53.896117469092765
i7,Interleaved,airlines,AdaptiveRandomForestRUNPER,100,7,1,1491.8289794921875,66.41681328480875,66.04546030687013,65.25688307116977
i7,Interleaved,airlines,AdaptiveRandomForestRUNPER,150,7,1,2176.5791015625,66.4798482710801,66.1189518563356,65.3074517686145
i7,Interleaved,airlines,LBagExecutorRUNPER,100,7,1,1485.7039794921875,63.45694988533195,62.96134630322674,62.02728162813577
i7,Interleaved,airlines,LBagExecutorRUNPER,150,7,1,2193.39208984375,63.46862989749399,62.97686904623476,62.0322028333409
i7,Interleaved,airlines,OzaBagAdwinExecutorRUNPER,100,7,1,633.1370239257812,66.9429700231561,66.77838062835907,65.53751563674084
i7,Interleaved,airlines,OzaBagAdwinExecutorRUNPER,150,7,1,935.0479736328125,66.91386269126019,66.75174543875023,65.50201790930082
i7,Interleaved,airlines,OzaBagExecutorRUNPER,100,7,1,333.9549865722656,65.32148769983482,66.28569909685919,62.95017202154081
i7,Interleaved,airlines,OzaBagExecutorRUNPER,150,7,1,526.1729736328125,65.3046165711563,66.2693533666253,62.930784103936034
i7,Interleaved,covtypeNorm,AdaptiveRandomForestRUNPER,100,7,1,633.8209838867188,92.65195899568339,89.91764084390161,82.07769837657548
i7,Interleaved,covtypeNorm,AdaptiveRandomForestRUNPER,150,7,1,871.8829956054688,92.59309618389982,89.96421869137717,82.16024449224271
i7,Interleaved,covtypeNorm,LBagExecutorRUNPER,100,7,1,985.7570190429688,92.03476003937958,85.06996368392566,85.05144159183182
i7,Interleaved,covtypeNorm,LBagExecutorRUNPER,150,7,1,1380.366943359375,92.13097147735331,85.23526045241438,85.45143865659969
i7,Interleaved,covtypeNorm,OzaBagAdwinExecutorRUNPER,100,7,1,605.9080200195312,85.13541888979917,77.12669558423936,81.5863124912909
i7,Interleaved,covtypeNorm,OzaBagAdwinExecutorRUNPER,150,7,1,946.5079956054688,85.03559306864574,76.71642417991922,81.56622945679848
i7,Interleaved,covtypeNorm,OzaBagExecutorRUNPER,100,7,1,448.3320007324219,80.60504774428067,68.24079414293259,67.65234458695211
i7,Interleaved,covtypeNorm,OzaBagExecutorRUNPER,150,7,1,609.2109985351562,80.72466661618004,68.32111731575968,67.75852015996107
i7,Interleaved,elecNormNew,AdaptiveRandomForestRUNPER,100,7,1,37.19599914550781,89.04925847457628,89.0178834691058,88.49892068910229
i7,Interleaved,elecNormNew,AdaptiveRandomForestRUNPER,150,7,1,51.18000030517578,88.97201624293785,88.8961426027675,88.4645239870374
i7,Interleaved,elecNormNew,LBagExecutorRUNPER,100,7,1,29.68199920654297,90.19244350282486,90.15152706408284,89.72123102297023
i7,Interleaved,elecNormNew,LBagExecutorRUNPER,150,7,1,39.448001861572266,90.21230579096046,90.18684319556412,89.72621991088502
i7,Interleaved,elecNormNew,OzaBagAdwinExecutorRUNPER,100,7,1,14.50100040435791,84.14768714689266,84.34483178258627,83.0649523820821
i7,Interleaved,elecNormNew,OzaBagAdwinExecutorRUNPER,150,7,1,19.601999282836914,84.29334392655367,84.47988029717935,83.2296806783787
i7,Interleaved,elecNormNew,OzaBagExecutorRUNPER,100,7,1,10.501999855041504,82.1923552259887,81.91393125089279,81.47029371879484
i7,Interleaved,elecNormNew,OzaBagExecutorRUNPER,150,7,1,14.86400032043457,82.33801200564972,82.05871069155626,81.62956911644233
i7,Interleaved,GMSC,AdaptiveRandomForestRUNPER,100,7,1,106.87699890136719,93.57,78.37796904660479,54.44183350388309
i7,Interleaved,GMSC,AdaptiveRandomForestRUNPER,150,7,1,162.11500549316406,93.53733333333332,77.7978574671291,54.15580043133086
i7,Interleaved,GMSC,LBagExecutorRUNPER,100,7,1,95.03299713134766,93.51666666666667,76.50238538555743,54.63085852047226
i7,Interleaved,GMSC,LBagExecutorRUNPER,150,7,1,135.1529998779297,93.56533333333333,77.4508643368388,54.948613736310115
i7,Interleaved,GMSC,OzaBagAdwinExecutorRUNPER,100,7,1,34.03099822998047,93.46,78.24474198368003,52.52170453096971
i7,Interleaved,GMSC,OzaBagAdwinExecutorRUNPER,150,7,1,49.63999938964844,93.494,78.67692155067103,52.97512570450268
i7,Interleaved,GMSC,OzaBagExecutorRUNPER,100,7,1,27.68899917602539,93.512,76.92835078208819,54.183894902530284
i7,Interleaved,GMSC,OzaBagExecutorRUNPER,150,7,1,37.933998107910156,93.502,77.02814351122635,53.896117469092765
i7,Interleaved,airlines,AdaptiveRandomForestRUNPER,100,7,1,1438.156005859375,66.41681328480875,66.04546030687013,65.25688307116977
i7,Interleaved,airlines,AdaptiveRandomForestRUNPER,150,7,1,2165.31591796875,66.4798482710801,66.1189518563356,65.3074517686145
i7,Interleaved,airlines,LBagExecutorRUNPER,100,7,1,1460.6409912109375,63.45694988533195,62.96134630322674,62.02728162813577
i7,Interleaved,airlines,LBagExecutorRUNPER,150,7,1,2190.52099609375,63.46862989749399,62.97686904623476,62.0322028333409
i7,Interleaved,airlines,OzaBagAdwinExecutorRUNPER,100,7,1,630.8170166015625,66.9429700231561,66.77838062835907,65.53751563674084
i7,Interleaved,airlines,OzaBagAdwinExecutorRUNPER,150,7,1,894.0880126953125,66.91386269126019,66.75174543875023,65.50201790930082
i7,Interleaved,airlines,OzaBagExecutorRUNPER,100,7,1,333.7659912109375,65.32148769983482,66.28569909685919,62.95017202154081
i7,Interleaved,airlines,OzaBagExecutorRUNPER,150,7,1,511.5400085449219,65.3046165711563,66.2693533666253,62.930784103936034
i7,Interleaved,covtypeNorm,AdaptiveRandomForestRUNPER,100,7,1,632.1079711914062,92.65195899568339,89.91764084390161,82.07769837657548
i7,Interleaved,covtypeNorm,AdaptiveRandomForestRUNPER,150,7,1,866.3670043945312,92.59309618389982,89.96421869137717,82.16024449224271
i7,Interleaved,covtypeNorm,LBagExecutorRUNPER,100,7,1,958.260986328125,92.03476003937958,85.06996368392566,85.05144159183182
i7,Interleaved,covtypeNorm,LBagExecutorRUNPER,150,7,1,1512.1939697265625,92.13097147735331,85.23526045241438,85.45143865659969
i7,Interleaved,covtypeNorm,OzaBagAdwinExecutorRUNPER,100,7,1,607.1690063476562,85.13541888979917,77.12669558423936,81.5863124912909
i7,Interleaved,covtypeNorm,OzaBagAdwinExecutorRUNPER,150,7,1,820.625,85.03559306864574,76.71642417991922,81.56622945679848
i7,Interleaved,covtypeNorm,OzaBagExecutorRUNPER,100,7,1,442.4530029296875,80.60504774428067,68.24079414293259,67.65234458695211
i7,Interleaved,covtypeNorm,OzaBagExecutorRUNPER,150,7,1,609.6580200195312,80.72466661618004,68.32111731575968,67.75852015996107
i7,Interleaved,elecNormNew,AdaptiveRandomForestRUNPER,100,7,1,37.643001556396484,89.04925847457628,89.0178834691058,88.49892068910229
i7,Interleaved,elecNormNew,AdaptiveRandomForestRUNPER,150,7,1,51.97600173950195,88.97201624293785,88.8961426027675,88.4645239870374
i7,Interleaved,elecNormNew,LBagExecutorRUNPER,100,7,1,29.518999099731445,90.19244350282486,90.15152706408284,89.72123102297023
i7,Interleaved,elecNormNew,LBagExecutorRUNPER,150,7,1,38.6870002746582,90.21230579096046,90.18684319556412,89.72621991088502
i7,Interleaved,elecNormNew,OzaBagAdwinExecutorRUNPER,100,7,1,14.701000213623047,84.14768714689266,84.34483178258627,83.0649523820821
i7,Interleaved,elecNormNew,OzaBagAdwinExecutorRUNPER,150,7,1,19.41699981689453,84.29334392655367,84.47988029717935,83.2296806783787
i7,Interleaved,elecNormNew,OzaBagExecutorRUNPER,100,7,1,10.640999794006348,82.1923552259887,81.91393125089279,81.47029371879484
i7,Interleaved,elecNormNew,OzaBagExecutorRUNPER,150,7,1,14.87600040435791,82.33801200564972,82.05871069155626,81.62956911644233
i7,Interleaved,GMSC,AdaptiveRandomForestRUNPER,100,7,1,108.77799987792969,93.57,78.37796904660479,54.44183350388309
i7,Interleaved,GMSC,AdaptiveRandomForestRUNPER,150,7,1,160.88699340820312,93.53733333333332,77.7978574671291,54.15580043133086
i7,Interleaved,GMSC,LBagExecutorRUNPER,100,7,1,95.89199829101562,93.51666666666667,76.50238538555743,54.63085852047226
i7,Interleaved,GMSC,LBagExecutorRUNPER,150,7,1,133.5019989013672,93.56533333333333,77.4508643368388,54.948613736310115
i7,Interleaved,GMSC,OzaBagAdwinExecutorRUNPER,100,7,1,34.986000061035156,93.46,78.24474198368003,52.52170453096971
i7,Interleaved,GMSC,OzaBagAdwinExecutorRUNPER,150,7,1,49.845001220703125,93.494,78.67692155067103,52.97512570450268
i7,Interleaved,GMSC,OzaBagExecutorRUNPER,100,7,1,26.895999908447266,93.512,76.92835078208819,54.183894902530284
i7,Interleaved,GMSC,OzaBagExecutorRUNPER,150,7,1,37.652000427246094,93.502,77.02814351122635,53.896117469092765
i7,Interleaved,airlines,AdaptiveRandomForestRUNPER,100,7,1,1509.364013671875,66.41681328480875,66.04546030687013,65.25688307116977
i7,Interleaved,airlines,AdaptiveRandomForestRUNPER,150,7,1,2195.9580078125,66.4798482710801,66.1189518563356,65.3074517686145
i7,Interleaved,airlines,LBagExecutorRUNPER,100,7,1,1492.0870361328125,63.45694988533195,62.96134630322674,62.02728162813577
i7,Interleaved,airlines,LBagExecutorRUNPER,150,7,1,2225.85693359375,63.46862989749399,62.97686904623476,62.0322028333409
i7,Interleaved,airlines,OzaBagAdwinExecutorRUNPER,100,7,1,633.8709716796875,66.9429700231561,66.77838062835907,65.53751563674084
i7,Interleaved,airlines,OzaBagAdwinExecutorRUNPER,150,7,1,918.1300048828125,66.91386269126019,66.75174543875023,65.50201790930082
i7,Interleaved,airlines,OzaBagExecutorRUNPER,100,7,1,340.38299560546875,65.32148769983482,66.28569909685919,62.95017202154081
i7,Interleaved,airlines,OzaBagExecutorRUNPER,150,7,1,526.97998046875,65.3046165711563,66.2693533666253,62.930784103936034
i7,Interleaved,covtypeNorm,AdaptiveRandomForestRUNPER,100,7,1,639.9920043945312,92.65195899568339,89.91764084390161,82.07769837657548
i7,Interleaved,covtypeNorm,AdaptiveRandomForestRUNPER,150,7,1,870.6699829101562,92.59309618389982,89.96421869137717,82.16024449224271
i7,Interleaved,covtypeNorm,LBagExecutorRUNPER,100,7,1,1046.9210205078125,92.03476003937958,85.06996368392566,85.05144159183182
i7,Interleaved,covtypeNorm,LBagExecutorRUNPER,150,7,1,1506.68798828125,92.13097147735331,85.23526045241438,85.45143865659969
i7,Interleaved,covtypeNorm,OzaBagAdwinExecutorRUNPER,100,7,1,608.822021484375,85.13541888979917,77.12669558423936,81.5863124912909
i7,Interleaved,covtypeNorm,OzaBagAdwinExecutorRUNPER,150,7,1,939.218994140625,85.03559306864574,76.71642417991922,81.56622945679848
i7,Interleaved,covtypeNorm,OzaBagExecutorRUNPER,100,7,1,441.4289855957031,80.60504774428067,68.24079414293259,67.65234458695211
i7,Interleaved,covtypeNorm,OzaBagExecutorRUNPER,150,7,1,646.8140258789062,80.72466661618004,68.32111731575968,67.75852015996107
i7,Interleaved,elecNormNew,AdaptiveRandomForestRUNPER,100,7,1,36.821998596191406,89.04925847457628,89.0178834691058,88.49892068910229
i7,Interleaved,elecNormNew,AdaptiveRandomForestRUNPER,150,7,1,50.60900115966797,88.97201624293785,88.8961426027675,88.4645239870374
i7,Interleaved,elecNormNew,LBagExecutorRUNPER,100,7,1,29.5049991607666,90.19244350282486,90.15152706408284,89.72123102297023
i7,Interleaved,elecNormNew,LBagExecutorRUNPER,150,7,1,38.834999084472656,90.21230579096046,90.18684319556412,89.72621991088502
i7,Interleaved,elecNormNew,OzaBagAdwinExecutorRUNPER,100,7,1,14.468000411987305,84.14768714689266,84.34483178258627,83.0649523820821
i7,Interleaved,elecNormNew,OzaBagAdwinExecutorRUNPER,150,7,1,19.641000747680664,84.29334392655367,84.47988029717935,83.2296806783787
i7,Interleaved,elecNormNew,OzaBagExecutorRUNPER,100,7,1,10.652000427246094,82.1923552259887,81.91393125089279,81.47029371879484
i7,Interleaved,elecNormNew,OzaBagExecutorRUNPER,150,7,1,15.045000076293945,82.33801200564972,82.05871069155626,81.62956911644233
i7,Interleaved,GMSC,AdaptiveRandomForestRUNPER,100,7,1,107.98400115966797,93.57,78.37796904660479,54.44183350388309
i7,Interleaved,GMSC,AdaptiveRandomForestRUNPER,150,7,1,153.27200317382812,93.53733333333332,77.7978574671291,54.15580043133086
i7,Interleaved,GMSC,LBagExecutorRUNPER,100,7,1,95.76699829101562,93.51666666666667,76.50238538555743,54.63085852047226
i7,Interleaved,GMSC,LBagExecutorRUNPER,150,7,1,133.2010040283203,93.56533333333333,77.4508643368388,54.948613736310115
i7,Interleaved,GMSC,OzaBagAdwinExecutorRUNPER,100,7,1,34.23500061035156,93.46,78.24474198368003,52.52170453096971
i7,Interleaved,GMSC,OzaBagAdwinExecutorRUNPER,150,7,1,49.09299850463867,93.494,78.67692155067103,52.97512570450268
i7,Interleaved,GMSC,OzaBagExecutorRUNPER,100,7,1,26.441999435424805,93.512,76.92835078208819,54.183894902530284
i7,Interleaved,GMSC,OzaBagExecutorRUNPER,150,7,1,37.37799835205078,93.502,77.02814351122635,53.896117469092765
i7,Interleaved,airlines,AdaptiveRandomForestRUNPER,100,7,1,1431.4530029296875,66.41681328480875,66.04546030687013,65.25688307116977
i7,Interleaved,airlines,AdaptiveRandomForestRUNPER,150,7,1,2171.001953125,66.4798482710801,66.1189518563356,65.3074517686145
i7,Interleaved,airlines,LBagExecutorRUNPER,100,7,1,1507.157958984375,63.45694988533195,62.96134630322674,62.02728162813577
i7,Interleaved,airlines,LBagExecutorRUNPER,150,7,1,2230.199951171875,63.46862989749399,62.97686904623476,62.0322028333409
i7,Interleaved,airlines,OzaBagAdwinExecutorRUNPER,100,7,1,636.1510009765625,66.9429700231561,66.77838062835907,65.53751563674084
i7,Interleaved,airlines,OzaBagAdwinExecutorRUNPER,150,7,1,917.0599975585938,66.91386269126019,66.75174543875023,65.50201790930082
i7,Interleaved,airlines,OzaBagExecutorRUNPER,100,7,1,341.11199951171875,65.32148769983482,66.28569909685919,62.95017202154081
i7,Interleaved,airlines,OzaBagExecutorRUNPER,150,7,1,528.781982421875,65.3046165711563,66.2693533666253,62.930784103936034
i7,Interleaved,covtypeNorm,AdaptiveRandomForestRUNPER,100,7,1,632.552001953125,92.65195899568339,89.91764084390161,82.07769837657548
i7,Interleaved,covtypeNorm,AdaptiveRandomForestRUNPER,150,7,1,864.3350219726562,92.59309618389982,89.96421869137717,82.16024449224271
i7,Interleaved,covtypeNorm,LBagExecutorRUNPER,100,7,1,1037.050048828125,92.03476003937958,85.06996368392566,85.05144159183182
i7,Interleaved,covtypeNorm,LBagExecutorRUNPER,150,7,1,1343.116943359375,92.13097147735331,85.23526045241438,85.45143865659969
i7,Interleaved,covtypeNorm,OzaBagAdwinExecutorRUNPER,100,7,1,568.5139770507812,85.13541888979917,77.12669558423936,81.5863124912909
i7,Interleaved,covtypeNorm,OzaBagAdwinExecutorRUNPER,150,7,1,938.7689819335938,85.03559306864574,76.71642417991922,81.56622945679848
i7,Interleaved,covtypeNorm,OzaBagExecutorRUNPER,100,7,1,413.2860107421875,80.60504774428067,68.24079414293259,67.65234458695211
i7,Interleaved,covtypeNorm,OzaBagExecutorRUNPER,150,7,1,644.8740234375,80.72466661618004,68.32111731575968,67.75852015996107
i7,Interleaved,elecNormNew,AdaptiveRandomForestRUNPER,100,7,1,37.209999084472656,89.04925847457628,89.0178834691058,88.49892068910229
i7,Interleaved,elecNormNew,AdaptiveRandomForestRUNPER,150,7,1,51.40399932861328,88.97201624293785,88.8961426027675,88.4645239870374
i7,Interleaved,elecNormNew,LBagExecutorRUNPER,100,7,1,29.381999969482422,90.19244350282486,90.15152706408284,89.72123102297023
i7,Interleaved,elecNormNew,LBagExecutorRUNPER,150,7,1,39.14400100708008,90.21230579096046,90.18684319556412,89.72621991088502
i7,Interleaved,elecNormNew,OzaBagAdwinExecutorRUNPER,100,7,1,14.668999671936035,84.14768714689266,84.34483178258627,83.0649523820821
i7,Interleaved,elecNormNew,OzaBagAdwinExecutorRUNPER,150,7,1,19.56599998474121,84.29334392655367,84.47988029717935,83.2296806783787
i7,Interleaved,elecNormNew,OzaBagExecutorRUNPER,100,7,1,10.489999771118164,82.1923552259887,81.91393125089279,81.47029371879484
i7,Interleaved,elecNormNew,OzaBagExecutorRUNPER,150,7,1,15.053999900817871,82.33801200564972,82.05871069155626,81.62956911644233
i7,Interleaved,GMSC,AdaptiveRandomForestRUNPER,100,7,1,108.9229965209961,93.57,78.37796904660479,54.44183350388309
i7,Interleaved,GMSC,AdaptiveRandomForestRUNPER,150,7,1,152.2010040283203,93.53733333333332,77.7978574671291,54.15580043133086
i7,Interleaved,GMSC,LBagExecutorRUNPER,100,7,1,95.69300079345703,93.51666666666667,76.50238538555743,54.63085852047226
i7,Interleaved,GMSC,LBagExecutorRUNPER,150,7,1,133.8350067138672,93.56533333333333,77.4508643368388,54.948613736310115
i7,Interleaved,GMSC,OzaBagAdwinExecutorRUNPER,100,7,1,34.53200149536133,93.46,78.24474198368003,52.52170453096971
i7,Interleaved,GMSC,OzaBagAdwinExecutorRUNPER,150,7,1,49.0260009765625,93.494,78.67692155067103,52.97512570450268
i7,Interleaved,GMSC,OzaBagExecutorRUNPER,100,7,1,26.71299934387207,93.512,76.92835078208819,54.183894902530284
i7,Interleaved,GMSC,OzaBagExecutorRUNPER,150,7,1,38.00400161743164,93.502,77.02814351122635,53.896117469092765
i7,Interleaved,airlines,AdaptiveRandomForest,100,1,1,3100.81396484375,66.41681328480875,66.04546030687013,65.25688307116977
i7,Interleaved,airlines,AdaptiveRandomForest,150,1,1,880.969970703125,67.406,63.83301900339276,61.82115573559226
i7,Interleaved,airlines,LeveragingBag,100,1,1,3801.894592404,63.5064508892568,62.952776923560315,62.284959237423834
i7,Interleaved,airlines,LeveragingBag,150,1,1,5308.469721417,63.55724967231077,62.9946199463157,62.408190930073225
i7,Interleaved,airlines,OzaBag,100,1,1,473.567926604,65.07361188617364,65.95395312608329,62.70690503742987
i7,Interleaved,airlines,OzaBag,150,1,1,714.490086272,65.08010078181923,65.95909692574529,62.71492573566071
i7,Interleaved,airlines,OzaBagAdwin,100,1,1,1200.005491068,66.57514233856091,66.30346136413216,65.26324161120071
i7,Interleaved,airlines,OzaBagAdwin,150,1,1,1688.538663846,66.60239570027234,66.35767336757435,65.25575237552847
i7,Interleaved,covtypeNorm,AdaptiveRandomForest,100,1,1,2463.0830078125,92.65195899568339,89.91764084390161,82.07769837657548
i7,Interleaved,covtypeNorm,AdaptiveRandomForest,150,1,1,1638.5009765625,92.59309618389982,89.96421869137717,82.16024449224271
i7,Interleaved,covtypeNorm,LeveragingBag,100,1,1,1524.492944382,93.35762428314733,86.85253266780448,87.51252048304235
i7,Interleaved,covtypeNorm,LeveragingBag,150,1,1,2318.40709646,93.490668006857,87.21825445833794,87.56103565046054
i7,Interleaved,covtypeNorm,OzaBag,100,1,1,610.898126778,84.41701720446395,73.92078768669374,73.76774605937074
i7,Interleaved,covtypeNorm,OzaBag,150,1,1,937.768607827,84.31512602149354,73.98013256584824,73.95627642857386
i7,Interleaved,covtypeNorm,OzaBagAdwin,100,1,1,968.93141539,84.29034167968992,73.16900579022591,80.4949756394738
i7,Interleaved,covtypeNorm,OzaBagAdwin,150,1,1,1483.333400457,84.32132210694444,72.95261829331098,80.03902203279348
i7,Interleaved,elecNormNew,AdaptiveRandomForest,100,1,1,72.7490005493164,89.04925847457628,89.0178834691058,88.49892068910229
i7,Interleaved,elecNormNew,AdaptiveRandomForest,150,1,1,108.30400085449219,88.97201624293785,88.8961426027675,88.4645239870374
i7,Interleaved,elecNormNew,LeveragingBag,100,1,1,45.64497504,89.15960451977402,89.1826382935279,88.56208057429278
i7,Interleaved,elecNormNew,LeveragingBag,150,1,1,66.768834027,88.70939265536724,88.71871726593564,88.09728715202124
i7,Interleaved,elecNormNew,OzaBag,100,1,1,13.293148034,82.82574152542372,82.55528322552207,82.1433195088703
i7,Interleaved,elecNormNew,OzaBag,150,1,1,19.677130078,82.66905014124293,82.37038053975687,82.02080602203199
i7,Interleaved,elecNormNew,OzaBagAdwin,100,1,1,19.710004873,84.93997175141243,85.03081225451147,84.00282134475295
i7,Interleaved,elecNormNew,OzaBagAdwin,150,1,1,28.068108198,84.72590042372882,84.74972931498725,83.83454134781712
i7,Interleaved,GMSC,AdaptiveRandomForest,100,1,1,169.45599365234375,93.57,78.37796904660479,54.44183350388309
i7,Interleaved,GMSC,AdaptiveRandomForest,150,1,1,263.8210144042969,93.53733333333332,77.7978574671291,54.15580043133086
i7,Interleaved,GMSC,LeveragingBag,100,1,1,134.51027256,93.522,76.58754948530967,54.6846442637201
i7,Interleaved,GMSC,LeveragingBag,150,1,1,199.28916341,93.55733333333333,77.25528864770348,54.930437752409134
i7,Interleaved,GMSC,OzaBag,100,1,1,39.578804964,93.46266666666668,78.6356904499682,52.45368600000837
i7,Interleaved,GMSC,OzaBag,150,1,1,62.197245746,93.48733333333334,78.5129116675683,52.9159957183465
i7,Interleaved,GMSC,OzaBagAdwin,100,1,1,55.078489251,93.46466666666666,78.49325918270388,52.52883481985802
i7,Interleaved,GMSC,OzaBagAdwin,150,1,1,86.554221392,93.49733333333333,78.59619819792178,53.060248591777025
i7,Interleaved,airlines,AdaptiveRandomForest,100,1,1,3117.866943359375,66.41681328480875,66.04546030687013,65.25688307116977
i7,Interleaved,airlines,AdaptiveRandomForest,150,1,1,4754.1669921875,66.4798482710801,66.1189518563356,65.3074517686145
i7,Interleaved,airlines,LeveragingBag,100,1,1,3848.973946939,63.5064508892568,62.952776923560315,62.284959237423834
i7,Interleaved,airlines,LeveragingBag,150,1,1,5370.243192893,63.55724967231077,62.9946199463157,62.408190930073225
i7,Interleaved,airlines,OzaBag,100,1,1,475.241301554,65.07361188617364,65.95395312608329,62.70690503742987
i7,Interleaved,airlines,OzaBag,150,1,1,714.391448151,65.08010078181923,65.95909692574529,62.71492573566071
i7,Interleaved,airlines,OzaBagAdwin,100,1,1,1168.531653927,66.57514233856091,66.30346136413216,65.26324161120071
i7,Interleaved,airlines,OzaBagAdwin,150,1,1,1674.972532594,66.60239570027234,66.35767336757435,65.25575237552847
i7,Interleaved,covtypeNorm,AdaptiveRandomForest,100,1,1,1116.802978515625,92.65195899568339,89.91764084390161,82.07769837657548
i7,Interleaved,covtypeNorm,AdaptiveRandomForest,150,1,1,1668.594970703125,92.59309618389982,89.96421869137717,82.16024449224271
i7,Interleaved,covtypeNorm,LeveragingBag,100,1,1,1535.640875285,93.35762428314733,86.85253266780448,87.51252048304235
i7,Interleaved,covtypeNorm,LeveragingBag,150,1,1,2273.664133127,93.490668006857,87.21825445833794,87.56103565046054
i7,Interleaved,covtypeNorm,OzaBag,100,1,1,613.103308078,84.41701720446395,73.92078768669374,73.76774605937074
i7,Interleaved,covtypeNorm,OzaBag,150,1,1,953.347476054,84.31512602149354,73.98013256584824,73.95627642857386
i7,Interleaved,covtypeNorm,OzaBagAdwin,100,1,1,1004.707523725,84.29034167968992,73.16900579022591,80.4949756394738
i7,Interleaved,covtypeNorm,OzaBagAdwin,150,1,1,1469.926582134,84.32132210694444,72.95261829331098,80.03902203279348
i7,Interleaved,elecNormNew,AdaptiveRandomForest,100,1,1,73.41699981689453,89.04925847457628,89.0178834691058,88.49892068910229
i7,Interleaved,elecNormNew,AdaptiveRandomForest,150,1,1,109.63800048828125,88.97201624293785,88.8961426027675,88.4645239870374
i7,Interleaved,elecNormNew,LeveragingBag,100,1,1,45.157504988,89.15960451977402,89.1826382935279,88.56208057429278
i7,Interleaved,elecNormNew,LeveragingBag,150,1,1,68.638704194,88.70939265536724,88.71871726593564,88.09728715202124
i7,Interleaved,elecNormNew,OzaBag,100,1,1,13.169094644,82.82574152542372,82.55528322552207,82.1433195088703
i7,Interleaved,elecNormNew,OzaBag,150,1,1,19.641805157,82.66905014124293,82.37038053975687,82.02080602203199
i7,Interleaved,elecNormNew,OzaBagAdwin,100,1,1,18.754244776,84.93997175141243,85.03081225451147,84.00282134475295
i7,Interleaved,elecNormNew,OzaBagAdwin,150,1,1,27.948273722,84.72590042372882,84.74972931498725,83.83454134781712
i7,Interleaved,GMSC,AdaptiveRandomForest,100,1,1,169.39999389648438,93.57,78.37796904660479,54.44183350388309
i7,Interleaved,GMSC,AdaptiveRandomForest,150,1,1,264.1650085449219,93.53733333333332,77.7978574671291,54.15580043133086
i7,Interleaved,GMSC,LeveragingBag,100,1,1,139.484688526,93.522,76.58754948530967,54.6846442637201
i7,Interleaved,GMSC,LeveragingBag,150,1,1,201.636854811,93.55733333333333,77.25528864770348,54.930437752409134
i7,Interleaved,GMSC,OzaBag,100,1,1,39.41946871,93.46266666666668,78.6356904499682,52.45368600000837
