,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,acc,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,joules,JPI,PERC
127,AdaptiveRandomForestExecutorRUNPER,airlines,4,1,75,34.15036392211914,4099.0,120.02799987792967,17621.0,69.13881434496219,126,3.870305676855895,886.3,74.88704537322872,9000.0,464.5450493092099,0.11333131234672113,0
70,AdaptiveRandomForestExecutorRUNPER,airlines,4,1,41,33.74613952636719,4052.0,120.072998046875,5317.0,69.24975320829219,125,3.863274336283186,873.1,39.94441069511596,4800.0,463.8749318350733,0.11448048663254524,0
141,AdaptiveRandomForestExecutorRUNPER,airlines,4,1,8,4.983167171478272,598.0,120.00399780273438,41.0,72.74247491638796,125,3.2696035242290753,742.2,4.9946307719201855,600.0,392.3654941373985,0.6561295888585259,0
117,StreamingRandomPatchesExecutorRUNPER,GMSC,4,1,184,178.9493865966797,21475.0,120.00599670410156,1551.0,93.59720605355064,125,3.633771929824561,828.5,179.68802079861342,21564.0,436.07442223398306,0.02030614306095381,0
20,StreamingRandomPatchesExecutorRUNPER,GMSC,4,1,102,99.83834075927734,11981.0,120.00399780273438,380.0,93.48969201235288,126,3.444978165938864,788.8999999999999,99.84025559105432,12000.0,413.41115225579534,0.03450556316299101,0
130,StreamingRandomPatchesExecutorRUNPER,GMSC,4,1,20,20.00316619873047,2400.0,119.9810028076172,63.0,94.125,124,3.2080357142857148,718.6000000000001,19.97519746314992,2400.0,384.9033420426506,0.16037639251777108,0
102,StreamingRandomPatches,GMSC,1,1,184,146.1912841796875,17545.0,120.01399993896484,9007.0,93.59931604445713,125,3.5181415929203537,795.0999999999999,179.6895181114435,21564.0,422.226244918013,0.024065331713765344,0
40,StreamingRandomPatches,GMSC,1,1,102,99.8350067138672,11981.0,120.00800323486328,708.0,93.498038561055,124,3.4208888888888893,769.7,99.83859427259264,12000.0,410.5340448438857,0.03426542399164391,0
98,StreamingRandomPatches,GMSC,1,1,20,20.00016593933105,2400.0,119.9990005493164,104.0,93.95833333333331,126,3.2174107142857147,720.7,19.97519746314992,2400.0,386.086070070948,0.160869195862895,0
27,OzaBagExecutorRUNPER,GMSC,4,1,903,895.2526245117188,107433.0,120.00299835205078,2522.0,93.4517327078272,128,3.6706896551724144,851.6000000000001,897.0497695392448,107820.0,440.4937646405451,0.00410017187121783,0
21,OzaBagExecutorRUNPER,GMSC,4,1,501,499.2498474121094,59900.0,119.9800033569336,417.0,93.40400667779632,128,3.4453333333333327,775.1999999999998,498.7925722374885,59900.0,413.37110489908844,0.006901020115176768,0
25,OzaBagExecutorRUNPER,GMSC,4,1,100,99.8358383178711,11981.0,120.00700378417967,34.0,93.53977130456556,128,3.2357758620689663,750.7000000000002,99.83693300941795,12000.0,388.3157661240677,0.03241096453752339,0
142,OzaBagAdwinExecutorRUNPER,GMSC,4,1,838,830.9347534179688,99713.0,120.0009994506836,2375.0,93.45722222779376,128,3.6452586206896553,845.7,832.3320907941157,100033.0,437.43467773897896,0.004386937287404641,0
49,OzaBagAdwinExecutorRUNPER,GMSC,4,1,465,464.0044555664063,55681.0,120.0009994506836,468.0,93.44300569314488,127,3.4573913043478264,795.2,463.8693668187723,55707.0,414.89041201384174,0.007451202600776597,0
106,OzaBagAdwinExecutorRUNPER,GMSC,4,1,93,89.85608673095703,10783.0,120.00299835205078,30.0,93.41556153204118,128,3.2286995515695076,720.0000000000002,89.8554824324212,10800.0,387.45362696626273,0.03593189529502576,0
