,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,acc,methodology,ensemble_size,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,avg_times_duration,joules,JPI,PERC,tput
199,OzaBagASHTExecutorMAXChunk,airlines,4,2000,2407,67.77499999999999,125.48699951171876,5433.0,366.5718383789063,,46000.0,25,131,5.415966386554622,1289.0,2399.0324568269248,288119.0,709.4915966386556,29424.945378151264,5.65390518061115,10,0.023097183786438203
95,OzaBagASHTExecutorMAXChunk,airlines,4,2000,481,63.6080282502162,119.91899871826172,3207.0,479.523681640625,,57504.0,25,130,4.099152542372881,967.4,478.80099916736054,57504.0,532.8898305084746,13145.982203389829,4.443748165046379,90,0.037392890152248746
429,OzaBagASHTExecutorMAXChunk,airlines,4,500,4385,65.19724137931034,120.16300201416016,411.0,1210.855224609375,,145500.0,25,125,4.948458149779735,1123.2999999999997,4370.40765391015,525323.0,618.5572687224668,2033.816299559471,5.1476515928719495,50,0.29236740149430696
128,OzaBagASHTExecutorMAXChunk,airlines,4,500,2436,61.789610389610395,120.26799774169922,774.0,644.3942260742188,,77500.0,25,126,4.693859649122806,1070.1999999999998,2428.9377929874518,291713.0,591.4263157894735,3633.047368421052,4.917570150786793,10,0.15538501000219537
400,OzaBagASHTExecutorMAXChunk,airlines,4,500,487,63.63667934225834,120.0009994506836,797.0,484.087646484375,,58091.0,25,126,3.988392857142857,893.4,483.7764252350066,58103.0,502.53749999999997,3178.7491071428567,4.187777621023282,90,0.15056587133084517
292,OzaBagASHTExecutorMAXChunk,airlines,4,250,4394,66.26691708556592,120.0009994506836,165.0,1510.654052734375,,181280.0,25,126,5.543859649122807,1264.0,4373.6172197787555,525044.0,698.5263157894738,914.7368421052632,5.821004149857475,50,0.7272787845495975
485,OzaBagASHTExecutorMAXChunk,airlines,4,250,2441,65.10152403282532,120.09100341796876,140.0,1777.8184814453125,,213500.0,25,126,5.49170305676856,1257.6000000000001,2434.3510051799663,292312.0,691.9545851528385,768.8384279475983,5.761918590558666,10,0.8577928815569198
17,OzaBagASHTExecutorMAXChunk,airlines,4,250,488,65.55407671166577,119.9250030517578,392.0,484.4944763183594,,58103.0,25,126,3.920454545454545,862.4999999999999,483.73212115157264,58103.0,493.9772727272727,1536.8181818181815,4.11905157520888,90,0.30593113023407603
433,OzaBagASHTExecutorMAXChunk,airlines,4,100,4156,62.65176151761518,120.11699676513672,162.0,615.2335205078125,,73900.0,25,125,5.080176211453746,1153.2000000000003,4141.011966267791,496938.0,635.0220264317182,822.9885462555068,5.286695834340322,50,0.7414629429946711
12,OzaBagASHTExecutorMAXChunk,airlines,4,100,2309,67.05453149001535,120.0260009765625,92.0,1085.59814453125,,130300.0,25,126,5.141228070175439,1172.2,2299.778466253581,276139.0,647.7947368421053,472.99298245614034,5.397120053750689,10,1.3046304453974185
305,OzaBagASHTExecutorMAXChunk,airlines,4,100,461,65.05417393833625,119.947998046875,148.0,459.4324340820313,,55108.0,25,126,3.9656249999999997,888.3,458.86624034106046,55108.0,499.66875,586.9124999999999,4.165711459433714,90,0.810459446262669
105,OzaBagASHTExecutorMAXChunk,airlines,4,75,3916,67.09221347331584,120.0459976196289,62.0,1190.7935791015625,,142950.0,25,126,4.977729257641922,1139.9,3900.877258753843,468234.0,627.1938864628822,308.61921397379916,5.224613055823602,50,1.9362257680585306
295,OzaBagASHTExecutorMAXChunk,airlines,4,75,2175,66.05195618153364,120.00900268554688,56.0,1331.775146484375,,159825.0,25,126,5.080263157894737,1158.3,2168.9530024805636,260565.0,640.1131578947368,284.4947368421053,5.333876155708008,10,2.143017905099051
500,OzaBagASHTExecutorMAXChunk,airlines,4,75,435,65.91721434336446,119.97200012207033,125.0,434.3763427734375,,52113.0,25,126,3.922707423580786,898.3,433.9278577138289,52113.0,494.261135371179,490.33842794759823,4.119804078187187,90,0.9597760009765626
3,OzaBagASHTExecutorMAXChunk,airlines,4,50,3315,64.18213783403657,120.03299713134766,42.0,1185.0908203125,,142250.0,25,125,4.854424778761062,1097.1,3305.425853329671,397137.0,606.8030973451328,203.8858407079646,5.055302390567909,50,2.857928503127325
58,OzaBagASHTExecutorMAXChunk,airlines,4,50,1841,65.40721102863203,120.02999877929688,63.0,786.053466796875,,94350.0,25,125,4.753303964757708,1078.9999999999998,1834.1973223275281,220432.0,594.1629955947135,299.4581497797356,4.950120816773652,10,1.9052380758618552
168,OzaBagASHTExecutorMAXChunk,airlines,4,50,368,65.83098656043227,119.93599700927734,99.0,364.5861206054688,,43727.0,25,126,3.8349344978165942,878.2,364.1731627690053,43727.0,483.2017467248909,379.6585152838428,4.028830032467351,90,1.2114747172654277
67,OzaBagASHTExecutorMAXChunk,airlines,4,25,2812,60.66079295154185,120.75399780273438,132.0,188.1925201416016,,22725.0,25,125,4.110572687224669,933.0999999999998,2803.4243552268886,336638.0,513.8215859030836,542.5955947136563,4.255110350404055,50,0.9148030136570786
483,OzaBagASHTExecutorMAXChunk,airlines,4,25,1562,63.99620942904525,120.03099822998048,28.0,879.356201171875,,105550.0,25,125,4.519823788546255,1025.9999999999998,1555.0673989016475,186888.0,564.9779735682819,126.55506607929513,4.706933891241818,10,4.286821365356446
464,OzaBagASHTExecutorMAXChunk,airlines,4,25,312,57.780292619836715,119.91999816894533,58.0,309.6897888183594,,37138.0,25,126,3.726315789473684,849.5999999999999,309.33382198604005,37138.0,469.51578947368415,216.12631578947367,3.9152417998891424,90,2.0675861753266433
307,LBagExecutorMAXChunk,airlines,4,2000,396,,,,,,,25,1146,6.248054474708171,12846.0,394.10520354453996,47321.0,7160.270428015564,,,50,
353,LBagExecutorMAXChunk,airlines,4,2000,220,,,,,,,25,2277,6.3019353258206765,25724.5,219.58392694976962,26356.0,14349.50673689368,,,10,
446,LBagExecutorMAXChunk,airlines,4,2000,44,63.2,124.52899932861328,44533.0,32.12103271484375,,4000.0,25,131,4.103797468354431,972.6000000000001,39.94441069511596,4800.0,537.5974683544305,182754.41265822787,4.31704640086115,90,0.0027963307957832007
346,LBagExecutorMAXChunk,airlines,4,500,232,61.22666666666666,140.96600341796875,8745.0,56.75127029418945,,8000.0,25,147,5.877906976744185,1516.4999999999998,229.5726652391625,27554.0,864.0523255813953,51402.2965116279,6.129508566824104,50,0.016119611597252
285,LBagExecutorMAXChunk,airlines,4,500,129,61.61333333333333,152.58799743652344,9412.0,52.42876434326172,,8000.0,25,158,6.013286713286713,1719.8,124.7982428407408,15000.0,950.0993006993007,56597.05454545454,6.226566418466444,10,0.016212069425894968
217,LBagExecutorMAXChunk,airlines,4,500,25,69.12,125.53800201416016,13634.0,23.897146224975582,,3000.0,25,131,3.6731092436974793,874.2,24.968996828937403,3000.0,481.1773109243698,50079.17142857143,3.8329215313630294,90,0.009207716151838064
23,LBagExecutorMAXChunk,airlines,4,250,216,61.373333333333335,126.19200134277344,4053.0,61.41435241699219,,7750.0,25,132,5.96228813559322,1407.1,214.6130515931209,25757.0,787.022033898305,24165.153813559322,6.2367030043412095,50,0.03113545554966036
137,LBagExecutorMAXChunk,airlines,4,250,120,61.82666666666666,124.94200134277344,3997.0,62.02878189086914,,7750.0,25,131,5.858227848101266,1388.4,119.80830670926518,14400.0,767.4278481012658,23415.33670886076,6.142272733376968,10,0.031258944544101434
122,LBagExecutorMAXChunk,airlines,4,250,24,71.20930232558139,119.95700073242188,7681.0,20.007169723510746,,2400.0,25,127,3.548484848484849,819.7,19.975862499479796,2400.0,450.6575757575758,27255.912121212124,3.756825971022902,90,0.015617367625624512
34,LBagExecutorMAXChunk,airlines,4,100,206,62.45,124.46499633789062,1534.0,65.07853698730469,,8100.0,25,130,5.9908296943231445,1371.9,204.64298510945014,24559.0,778.8078602620088,9189.932751091703,6.2572440700335115,50,0.08113754650449194
113,LBagExecutorMAXChunk,airlines,4,100,114,62.095238095238095,125.70800018310548,1469.0,67.61701965332031,,8500.0,25,132,5.855416666666667,1405.3,109.83250542922043,13200.0,772.915,8601.607083333334,6.148494915790378,10,0.08557385989319638
467,LBagExecutorMAXChunk,airlines,4,100,22,71.73913043478261,120.88200378417967,3057.0,19.85407257080078,,2400.0,25,126,3.3916666666666666,773.3,19.97552997577967,2400.0,427.34999999999997,10368.325,3.5352656857259097,90,0.03954269014857039
93,LBagExecutorMAXChunk,airlines,4,75,203,61.89987455810241,120.0009994506836,1038.0,73.69938659667969,,8844.0,25,128,5.993534482758621,1390.5,199.64670199646702,23960.0,767.1724137931035,6221.288793103448,6.393050202122573,50,0.11560789927811521
253,LBagExecutorMAXChunk,airlines,4,75,112,62.50847457627119,120.81600189208984,1009.0,73.87266540527344,,8925.0,25,127,5.829870129870131,1346.7000000000003,109.8261086612863,13200.0,740.3935064935066,5882.338961038962,6.12827353080935,10,0.11973835668195228
392,LBagExecutorMAXChunk,airlines,4,75,22,71.78494623655915,120.7020034790039,2332.0,19.88368034362793,,2400.0,25,126,3.4316964285714286,768.7,19.97552997577967,2400.0,432.39375,8002.716071428572,3.58232454753922,90,0.05175900663765176
171,LBagExecutorMAXChunk,airlines,4,50,200,61.33333333333333,121.78500366210938,576.0,86.6280746459961,,10550.0,25,128,5.961206896551724,1383.0,199.64670199646702,23960.0,763.0344827586207,3433.655172413793,6.265422341125416,50,0.21143229802449545
488,LBagExecutorMAXChunk,airlines,4,50,111,61.65128205128205,121.90899658203124,619.0,80.38783264160156,,9800.0,25,128,5.847555555555555,1315.6999999999998,109.82336741740367,13200.0,748.4871111111111,3619.6368888888887,6.139720054273946,10,0.19694506717614094
497,LBagExecutorMAXChunk,airlines,4,50,22,72.08510638297872,120.49099731445312,1550.0,19.918500900268555,,2400.0,25,126,3.5943478260869566,826.7,19.97552997577967,2400.0,452.8878260869565,5571.239130434783,3.7586860112463505,90,0.07773612729964718
139,LBagExecutorMAXChunk,airlines,4,25,196,61.354943273905995,120.09100341796876,194.0,128.65243530273438,,15450.0,25,126,5.964912280701754,1360.0,194.6571564273275,23361.0,751.578947368421,1157.1929824561403,6.258411754231084,50,0.619025790814272
145,LBagExecutorMAXChunk,airlines,4,25,109,61.11553784860557,120.03900146484376,227.0,104.75762176513672,,12575.0,25,126,5.521076233183856,1231.1999999999998,104.83401281304602,12600.0,695.6556053811659,1253.2843049327353,5.795246518981624,10,0.5288061738539372
238,LBagExecutorMAXChunk,airlines,4,25,21,72.0421052631579,120.23200225830078,791.0,19.961406707763672,,2400.0,25,125,3.5539473684210536,810.3000000000002,19.975696236245902,2400.0,444.24342105263173,2811.1723684210533,3.6948849949137506,90,0.15200000285499465
270,AdaptiveRandomForestExecutorMAXChunk,airlines,4,2000,259,62.9375,131.32899475097656,25476.0,76.14464569091797,,10000.0,25,135,,0.0,254.52833647164687,30549.0,,,,50,0.00515500842954061
370,AdaptiveRandomForestExecutorMAXChunk,airlines,4,2000,144,63.23333333333333,129.16200256347656,30510.0,61.937721252441406,,8000.0,25,133,,0.0,139.77635782747603,16800.0,,,,10,0.00423343174577111
411,AdaptiveRandomForestExecutorMAXChunk,airlines,4,2000,28,?,119.95899963378906,49163.0,16.67236328125,,2000.0,25,125,,0.0,24.968373393701313,3000.0,,,,90,0.0024400260283910474
465,AdaptiveRandomForestExecutorMAXChunk,airlines,4,500,245,64.575,122.87200164794922,7167.0,69.17768096923828,,8500.0,25,127,,0.0,244.52849680499205,29351.0,,,,50,0.017144133060966824
146,AdaptiveRandomForestExecutorMAXChunk,airlines,4,500,136,65.2,123.48300170898438,7155.0,68.83538818359375,,8500.0,25,127,,0.0,134.7776169320621,16200.0,,,,10,0.01725828116128363
372,AdaptiveRandomForestExecutorMAXChunk,airlines,4,500,27,71.2,122.87000274658205,14567.0,24.41604804992676,,3000.0,25,128,,0.0,24.968165588874186,3000.0,,,,90,0.00843481861375589
388,AdaptiveRandomForestExecutorMAXChunk,airlines,4,250,230,65.3529411764706,122.8560028076172,3494.0,71.22158813476562,,8750.0,25,128,,0.0,229.56310194288,27554.0,,,,50,0.03516199278981603
206,AdaptiveRandomForestExecutorMAXChunk,airlines,4,250,128,65.6774193548387,120.12899780273438,3724.0,66.59507751464844,,8000.0,25,125,,0.0,124.79201331114808,15000.0,,,,10,0.03225805526389215
242,AdaptiveRandomForestExecutorMAXChunk,airlines,4,250,25,71.2,121.49099731445312,7155.0,24.693187713623047,,3000.0,25,126,,0.0,24.968165588874186,3000.0,,,,90,0.01697987383849799
424,AdaptiveRandomForestExecutorMAXChunk,airlines,4,100,211,65.35897435897436,120.62200164794922,1524.0,65.49385833740234,,7900.0,25,125,,0.0,209.6255436865699,25158.0,,,,50,0.0791482950445861
260,AdaptiveRandomForestExecutorMAXChunk,airlines,4,100,117,65.8961038961039,120.5199966430664,1529.0,64.71955108642578,,7800.0,25,124,,0.0,114.8134281792088,13800.0,,,,10,0.0788227577783299
338,AdaptiveRandomForestExecutorMAXChunk,airlines,4,100,23,73.04347826086956,120.6449966430664,3279.0,19.893075942993164,,2400.0,25,125,,0.0,19.97552997577967,2400.0,,,,90,0.03679322861941641
10,AdaptiveRandomForestExecutorMAXChunk,airlines,4,75,210,65.86163522012579,120.01100158691406,1120.0,66.86886596679688,,8025.0,25,124,,0.0,209.6255436865699,25158.0,,,,50,0.10715267998831612
167,AdaptiveRandomForestExecutorMAXChunk,airlines,4,75,116,65.65432098765433,120.51699829101562,1102.0,67.83275604248047,,8175.0,25,125,,0.0,114.81151775834671,13800.0,,,,10,0.10936206741471473
43,AdaptiveRandomForestExecutorMAXChunk,airlines,4,75,23,72.98924731182795,120.58200073242188,2511.0,19.903467178344727,,2400.0,25,125,,0.0,19.97552997577967,2400.0,,,,90,0.04802150566802942
247,AdaptiveRandomForestExecutorMAXChunk,airlines,4,50,203,65.40476190476191,120.58999633789062,713.0,70.07215118408203,,8450.0,25,125,,0.0,199.64503845416746,23960.0,,,,50,0.16913042964641042
99,AdaptiveRandomForestExecutorMAXChunk,airlines,4,50,112,65.87951807228916,121.23799896240234,724.0,68.87279510498047,,8350.0,25,125,,0.0,109.8224536998519,13200.0,,,,10,0.16745579967182644
118,AdaptiveRandomForestExecutorMAXChunk,airlines,4,50,22,73.06382978723404,120.31600189208984,1649.0,19.947471618652344,,2400.0,25,125,,0.0,19.975363718081034,2400.0,,,,90,0.07296300903098232
37,AdaptiveRandomForestExecutorMAXChunk,airlines,4,25,198,65.28571428571428,120.08599853515624,388.0,64.32889556884766,,7725.0,25,125,,0.0,194.6506686664167,23361.0,,,,50,0.3094999962246295
458,AdaptiveRandomForestExecutorMAXChunk,airlines,4,25,110,65.22891566265059,120.0260009765625,360.0,69.35997009277344,,8325.0,25,124,,0.0,109.82336741740367,13200.0,,,,10,0.33340555826822915
114,AdaptiveRandomForestExecutorMAXChunk,airlines,4,25,22,72.58947368421053,121.06099700927734,837.0,19.824716567993164,,2400.0,25,126,,0.0,19.975862499479796,2400.0,,,,90,0.14463679451526565
189,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,2000,709,93.44749999999999,121.875,2787.0,672.8204956054688,,82000.0,25,127,5.091341991341991,1176.1,703.0340866525158,84459.0,646.6004329004328,14189.570129870128,5.305439449439448,50,0.043729817007534984
452,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,2000,394,93.40816600330933,119.9219970703125,4141.0,389.6032409667969,,46722.0,25,126,4.437219730941703,989.4999999999999,389.1230115765803,46722.0,559.0896860986546,18374.526905829593,4.662111203592198,10,0.028959670869430694
61,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,2000,78,93.48571428571428,119.99600219726562,15719.0,75.00250244140625,,9000.0,25,126,3.4541484716157207,791.0,74.88642225957298,9000.0,435.2227074235808,54295.759825327514,3.626976728008846,90,0.007633819085009583
271,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,500,752,93.488,120.02899932861328,664.0,733.1561279296875,,88000.0,25,124,5.003111111111111,1125.7,747.8276791956587,89850.0,620.3857777777778,3322.065777777778,5.168632424230219,50,0.18076656525393567
130,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,500,418,93.45714285714286,120.4260025024414,1009.0,411.0408020019531,,49500.0,25,124,4.3164444444444445,971.1999999999999,414.0288638502344,49717.0,535.2391111111111,4355.292444444444,4.444547688945003,10,0.1193518359786337
375,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,500,83,93.56043956043956,120.0,3809.0,80.0,,9600.0,25,125,3.3744493392070485,766.0,79.8708754180741,9600.0,421.80616740088107,12853.277533039647,3.515051395007342,90,0.03150433184562877
360,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,250,728,93.49017341040462,120.16899871826172,320.0,721.9000244140625,,86750.0,25,125,5.172687224669604,1174.2,722.9000898891368,86855.0,646.5859030837005,1655.259911894273,5.380638184392567,50,0.3755281209945679
261,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,250,404,93.41724354940214,119.8939971923828,502.0,399.6864013671875,,47920.0,25,125,4.141150442477876,935.9,399.0706118472006,47920.0,517.6438053097345,2078.857522123894,4.317512281112117,10,0.2388326637298462
193,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,250,80,93.58328869844671,120.00299835205078,1879.0,79.87300109863281,,9585.0,25,124,3.4075555555555557,766.7,79.8708754180741,9600.0,422.5368888888889,6402.796888888889,3.5210527627759727,90,0.06386535303461989
71,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,100,732,93.48453608247422,120.02799987792967,123.0,728.1634521484375,,87400.0,25,125,5.223788546255507,1185.8000000000002,727.8553178031343,87454.0,652.9735682819385,642.5259911894274,5.440177033242432,50,0.9758373973815421
470,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,100,406,93.46124455275822,119.9729995727539,190.0,404.4159851074219,,48519.0,25,124,4.3391111111111105,976.3,404.08591583313205,48519.0,538.0497777777776,824.431111111111,4.484757234493366,10,0.6314368398565995
377,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,100,81,93.6004217185029,120.00399780273438,757.0,79.8723373413086,,9585.0,25,124,3.4195555555555552,769.4,79.87220447284345,9600.0,424.0248888888888,2588.6035555555554,3.533423024672159,90,0.15852575667468213
79,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,75,732,93.50171821305841,120.04900360107422,92.0,727.8277587890625,,87375.0,25,124,5.314222222222221,1195.6999999999998,727.8916660424313,87454.0,658.9635555555554,488.90844444444434,5.489121406998991,50,1.3048804739247197
443,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,75,407,93.41094872430023,119.95999908447266,137.0,404.4598083496094,,48519.0,25,124,4.316,971.1,404.0589944952906,48519.0,535.184,591.292,4.4613538186436426,10,0.8756204312735231
220,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,75,81,93.5751840168244,120.0019989013672,589.0,79.87367248535156,,9585.0,25,125,3.5198237885462555,799.0,79.8728690168149,9600.0,439.9779735682819,2073.1762114537446,3.6664220396021188,90,0.2037385380328815
351,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,50,716,93.51022793687902,120.03500366210938,63.0,713.1253051757812,,85600.0,25,124,5.3244444444444445,1198.0,712.9527899853509,85657.0,660.2311111111111,335.44,5.500321497632625,50,1.9053175184461806
140,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,50,398,93.42302891836432,119.98899841308594,96.0,394.3778381347656,,47321.0,25,125,4.3242290748898675,981.5999999999999,394.0756655923918,47321.0,540.5286343612335,415.1259911894273,4.504818287592971,10,1.2498854001363118
409,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,50,79,93.63128491620112,120.08100128173828,381.0,74.94940948486328,,9000.0,25,123,3.453811659192825,770.2,74.88268379538722,9000.0,424.8188340807175,1315.9022421524664,3.5377689188649635,90,0.3151732317105992
25,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,25,738,93.50355416548194,120.00900268554688,31.0,732.8616943359375,,87950.0,25,124,5.4468749999999995,1220.1,732.8101333244562,88053.0,675.4124999999999,168.85312499999998,5.628015272902041,50,3.8712581511466735
345,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,25,410,93.39378502292409,120.00599670410156,45.0,409.1462097167969,,49100.0,25,124,4.2982300884955755,971.4000000000001,409.0167210712145,49118.0,532.9805309734513,193.4203539823009,4.441282482638096,10,2.6667999267578124
403,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,25,82,93.59832635983264,120.00299835205078,185.0,79.87300109863281,,9585.0,25,123,3.4072072072072066,756.3999999999999,79.8708754180741,9600.0,419.0864864864864,630.3333333333333,3.4923001278436345,90,0.6486648559570313
397,OzaBagExecutorMAXChunk,GMSC,4,2000,7131,93.1406471058621,24.25200080871582,361.0,5445.1591796875,,132056.0,25,30,5.089285714285714,285.0,7056.8310124200225,150000.0,152.67857142857144,1837.232142857143,6.295504137279303,50,0.06718005764187208
414,OzaBagExecutorMAXChunk,GMSC,4,2000,3961,93.30648241380509,38.06399917602539,427.0,3835.776611328125,,146005.0,25,43,4.269620253164556,337.2999999999999,3934.529430280138,150000.0,183.5936708860759,1823.1278481012653,4.823289062114954,10,0.08914285521317422
181,OzaBagExecutorMAXChunk,GMSC,4,2000,792,93.23309082273698,119.9729995727539,1471.0,788.86083984375,,94642.0,25,126,3.322707423580786,760.9,787.6200462708676,94642.0,418.661135371179,4887.702620087336,3.4896279734782736,90,0.08155880324456417
246,OzaBagExecutorMAXChunk,GMSC,4,500,7885,93.20091913500582,19.10300064086914,73.0,6678.32275390625,,127576.0,25,24,4.98,224.10000000000002,7788.566384547484,150000.0,119.52000000000001,363.54,6.256608699698088,50,0.26168494028587863
127,OzaBagExecutorMAXChunk,GMSC,4,500,4380,93.29274087348458,34.30400085449219,95.0,4309.06005859375,,147818.0,25,40,4.304054054054054,318.5,4348.4562980142055,150000.0,172.1621621621622,408.88513513513516,5.0187196208519556,10,0.3610947458367599
361,OzaBagExecutorMAXChunk,GMSC,4,500,876,93.37214767353751,120.0009994506836,329.0,872.9677124023438,,104757.0,25,126,3.393013100436681,777.0,872.1897725192617,104825.0,427.5196506550218,1116.301310043668,3.5626340831495997,90,0.3647446791814091
299,OzaBagExecutorMAXChunk,GMSC,4,250,7594,93.25775470877106,19.801000595092773,37.0,6512.09521484375,,128946.0,25,25,4.914893617021276,230.99999999999997,7549.448890231013,150000.0,122.8723404255319,181.85106382978722,6.205360170333161,50,0.5351621782457506
153,OzaBagExecutorMAXChunk,GMSC,4,250,4219,93.21665122344625,35.571998596191406,48.0,4102.8056640625,,145945.0,25,41,4.3578947368421055,331.2,4200.504060487258,150000.0,178.67368421052632,209.17894736842106,5.0228744872844,10,0.7410833040873209
454,OzaBagExecutorMAXChunk,GMSC,4,250,843,93.44538653366583,120.01599884033205,172.0,837.3883666992188,,100500.0,25,126,3.3222707423580786,760.8,837.3161152898889,100632.0,418.6061135371179,571.4305676855895,3.4879192572819133,90,0.6977674351182096
166,OzaBagExecutorMAXChunk,GMSC,4,100,6875,93.36646899530388,22.0629997253418,14.0,6615.82763671875,,145965.0,25,28,4.913461538461538,255.5,6799.020940984497,150000.0,137.57692307692307,68.78846153846153,6.235639975959422,50,1.5759285518101287
233,OzaBagExecutorMAXChunk,GMSC,4,100,3819,93.40960640426952,39.36100006103516,21.0,3810.878662109375,,150000.0,25,45,4.202409638554216,348.79999999999995,3796.4111260155396,150000.0,189.10843373493972,88.25060240963853,4.804462118383643,10,1.8743333362397696
129,OzaBagExecutorMAXChunk,GMSC,4,100,763,93.44444444444444,120.00800323486328,76.0,758.2827758789062,,91000.0,25,126,3.2793859649122807,747.7,757.7608735456165,91048.0,413.2026315789474,249.23333333333335,3.4431256286323135,90,1.5790526741429378
234,OzaBagExecutorMAXChunk,GMSC,4,75,6727,93.35831684141087,23.09600067138672,12.0,6172.88671875,,142569.0,25,28,4.867307692307692,253.10000000000002,6674.379282726706,150000.0,136.2846153846154,58.40769230769231,5.900788509824401,50,1.9246667226155598
332,OzaBagExecutorMAXChunk,GMSC,4,75,3737,93.33270272826778,40.20199966430664,17.0,3683.423828125,,148081.0,25,46,4.778823529411764,406.2,3722.2690952404582,150000.0,219.82588235294116,81.24,5.4680335353595275,10,2.3648235096650967
138,OzaBagExecutorMAXChunk,GMSC,4,75,747,93.13716695074909,119.98799896240234,57.0,743.8327026367188,,89251.0,25,126,3.323245614035088,757.7,742.8359786598307,89251.0,418.7289473684211,189.425,3.489756900601599,90,2.10505261337548
350,OzaBagExecutorMAXChunk,GMSC,4,50,6304,93.44499270275905,23.902000427246094,8.0,6022.09033203125,,143940.0,25,29,4.670370370370369,252.19999999999993,6227.942702927133,150000.0,135.4407407407407,37.36296296296295,5.666502314440202,50,2.9877500534057617
48,OzaBagExecutorMAXChunk,GMSC,4,50,3502,93.39379793264422,42.94200134277344,8.0,3493.08349609375,,150000.0,25,49,4.126666666666666,371.4,3479.5518337238163,150000.0,202.20666666666665,33.01333333333333,4.708831920818132,10,5.36775016784668
405,OzaBagExecutorMAXChunk,GMSC,4,50,700,93.41844648609951,119.98799896240234,36.0,698.9032592773438,,83860.0,25,126,3.2074235807860263,734.5,697.9725005826148,83860.0,404.13537117903934,115.46724890829695,3.3681316021085843,90,3.332999971177843
60,OzaBagExecutorMAXChunk,GMSC,4,25,5762,93.3976336233371,26.11100006103516,4.0,5675.15625,,148184.0,25,31,4.658620689655172,270.2,5706.676811869887,150000.0,144.41724137931033,18.63448275862069,5.530896596902883,50,6.52775001525879
53,OzaBagExecutorMAXChunk,GMSC,4,25,3201,93.46091015169195,46.96900177001953,5.0,3193.595703125,,150000.0,25,53,3.9968750000000006,383.70000000000005,3182.4160902957524,150000.0,211.83437500000002,19.984375000000004,4.510088931360142,10,9.393800354003906
64,OzaBagExecutorMAXChunk,GMSC,4,25,640,93.26914295406213,119.97699737548828,22.0,639.0558471679688,,76672.0,25,126,3.218695652173914,740.3000000000002,638.2578437819974,76672.0,405.55565217391313,70.81130434782611,3.3802783954048974,90,5.453499880704013
68,OzaBagAdwinExecutorMAXChunk,GMSC,4,2000,4000,93.50823271130626,37.9119987487793,537.0,3657.153564453125,,138650.0,25,43,5.04,403.2,3977.7247414478916,150000.0,216.72,2706.48,5.716396052766224,50,0.07059962523050148
40,OzaBagAdwinExecutorMAXChunk,GMSC,4,2000,2222,93.64594594594594,67.96499633789062,767.0,2207.0185546875,,150000.0,25,73,4.211363636363636,555.9,2212.6504602312957,150000.0,307.4295454545454,3230.1159090909086,4.523351166329024,10,0.08861146849790173
437,OzaBagAdwinExecutorMAXChunk,GMSC,4,2000,444,93.6306988483988,119.9010009765625,2744.0,439.6293640136719,,52712.0,25,125,3.387224669603524,768.9,438.94842905560137,52712.0,423.4030837004405,9294.54449339207,3.531272301748379,90,0.043695700064344936
298,OzaBagAdwinExecutorMAXChunk,GMSC,4,500,4515,93.62984176364125,33.4010009765625,116.0,4133.97802734375,,138079.0,25,38,5.024285714285715,351.70000000000005,4475.474400286431,150000.0,190.92285714285717,582.8171428571429,5.716081900564233,50,0.28793966359105605
82,OzaBagAdwinExecutorMAXChunk,GMSC,4,500,2508,93.66445812593372,59.99100112915039,165.0,2496.5244140625,,149769.0,25,66,4.234166666666667,508.1,2492.522432701894,150000.0,279.45500000000004,698.6375,4.658281987966514,10,0.3635818250251539
174,OzaBagAdwinExecutorMAXChunk,GMSC,4,500,501,93.52188552188552,119.90399932861328,564.0,499.5663146972656,,59900.0,25,126,3.3331877729257644,763.3000000000001,498.7759588322481,59900.0,419.98165938864634,1879.9179039301312,3.5026493006094754,90,0.21259574349044907
471,OzaBagAdwinExecutorMAXChunk,GMSC,4,250,4243,93.49963262307128,35.43000030517578,63.0,3848.43359375,,136350.0,25,41,5.052631578947368,384.0,4224.043254202923,150000.0,207.15789473684208,318.3157894736842,5.846962826770834,50,0.5623809572250124
