arch,dataset,algorithm,ensemble_size,cores,chunk_size,time,accuracy,precision,recall
AMD-SCAL,elecNormNew,OzaBagExecutorMAXChunk,100,96,50,7.210000038146973,78.76143343201802,78.34904886747762,77.96794274509091
AMD-SCAL,elecNormNew,OzaBagExecutorRUNPER,100,128,1,40.189998626708984,82.3534604519774,81.99024862300475,81.8065788947085
AMD-SCAL,elecNormNew,OzaBagExecutorRUNPER,100,16,1,27.07699966430664,82.3534604519774,81.99024862300475,81.8065788947085
AMD-SCAL,elecNormNew,OzaBagExecutorRUNPER,100,2,1,27.643999099731445,82.3534604519774,81.99024862300475,81.8065788947085
AMD-SCAL,elecNormNew,OzaBagExecutorRUNPER,100,32,1,29.21299934387207,82.3534604519774,81.99024862300475,81.8065788947085
AMD-SCAL,elecNormNew,OzaBagExecutorRUNPER,100,4,1,26.280000686645508,82.3534604519774,81.99024862300475,81.8065788947085
AMD-SCAL,elecNormNew,OzaBagExecutorRUNPER,100,64,1,32.66299819946289,82.3534604519774,81.99024862300475,81.8065788947085
AMD-SCAL,elecNormNew,OzaBagExecutorRUNPER,100,8,1,21.149999618530273,82.3534604519774,81.99024862300475,81.8065788947085
AMD-SCAL,elecNormNew,OzaBagExecutorRUNPER,100,96,1,41.79800033569336,82.3534604519774,81.99024862300475,81.8065788947085
AMD-SCAL,elecNormNew,StreamingRandomPatches,100,1,1,113.71600341796875,89.85919844632768,89.83117384669491,89.35465945275341
AMD-SCAL,elecNormNew,StreamingRandomPatchesExecutorMAXChunk,100,128,50,32.119998931884766,81.64022800583271,81.52995288446847,80.64933677141897
AMD-SCAL,elecNormNew,StreamingRandomPatchesExecutorMAXChunk,100,16,50,32.060001373291016,81.5142945517211,81.4037641347013,80.51329667639715
AMD-SCAL,elecNormNew,StreamingRandomPatchesExecutorMAXChunk,100,2,50,84.4530029296875,81.39719853298573,81.29236303096428,80.38015556198911
AMD-SCAL,elecNormNew,StreamingRandomPatchesExecutorMAXChunk,100,32,50,24.422000885009766,81.2778931554063,81.13323672585354,80.29630011510086
AMD-SCAL,elecNormNew,StreamingRandomPatchesExecutorMAXChunk,100,4,50,62.24700164794922,81.43696699217887,81.3064177218335,80.4522576395462
AMD-SCAL,elecNormNew,StreamingRandomPatchesExecutorMAXChunk,100,64,50,31.256999969482422,81.64022800583271,81.51070232347939,80.67118432371308
AMD-SCAL,elecNormNew,StreamingRandomPatchesExecutorMAXChunk,100,8,50,41.845001220703125,81.43917635102294,81.3108203932734,80.45212896468816
AMD-SCAL,elecNormNew,StreamingRandomPatchesExecutorMAXChunk,100,96,50,31.895999908447266,81.41487340373823,81.29572605085225,80.41531117161192
AMD-SCAL,elecNormNew,StreamingRandomPatchesExecutorRUNPER,100,128,1,97.93800354003906,89.66057556497175,89.60801768138593,89.16981133203925
AMD-SCAL,elecNormNew,StreamingRandomPatchesExecutorRUNPER,100,16,1,85.572998046875,89.55022951977402,89.5014820450867,89.04871439870166
AMD-SCAL,elecNormNew,StreamingRandomPatchesExecutorRUNPER,100,2,1,121.53199768066406,89.73561087570621,89.69923968846776,89.2322814311327
AMD-SCAL,elecNormNew,StreamingRandomPatchesExecutorRUNPER,100,32,1,82.64399719238281,89.6826447740113,89.62514297032203,89.19852936009232
AMD-SCAL,elecNormNew,StreamingRandomPatchesExecutorRUNPER,100,4,1,102.48400115966797,89.72899011299435,89.66273152283544,89.257201349409
AMD-SCAL,elecNormNew,StreamingRandomPatchesExecutorRUNPER,100,64,1,90.44300079345703,89.66278248587571,89.60113753425792,89.1819530625481
AMD-SCAL,elecNormNew,StreamingRandomPatchesExecutorRUNPER,100,8,1,78.62999725341797,89.72016242937853,89.67771504568142,89.22226667399647
AMD-SCAL,elecNormNew,StreamingRandomPatchesExecutorRUNPER,100,96,1,89.01000213623047,89.63409251412429,89.57428904165168,89.14952723486334
AMD-SCAL,airlines,AdaptiveRandomForestExecutorMAXChunk,100,128,50,644.843994140625,66.32822393586152,65.9448306243471,65.18213281895683
AMD-SCAL,airlines,AdaptiveRandomForestExecutorMAXChunk,100,16,50,686.9450073242188,66.36419429183825,65.98631405819526,65.2113306745709
AMD-SCAL,airlines,AdaptiveRandomForestExecutorMAXChunk,100,2,50,1546.9759521484375,66.31765532611578,65.93925953278605,65.1588473365125
AMD-SCAL,airlines,AdaptiveRandomForestExecutorMAXChunk,100,32,50,650.3889770507812,66.3790274283235,66.0097362600038,65.20996577884058
AMD-SCAL,airlines,AdaptiveRandomForestExecutorMAXChunk,100,4,50,1035.2340087890625,66.30708671637004,65.93367819864338,65.13593032957172
AMD-SCAL,airlines,AdaptiveRandomForestExecutorMAXChunk,100,64,50,662.0369873046875,66.33990503084365,65.9684773644226,65.16949192692914
AMD-SCAL,airlines,AdaptiveRandomForestExecutorMAXChunk,100,8,50,621.6090087890625,66.34175917290432,65.96218307087186,65.18921899215604
AMD-SCAL,airlines,AdaptiveRandomForestExecutorMAXChunk,100,96,50,665.3350219726562,66.37179627428694,65.99877809936083,65.20954620985968
AMD-SCAL,airlines,AdaptiveRandomForestExecutorRUNPER,100,128,1,1350.6689453125,66.45315110042401,66.08293954939022,65.29619745002194
AMD-SCAL,airlines,AdaptiveRandomForestExecutorRUNPER,100,16,1,994.573974609375,66.45315110042401,66.08293954939022,65.29619745002194
AMD-SCAL,airlines,AdaptiveRandomForestExecutorRUNPER,100,2,1,1831.300048828125,66.45315110042401,66.08293954939022,65.29619745002194
AMD-SCAL,airlines,AdaptiveRandomForestExecutorRUNPER,100,32,1,1126.8330078125,66.45315110042401,66.08293954939022,65.29619745002194
AMD-SCAL,airlines,AdaptiveRandomForestExecutorRUNPER,100,4,1,1488.3470458984375,66.45315110042401,66.08293954939022,65.29619745002194
AMD-SCAL,airlines,AdaptiveRandomForestExecutorRUNPER,100,64,1,1200.8740234375,66.45315110042401,66.08293954939022,65.29619745002194
AMD-SCAL,airlines,AdaptiveRandomForestExecutorRUNPER,100,8,1,1124.4339599609375,66.45315110042401,66.08293954939022,65.29619745002194
AMD-SCAL,airlines,AdaptiveRandomForestExecutorRUNPER,100,96,1,1335.498046875,66.45315110042401,66.08293954939022,65.29619745002194
AMD-SCAL,airlines,AdaptiveRandomForestSequential,100,1,1,2365.56689453125,66.41458852058742,66.04330383595975,65.25418108381913
AMD-SCAL,airlines,LBagExecutorMAXChunk,100,128,50,464.2690124511719,63.499915636536244,62.948717536409816,62.2659617046047
AMD-SCAL,airlines,LBagExecutorMAXChunk,100,16,50,573.3140258789062,63.48675122790558,62.935546550836385,62.24844221146682
AMD-SCAL,airlines,LBagExecutorMAXChunk,100,2,50,1937.4830322265625,63.483599186402465,62.93475087019049,62.2335633435789
AMD-SCAL,airlines,LBagExecutorMAXChunk,100,32,50,491.0419921875,63.47525554712951,62.9266155884594,62.22161869255378
AMD-SCAL,airlines,LBagExecutorMAXChunk,100,4,50,1198.718017578125,63.46097865326246,62.90575773304015,62.23318830621045
AMD-SCAL,airlines,LBagExecutorMAXChunk,100,64,50,523.3729858398438,63.411102231830796,62.85475094575316,62.17159547348883
AMD-SCAL,airlines,LBagExecutorMAXChunk,100,8,50,522.5689697265625,63.458197440171475,62.904544367509544,62.22183724579718
AMD-SCAL,airlines,LBagExecutorMAXChunk,100,96,50,473.83099365234375,63.48786371314198,62.937659834673255,62.2453101568132
AMD-SCAL,airlines,LBagExecutorRUNPER,100,128,1,1093.9449462890625,63.51052962366259,62.95714567656994,62.28900522537493
AMD-SCAL,airlines,LBagExecutorRUNPER,100,16,1,994.572998046875,63.51052962366259,62.95714567656994,62.28900522537493
AMD-SCAL,airlines,LBagExecutorRUNPER,100,2,1,1944.657958984375,63.51052962366259,62.95714567656994,62.28900522537493
AMD-SCAL,airlines,LBagExecutorRUNPER,100,32,1,920.2940063476562,63.51052962366259,62.95714567656994,62.28900522537493
AMD-SCAL,airlines,LBagExecutorRUNPER,100,4,1,1506.56005859375,63.51052962366259,62.95714567656994,62.28900522537493
AMD-SCAL,airlines,LBagExecutorRUNPER,100,64,1,988.2899780273438,63.51052962366259,62.95714567656994,62.28900522537493
AMD-SCAL,airlines,LBagExecutorRUNPER,100,8,1,961.0570068359375,63.51052962366259,62.95714567656994,62.28900522537493
AMD-SCAL,airlines,LBagExecutorRUNPER,100,96,1,1031.0789794921875,63.51052962366259,62.95714567656994,62.28900522537493
AMD-SCAL,airlines,LeveragingBag,100,1,1,2788.302001953125,63.5064508892568,62.952776923560315,62.284959237423834
AMD-SCAL,airlines,OzaBag,100,1,1,265.0509948730469,65.07361188617364,65.95395312608329,62.70690503742987
AMD-SCAL,airlines,OzaBagAdwin,100,1,1,821.405029296875,66.57514233856091,66.30346136413216,65.26324161120071
AMD-SCAL,airlines,OzaBagAdwinExecutorMAXChunk,100,128,50,350.47198486328125,67.00109208967373,67.02719343157845,65.41141573852352
AMD-SCAL,airlines,OzaBagAdwinExecutorMAXChunk,100,16,50,356.7980041503906,66.99756921975847,67.04086788339781,65.3925177624895
AMD-SCAL,airlines,OzaBagAdwinExecutorMAXChunk,100,2,50,849.2520141601562,66.99794004817062,67.03734794651453,65.39629122029989
AMD-SCAL,airlines,OzaBagAdwinExecutorMAXChunk,100,32,50,324.7070007324219,67.02260013757734,67.06328212621094,65.42270175784336
AMD-SCAL,airlines,OzaBagAdwinExecutorMAXChunk,100,4,50,587.3909912109375,67.02816256375931,67.07340575220076,65.42497395908264
AMD-SCAL,airlines,OzaBagAdwinExecutorMAXChunk,100,64,50,341.8190002441406,66.99126513675225,67.03342487335675,65.3864652841105
AMD-SCAL,airlines,OzaBagAdwinExecutorMAXChunk,100,8,50,287.1610107421875,67.01370025568619,67.05720508449897,65.41033746059799
AMD-SCAL,airlines,OzaBagAdwinExecutorMAXChunk,100,96,50,348.1000061035156,67.04577691333554,67.09828236041386,65.43839922846564
AMD-SCAL,airlines,OzaBagAdwinExecutorRUNPER,100,128,1,995.2730102539062,65.95276454764054,65.62715801404413,64.63915837413064
AMD-SCAL,airlines,OzaBagAdwinExecutorRUNPER,100,16,1,899.6380004882812,65.95276454764054,65.62715801404413,64.63915837413064
AMD-SCAL,airlines,OzaBagAdwinExecutorRUNPER,100,2,1,1576.60498046875,65.95276454764054,65.62715801404413,64.63915837413064
AMD-SCAL,airlines,OzaBagAdwinExecutorRUNPER,100,32,1,935.5900268554688,65.95276454764054,65.62715801404413,64.63915837413064
AMD-SCAL,airlines,OzaBagAdwinExecutorRUNPER,100,4,1,1176.8380126953125,65.95276454764054,65.62715801404413,64.63915837413064
AMD-SCAL,airlines,OzaBagAdwinExecutorRUNPER,100,64,1,951.6680297851562,65.95276454764054,65.62715801404413,64.63915837413064
AMD-SCAL,airlines,OzaBagAdwinExecutorRUNPER,100,8,1,784.6209716796875,65.95276454764054,65.62715801404413,64.63915837413064
AMD-SCAL,airlines,OzaBagAdwinExecutorRUNPER,100,96,1,991.8510131835938,65.95276454764054,65.62715801404413,64.63915837413064
AMD-SCAL,airlines,OzaBagASHT,100,1,1,378.5950012207031,68.29284571445523,68.81142303543997,66.49539611733009
AMD-SCAL,airlines,OzaBagASHTExecutorMAXChunk,100,128,50,182.9340057373047,68.16271209067496,68.67396590394999,66.35691385072245
AMD-SCAL,airlines,OzaBagASHTExecutorMAXChunk,100,16,50,173.302001953125,68.15826214972938,68.69129733121153,66.33947272837933
AMD-SCAL,airlines,OzaBagASHTExecutorMAXChunk,100,2,50,331.3710021972656,68.16753286003267,68.71253390893617,66.34287760770034
AMD-SCAL,airlines,OzaBagASHTExecutorMAXChunk,100,32,50,168.63299560546875,68.17661815612989,68.69509885762403,66.36806007379037
AMD-SCAL,airlines,OzaBagASHTExecutorMAXChunk,100,4,50,256.572998046875,68.19312002046973,68.71072991314651,66.38674636740322
AMD-SCAL,airlines,OzaBagASHTExecutorMAXChunk,100,64,50,180.29200744628906,68.17420777145104,68.67822314922441,66.3737885310389
AMD-SCAL,airlines,OzaBagASHTExecutorMAXChunk,100,8,50,208.64999389648438,68.1808826828694,68.71971283338152,66.36109651978744
AMD-SCAL,airlines,OzaBagASHTExecutorMAXChunk,100,96,50,173.06399536132812,68.13860824388644,68.66540133036116,66.32138353802881
AMD-SCAL,airlines,OzaBagASHTExecutorRUNPER,100,128,1,997.0919799804688,68.35810546494791,68.45366991779224,66.85531788005156
AMD-SCAL,airlines,OzaBagASHTExecutorRUNPER,100,16,1,930.81298828125,68.35810546494791,68.45366991779224,66.85531788005156
AMD-SCAL,airlines,OzaBagASHTExecutorRUNPER,100,2,1,832.0369873046875,68.35810546494791,68.45366991779224,66.85531788005156
AMD-SCAL,airlines,OzaBagASHTExecutorRUNPER,100,32,1,921.3569946289062,68.35810546494791,68.45366991779224,66.85531788005156
AMD-SCAL,airlines,OzaBagASHTExecutorRUNPER,100,4,1,784.8740234375,68.35810546494791,68.45366991779224,66.85531788005156
AMD-SCAL,airlines,OzaBagASHTExecutorRUNPER,100,64,1,939.260009765625,68.35810546494791,68.45366991779224,66.85531788005156
AMD-SCAL,airlines,OzaBagASHTExecutorRUNPER,100,8,1,870.3109741210938,68.35810546494791,68.45366991779224,66.85531788005156
AMD-SCAL,airlines,OzaBagASHTExecutorRUNPER,100,96,1,996.2780151367188,68.35810546494791,68.45366991779224,66.85531788005156
AMD-SCAL,airlines,OzaBagExecutorMAXChunk,100,128,50,254.1820068359375,65.05739496748761,65.92248716826472,62.69640495371516
AMD-SCAL,airlines,OzaBagExecutorMAXChunk,100,16,50,217.81100463867188,65.08910079672484,65.96739107924509,62.72630227977134
AMD-SCAL,airlines,OzaBagExecutorMAXChunk,100,2,50,346.8070068359375,65.07482390285779,65.94330487712345,62.71465793670261
AMD-SCAL,airlines,OzaBagExecutorMAXChunk,100,32,50,206.5229949951172,65.08409461316107,65.94838595103252,62.72719282016782
AMD-SCAL,airlines,OzaBagExecutorMAXChunk,100,4,50,280.99200439453125,65.08168422848222,65.94286162140392,62.725920242848375
AMD-SCAL,airlines,OzaBagExecutorMAXChunk,100,64,50,234.0760040283203,65.05350126916024,65.91897577427429,62.69178881954607
AMD-SCAL,airlines,OzaBagExecutorMAXChunk,100,8,50,157.2469940185547,65.0672219204091,65.9390005181429,62.704446476686236
AMD-SCAL,airlines,OzaBagExecutorMAXChunk,100,96,50,241.5030059814453,65.07296976079712,65.9437321715443,62.71147132741408
AMD-SCAL,airlines,OzaBagExecutorRUNPER,100,128,1,643.322998046875,65.11458462725003,65.52113204065392,63.00709425675728
AMD-SCAL,airlines,OzaBagExecutorRUNPER,100,16,1,462.2300109863281,65.11458462725003,65.52113204065392,63.00709425675728
AMD-SCAL,airlines,OzaBagExecutorRUNPER,100,2,1,557.7020263671875,65.11458462725003,65.52113204065392,63.00709425675728
AMD-SCAL,airlines,OzaBagExecutorRUNPER,100,32,1,546.8289794921875,65.11458462725003,65.52113204065392,63.00709425675728
AMD-SCAL,airlines,OzaBagExecutorRUNPER,100,4,1,512.56201171875,65.11458462725003,65.52113204065392,63.00709425675728
AMD-SCAL,airlines,OzaBagExecutorRUNPER,100,64,1,592.9849853515625,65.11458462725003,65.52113204065392,63.00709425675728
AMD-SCAL,airlines,OzaBagExecutorRUNPER,100,8,1,399.135009765625,65.11458462725003,65.52113204065392,63.00709425675728
AMD-SCAL,airlines,OzaBagExecutorRUNPER,100,96,1,623.5640258789062,65.11458462725003,65.52113204065392,63.00709425675728
AMD-SCAL,airlines,StreamingRandomPatches,100,1,1,2457.575927734375,68.53293485334169,68.45407276344967,67.20801832086785
AMD-SCAL,airlines,StreamingRandomPatchesExecutorMAXChunk,100,128,50,679.7420043945312,68.44676665436752,68.36597451260285,67.11575174527499
AMD-SCAL,airlines,StreamingRandomPatchesExecutorMAXChunk,100,16,50,720.2769775390625,68.51017831284197,68.44458102491629,67.16993738138845
AMD-SCAL,airlines,StreamingRandomPatchesExecutorMAXChunk,100,2,50,1679.2110595703125,68.44157505659769,68.36017949161078,67.11066138450433
AMD-SCAL,airlines,StreamingRandomPatchesExecutorMAXChunk,100,32,50,676.969970703125,68.39522150508127,68.31027149276542,67.06329917143808
AMD-SCAL,airlines,StreamingRandomPatchesExecutorMAXChunk,100,4,50,1068.9320068359375,68.4749496136895,68.39335439493827,67.14763137383322
AMD-SCAL,airlines,StreamingRandomPatchesExecutorMAXChunk,100,64,50,690.541015625,68.4577060925254,68.36943136546223,67.13564588407127
AMD-SCAL,airlines,StreamingRandomPatchesExecutorMAXChunk,100,8,50,799.2739868164062,68.50202008777508,68.42266245846501,67.17510978008305
AMD-SCAL,airlines,StreamingRandomPatchesExecutorMAXChunk,100,96,50,688.6489868164062,68.49367644850213,68.41017397971513,67.17024804707114
AMD-SCAL,airlines,StreamingRandomPatchesExecutorRUNPER,100,128,1,1344.1920166015625,68.54721042376197,68.47824853226321,67.21351901658139
AMD-SCAL,airlines,StreamingRandomPatchesExecutorRUNPER,100,16,1,1140.8399658203125,68.49696783176333,68.40736197897559,67.17968444222731
AMD-SCAL,airlines,StreamingRandomPatchesExecutorRUNPER,100,2,1,2128.85888671875,68.60968921897798,68.53920854865628,67.28381399306997
AMD-SCAL,airlines,StreamingRandomPatchesExecutorRUNPER,100,32,1,1221.344970703125,68.51254118131273,68.4294689676722,67.18995856499943
AMD-SCAL,airlines,StreamingRandomPatchesExecutorRUNPER,100,4,1,1891.613037109375,68.5920765022257,68.53338102727311,67.25245611029551
AMD-SCAL,airlines,StreamingRandomPatchesExecutorRUNPER,100,64,1,1230.8900146484375,68.54535645357751,68.4731217115147,67.2148365622575
AMD-SCAL,airlines,StreamingRandomPatchesExecutorRUNPER,100,8,1,1314.6810302734375,68.50086116915067,68.4245613160604,67.17005080691393
AMD-SCAL,airlines,StreamingRandomPatchesExecutorRUNPER,100,96,1,1326.739013671875,68.51309737236807,68.45106790539158,67.16892198625017
AMD-SCAL,elecNormNew,AdaptiveRandomForestExecutorMAXChunk,100,128,50,17.240999221801758,80.69462242057355,80.41880225197104,79.83733487898745
AMD-SCAL,elecNormNew,AdaptiveRandomForestExecutorMAXChunk,100,16,50,16.30900001525879,80.41845256506562,80.11722362893072,79.57622841651089
AMD-SCAL,elecNormNew,AdaptiveRandomForestExecutorMAXChunk,100,2,50,39.95600128173828,80.48694268923158,80.21962467478603,79.59818346426093
AMD-SCAL,elecNormNew,AdaptiveRandomForestExecutorMAXChunk,100,32,50,17.08099937438965,80.38531218240466,80.12403591930881,79.47847908203963
AMD-SCAL,elecNormNew,AdaptiveRandomForestExecutorMAXChunk,100,4,50,30.229999542236328,80.5046175599841,80.26318530851304,79.58008566516685
AMD-SCAL,elecNormNew,AdaptiveRandomForestExecutorMAXChunk,100,64,50,16.833999633789062,80.39194025893686,80.13590025011048,79.47809305746551
AMD-SCAL,elecNormNew,AdaptiveRandomForestExecutorMAXChunk,100,8,50,15.61400032043457,80.55985153108568,80.31930202890666,79.63899777055224
AMD-SCAL,elecNormNew,AdaptiveRandomForestExecutorMAXChunk,100,96,50,18.086000442504883,80.32786885245902,80.05296987919553,79.43608131573288
AMD-SCAL,elecNormNew,AdaptiveRandomForestExecutorRUNPER,100,128,1,66.23600006103516,89.1353283898305,89.08274043318453,88.61255686810398
AMD-SCAL,elecNormNew,AdaptiveRandomForestExecutorRUNPER,100,16,1,54.67300033569336,89.1353283898305,89.08274043318453,88.61255686810398
AMD-SCAL,elecNormNew,AdaptiveRandomForestExecutorRUNPER,100,2,1,68.88300323486328,89.1353283898305,89.08274043318453,88.61255686810398
AMD-SCAL,elecNormNew,AdaptiveRandomForestExecutorRUNPER,100,32,1,54.696998596191406,89.1353283898305,89.08274043318453,88.61255686810398
AMD-SCAL,elecNormNew,AdaptiveRandomForestExecutorRUNPER,100,4,1,52.457000732421875,89.1353283898305,89.08274043318453,88.61255686810398
AMD-SCAL,elecNormNew,AdaptiveRandomForestExecutorRUNPER,100,64,1,58.874000549316406,89.1353283898305,89.08274043318453,88.61255686810398
AMD-SCAL,elecNormNew,AdaptiveRandomForestExecutorRUNPER,100,8,1,40.49599838256836,89.1353283898305,89.08274043318453,88.61255686810398
AMD-SCAL,elecNormNew,AdaptiveRandomForestExecutorRUNPER,100,96,1,63.88600158691406,89.1353283898305,89.08274043318453,88.61255686810398
AMD-SCAL,elecNormNew,AdaptiveRandomForestSequential,100,1,1,49.108001708984375,89.04925847457628,89.0178834691058,88.49892068910229
AMD-SCAL,elecNormNew,LBagExecutorMAXChunk,100,128,50,12.718000411987305,80.78520613318015,80.5381350834967,79.89350545063502
AMD-SCAL,elecNormNew,LBagExecutorMAXChunk,100,16,50,10.447999954223633,80.68136626750916,80.43603168519859,79.7780261593269
AMD-SCAL,elecNormNew,LBagExecutorMAXChunk,100,2,50,27.861000061035156,80.78078741549203,80.52452637034686,79.90195563246138
AMD-SCAL,elecNormNew,LBagExecutorMAXChunk,100,32,50,11.383999824523926,80.91776766382395,80.68108972551084,80.02301489700001
AMD-SCAL,elecNormNew,LBagExecutorMAXChunk,100,4,50,20.312999725341797,80.86253369272237,80.6168117279273,79.97570930377087
AMD-SCAL,elecNormNew,LBagExecutorMAXChunk,100,64,50,12.140999794006348,80.82055587468517,80.59221191736566,79.90578410909941
AMD-SCAL,elecNormNew,LBagExecutorMAXChunk,100,8,50,11.147000312805176,80.91334894613583,80.69541747796546,79.99254912630252
AMD-SCAL,elecNormNew,LBagExecutorMAXChunk,100,96,50,13.512999534606934,80.97300163492555,80.76953631021256,80.0382318977972
AMD-SCAL,elecNormNew,LBagExecutorRUNPER,100,128,1,66.69300079345703,89.21477754237289,89.24611870594656,88.61274566216002
AMD-SCAL,elecNormNew,LBagExecutorRUNPER,100,16,1,46.23500061035156,89.21477754237289,89.24611870594656,88.61274566216002
AMD-SCAL,elecNormNew,LBagExecutorRUNPER,100,2,1,51.388999938964844,89.21477754237289,89.24611870594656,88.61274566216002
AMD-SCAL,elecNormNew,LBagExecutorRUNPER,100,32,1,46.4630012512207,89.21477754237289,89.24611870594656,88.61274566216002
AMD-SCAL,elecNormNew,LBagExecutorRUNPER,100,4,1,44.25,89.21477754237289,89.24611870594656,88.61274566216002
AMD-SCAL,elecNormNew,LBagExecutorRUNPER,100,64,1,56.02199935913086,89.21477754237289,89.24611870594656,88.61274566216002
AMD-SCAL,elecNormNew,LBagExecutorRUNPER,100,8,1,34.88399887084961,89.21477754237289,89.24611870594656,88.61274566216002
AMD-SCAL,elecNormNew,LBagExecutorRUNPER,100,96,1,63.141998291015625,89.21477754237289,89.24611870594656,88.61274566216002
AMD-SCAL,elecNormNew,LeveragingBag,100,1,1,28.45800018310547,89.15960451977402,89.1826382935279,88.56208057429278
AMD-SCAL,elecNormNew,OzaBag,100,1,1,8.093000411987305,82.82574152542372,82.55528322552207,82.1433195088703
AMD-SCAL,elecNormNew,OzaBagAdwin,100,1,1,11.020000457763672,84.93997175141243,85.03081225451147,84.00282134475295
AMD-SCAL,elecNormNew,OzaBagAdwinExecutorMAXChunk,100,128,50,9.133999824523926,80.21298219256772,80.1401303985049,79.06044024320411
AMD-SCAL,elecNormNew,OzaBagAdwinExecutorMAXChunk,100,16,50,6.566999912261963,80.32565949361495,80.28270939671219,79.15219181076759
AMD-SCAL,elecNormNew,OzaBagAdwinExecutorMAXChunk,100,2,50,11.916000366210938,80.38089346471654,80.37078341126373,79.1796980597302
AMD-SCAL,elecNormNew,OzaBagAdwinExecutorMAXChunk,100,32,50,6.38100004196167,80.3654279528081,80.32092597661635,79.19698444795704
AMD-SCAL,elecNormNew,OzaBagAdwinExecutorMAXChunk,100,4,50,8.906000137329102,80.37426538818436,80.34530552191245,79.19100786045136
AMD-SCAL,elecNormNew,OzaBagAdwinExecutorMAXChunk,100,64,50,7.508999824523926,80.48473333038753,80.44771445822214,79.31907311136
AMD-SCAL,elecNormNew,OzaBagAdwinExecutorMAXChunk,100,8,50,6.501999855041504,80.22402898678803,80.19575048481602,79.02702554047276
AMD-SCAL,elecNormNew,OzaBagAdwinExecutorMAXChunk,100,96,50,7.934999942779541,80.28810039326586,80.2643024884491,79.0922503065179
AMD-SCAL,elecNormNew,OzaBagAdwinExecutorRUNPER,100,128,1,45.375,86.33474576271186,86.395557363363,85.52075406379454
AMD-SCAL,elecNormNew,OzaBagAdwinExecutorRUNPER,100,16,1,32.70600128173828,86.33474576271186,86.395557363363,85.52075406379454
AMD-SCAL,elecNormNew,OzaBagAdwinExecutorRUNPER,100,2,1,34.85300064086914,86.33474576271186,86.395557363363,85.52075406379454
AMD-SCAL,elecNormNew,OzaBagAdwinExecutorRUNPER,100,32,1,34.888999938964844,86.33474576271186,86.395557363363,85.52075406379454
AMD-SCAL,elecNormNew,OzaBagAdwinExecutorRUNPER,100,4,1,32.08599853515625,86.33474576271186,86.395557363363,85.52075406379454
AMD-SCAL,elecNormNew,OzaBagAdwinExecutorRUNPER,100,64,1,37.395999908447266,86.33474576271186,86.395557363363,85.52075406379454
AMD-SCAL,elecNormNew,OzaBagAdwinExecutorRUNPER,100,8,1,25.054000854492188,86.33474576271186,86.395557363363,85.52075406379454
AMD-SCAL,elecNormNew,OzaBagAdwinExecutorRUNPER,100,96,1,42.29199981689453,86.33474576271186,86.395557363363,85.52075406379454
AMD-SCAL,elecNormNew,OzaBagASHT,100,1,1,11.326000213623047,81.68697033898306,82.46292599317195,80.03465856161357
AMD-SCAL,elecNormNew,OzaBagASHTExecutorMAXChunk,100,128,50,7.080999851226807,77.58605452697627,77.89692587058656,75.85846990024933
AMD-SCAL,elecNormNew,OzaBagASHTExecutorMAXChunk,100,16,50,6.089000225067139,77.63907913923379,77.94239535211538,75.92228983255708
AMD-SCAL,elecNormNew,OzaBagASHTExecutorMAXChunk,100,2,50,10.4350004196167,77.49326145552561,77.79077484952217,75.7662429949727
AMD-SCAL,elecNormNew,OzaBagASHTExecutorMAXChunk,100,32,50,6.215000152587891,77.52419247934249,77.85395912340086,75.77673079512559
AMD-SCAL,elecNormNew,OzaBagASHTExecutorMAXChunk,100,4,50,8.197999954223633,77.49547081436967,77.74720707162268,75.80298206461096
AMD-SCAL,elecNormNew,OzaBagASHTExecutorMAXChunk,100,64,50,6.877999782562256,77.66780080420662,78.04316407451932,75.90218318715442
AMD-SCAL,elecNormNew,OzaBagASHTExecutorMAXChunk,100,8,50,6.677999973297119,77.62361362732535,77.990326528779,75.85969610770861
AMD-SCAL,elecNormNew,OzaBagASHTExecutorMAXChunk,100,96,50,7.815999984741211,77.71419733993196,78.02338898459254,76.00052594449585
AMD-SCAL,elecNormNew,OzaBagASHTExecutorRUNPER,100,128,1,45.06399917602539,82.94270833333334,83.49296234573185,81.52312196390076
AMD-SCAL,elecNormNew,OzaBagASHTExecutorRUNPER,100,16,1,31.506000518798828,82.94270833333334,83.49296234573185,81.52312196390076
AMD-SCAL,elecNormNew,OzaBagASHTExecutorRUNPER,100,2,1,29.29199981689453,82.94270833333334,83.49296234573185,81.52312196390076
AMD-SCAL,elecNormNew,OzaBagASHTExecutorRUNPER,100,32,1,37.14699935913086,82.94270833333334,83.49296234573185,81.52312196390076
AMD-SCAL,elecNormNew,OzaBagASHTExecutorRUNPER,100,4,1,30.31399917602539,82.94270833333334,83.49296234573185,81.52312196390076
AMD-SCAL,elecNormNew,OzaBagASHTExecutorRUNPER,100,64,1,43.17499923706055,82.94270833333334,83.49296234573185,81.52312196390076
AMD-SCAL,elecNormNew,OzaBagASHTExecutorRUNPER,100,8,1,29.981000900268555,82.94270833333334,83.49296234573185,81.52312196390076
AMD-SCAL,elecNormNew,OzaBagASHTExecutorRUNPER,100,96,1,45.638999938964844,82.94270833333334,83.49296234573185,81.52312196390076
AMD-SCAL,elecNormNew,OzaBagExecutorMAXChunk,100,128,50,7.8460001945495605,78.88294816844152,78.50128987299712,78.03596658890976
