dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,instances,time,delay,out_rate,acc
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,8,600.0,119.93399810791016,83986.0,5.00275182723999,78.0
airlines,OzaBagExecutorMAXChunk,25,4,50,100,11950.0,120.08899688720703,413.0,99.50953674316406,63.17647058823529
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,39,4000.0,120.23799896240234,39285.0,33.26735305786133,78.25
covtypeNorm,LBagExecutorMAXChunk,25,4,50,139,16150.0,120.03800201416016,358.0,134.5407257080078,71.16149068322981
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,500,26,3000.0,122.177001953125,11991.0,24.55453872680664,50.519999999999996
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,36,4200.0,119.97000122070312,36240.0,35.008750915527344,93.54545454545455
covtypeNorm,OzaBagExecutorMAXChunk,25,4,50,100,11980.0,119.83000183105469,401.0,99.97496032714844,62.31349538977368
covtypeNorm,OzaBagExecutorMAXChunk,25,4,2000,114,12750.0,120.0009994506836,15601.0,106.24911499023438,49.86976744186046
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,50,40,4800.0,120.24700164794922,764.0,39.9178352355957,79.74736842105263
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,500,373,42000.0,120.29399871826172,1356.0,349.14459228515625,77.28433734939759
airlines,OzaBagASHTExecutorMAXChunk,25,4,2000,114,12000.0,122.09200286865234,17066.0,98.28653717041016,60.129999999999995
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,500,182,21500.0,120.6729965209961,2327.0,178.16744995117188,93.6047619047619
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,2000,128,14975.0,119.81800079345703,9313.0,124.9812240600586,78.68978805394991
elecNormNew,LBagExecutorMAXChunk,25,4,50,544,43231.0,84.09300231933594,91.0,514.0855712890625,82.01755401681295
elecNormNew,LBagExecutorMAXChunk,25,4,50,60,7200.0,120.0770034790039,500.0,59.96152114868164,82.61538461538461
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,500,328,38935.0,119.86699676513672,1455.0,324.818359375,93.48510472225836
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,50,186,22150.0,120.00499725341797,261.0,184.57565307617188,68.73303167420815
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,198,22000.0,122.56400299072266,9164.0,179.498046875,78.435
