,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,acc,methodology_x,ensemble_size,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,methodology_y,avg_times_duration,joules,JPI,PERC,tput
10,LBagExecutorMAXChunk,GMSC,4,500,1947,1878.388916015625,145500.0,77.45999908447266,255.0,93.4903448275862,3,25,83,5.056291390728478,763.5000000000002,1937.6340196863616,150000.0,"3
",419.6721854304637,391.6603264966549,0.0028843449170478604,90,1878.3888680572732
98,LBagExecutorMAXChunk,GMSC,4,500,1082,1075.02685546875,129000.0,119.99700164794922,394.0,93.47859922178988,3,25,125,4.14070796460177,935.8,1076.1757967090189,129168.0,"3
",517.5884955752213,496.87254045199506,0.0040123139191877615,50,1075.0268609082755
5,LBagExecutorMAXChunk,GMSC,4,500,754,748.9871826171875,89850.0,119.96199798583984,525.0,93.4370453273643,2,25,126,3.7152838427947597,850.8,747.8401278444559,89850.0,"2
",468.12576419213974,445.6928728661683,0.0052100808479926515,10,748.9871918489201
117,LBagExecutorMAXChunk,GMSC,4,500,418,414.6919250488281,49717.0,119.88899993896484,867.0,93.35189060690412,2,25,126,3.5227074235807856,806.6999999999999,414.03575979147064,49717.0,"2
",443.861135371179,422.3338700906678,0.008927753793897037,90,414.6919235735621
152,LBagExecutorMAXChunk,GMSC,4,500,216,212.8050079345703,25500.0,119.8280029296875,1442.0,93.432,3,25,126,3.2703056768558945,748.8999999999999,214.60589901683053,25757.0,"3
",412.0585152838427,391.8741982272618,0.016159157462111478,50,212.8050153265331
26,LBagExecutorMAXChunk,GMSC,4,500,83,80.00133514404297,9600.0,119.9980010986328,3535.0,93.37362637362638,2,25,126,3.0482456140350878,695.0,79.87220447284345,9600.0,"2
",384.07894736842104,365.7833805418851,0.040008223684210524,10,80.00133262310965
18,AdaptiveRandomForestSequential,GMSC,1,1,464,422.0548095703125,50647.0,120.0009994506836,6216.0,93.39743716310936,1,25,126,3.7109649122807014,846.0999999999999,458.91209486692645,55108.0,"1
",467.58157894736837,445.31949840010253,0.009232167333649937,90,422.0548181418624
110,AdaptiveRandomForestSequential,GMSC,1,1,257,254.7342071533203,30549.0,119.9250030517578,953.0,93.53825002455072,1,25,125,3.4185022026431717,776.0,254.51773350996027,30549.0,"1
",427.31277533039645,409.9638870844231,0.01398778275329459,50,254.73420239827317
142,AdaptiveRandomForestSequential,GMSC,1,1,51,49.95583724975586,5995.0,120.00599670410156,191.0,93.7114261884904,1,25,125,3.089867841409692,701.4000000000001,49.92802043720303,6000.0,"1
",386.2334801762115,370.8026699923209,0.06442593497518123,10,49.9558369135657
52,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,500,1491,1465.3465576171875,148000.0,101.0,326.0,93.5315254237288,3,25,106,5.1233160621761655,988.8,1482.8435006969364,150000.0,"3
",543.0715025906735,517.4549222797928,0.0036694020445315776,90,1465.3465346534654
92,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,500,828,820.97705078125,98500.0,119.97899627685548,505.0,93.4908163265306,3,25,124,4.151555555555556,934.1000000000001,822.4940706528523,98835.0,"3
",514.792888888889,498.09946854315876,0.005226323745064863,50,820.9770297853469
84,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,500,562,557.2189331054688,67000.0,120.23999786376952,733.0,93.45413533834586,2,25,124,3.871111111111111,871.0,558.6104681177039,67088.0,"2
",480.0177777777778,465.4623917304144,0.007164444444444445,10,557.2189054420161
135,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,500,312,309.8448181152344,37138.0,119.86000061035156,1126.0,93.52038866750368,2,25,125,3.4982378854625553,794.1,309.3647435149859,37138.0,"2
",437.2797356828194,419.2987950866968,0.011774455697205541,90,309.84481737765503
2,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,500,165,162.74411010742188,19500.0,119.81999969482422,1868.0,93.58947368421052,3,25,124,3.1759999999999997,714.5999999999999,164.71539160215653,19767.0,"3
",393.82399999999996,380.54831903076166,0.02019610256410256,50,162.74411658876284
172,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,500,62,60.0004997253418,7200.0,119.9990005493164,4669.0,93.6268656716418,2,25,124,3.024,680.4,59.90764238465699,7200.0,"2
",374.976,362.8769776611328,0.05208,10,60.00049972950392
