,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,acc,ensemble_size,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,avg_times_duration,joules,JPIold,JPI,frequency_maximum,PERC,tput
21,OzaBag,airlines,1,1,80,79.86600494384766,9584.0,120.0009994506836,421.0,64.04424040066779,25,126,3.89301310043668,891.4999999999998,79.87353357184458,9600.0,490.5196506550217,467.1654629270061,0.0004061991966231928,0.051181098774522295,1200,10,79.86600148225186
126,LeveragingBag,airlines,1,1,136,36.17437744140625,4344.0,120.08499908447266,17706.0,66.9659300184162,25,126,4.2912663755458516,982.7,134.78322364863178,16200.0,540.6995633187773,515.3167187786519,0.0009878605836891924,0.12447043354483825,1200,90,36.17437675911755
12,LeveragingBag,airlines,1,1,75,36.20410919189453,4345.0,120.01399993896484,11015.0,66.95051783659378,25,126,4.216666666666667,961.4000000000001,74.8851760633695,9000.0,531.3000000000001,506.05903307596844,0.000970464135021097,0.12227848101265824,1200,50,36.20410953896815
78,LeveragingBag,airlines,1,1,15,14.985705375671388,1798.0,119.9810028076172,122.0,72.63626251390434,25,125,3.6004405286343606,817.2999999999998,14.981896874609847,1800.0,450.0550660792951,431.984465174738,0.0020024697044684985,0.25030871305856234,1200,10,14.985705719454538
130,LBagExecutorRUNPER,airlines,4,1,136,59.50783920288086,7141.0,120.0009994506836,14446.0,63.05839518274752,25,126,5.3445414847161565,1223.8999999999999,134.7809809060277,16200.0,673.4122270742357,641.3503197715792,0.0007484303997642006,0.09430223037028927,1200,90,59.507837707091035
14,LBagExecutorRUNPER,airlines,4,1,75,60.337398529052734,7282.0,120.68800354003906,1942.0,62.96347157374348,25,126,5.458771929824561,1244.6,74.88953793155096,9000.0,687.8052631578947,658.8082859909325,0.0007496253680066686,0.09445279636884026,1200,50,60.337397143073524
85,LBagExecutorRUNPER,airlines,4,1,15,14.98695468902588,1798.0,119.97100067138672,15.0,72.69187986651835,25,126,3.646724890829694,835.0999999999999,14.98252039287498,1800.0,459.48733624454144,437.5012343260919,0.0020282118413958252,0.255554692015874,1200,10,14.986955096964746
115,AdaptiveRandomForestSequential,airlines,1,1,140,36.95463943481445,4435.0,120.01200103759766,22923.0,68.4554678692221,25,124,4.223111111111111,950.1999999999999,139.77984674138233,16800.0,523.6657777777777,506.8240150485568,0.0009522234748841287,0.11807571088563196,1200,90,36.954637550044616
74,AdaptiveRandomForestSequential,airlines,1,1,78,36.82688903808594,4420.0,120.02100372314452,18263.0,68.4841628959276,25,124,4.230666666666666,951.8999999999999,74.8851760633695,9000.0,524.6026666666666,507.76885975138333,0.0009571644042232276,0.11868838612368021,1200,50,36.82688748542485
55,AdaptiveRandomForestSequential,airlines,1,1,15,14.985705375671388,1798.0,119.9810028076172,51.0,73.13681868743048,25,124,3.712,835.2,14.98252039287498,1800.0,460.288,445.3694824218751,0.002064516129032258,0.256,1200,10,14.985705719454538
135,AdaptiveRandomForestExecutorRUNPER,airlines,4,1,140,55.36528396606445,6644.0,120.00299835205078,20466.0,65.9692956050572,25,125,4.755707762557078,1041.5,139.77635782747603,16800.0,594.4634703196348,570.6991907929721,0.0007157898498731303,0.08947373123414129,1200,90,55.36528329491075
62,AdaptiveRandomForestExecutorRUNPER,airlines,4,1,78,59.90618133544922,7190.0,120.02100372314452,4880.0,65.77190542420028,25,124,4.883111111111111,1098.7,74.88704537322872,9000.0,605.5057777777778,586.075896847195,0.0006791531447998763,0.08421498995518467,1200,50,59.90618122629065
66,AdaptiveRandomForestExecutorRUNPER,airlines,4,1,15,14.988204956054688,1798.0,119.96099853515624,28.0,73.41490545050056,25,124,3.8026666666666666,855.6,14.982645102755974,1800.0,471.53066666666666,456.17169042968743,0.002114942528735632,0.2622528735632184,1200,10,14.988204682816734
22,StreamingRandomPatchesExecutorRUNPER,GMSC,4,1,301,299.47833251953125,35938.0,120.0019989013672,383.0,93.51382937280871,25,124,4.298660714285715,962.9000000000001,299.38024790083966,35940.0,533.0339285714286,515.8478783130647,0.00011961324264805262,0.014832042088358524,1200,90,299.4783447693933
24,StreamingRandomPatchesExecutorRUNPER,GMSC,4,1,167,164.874755859375,19767.0,119.89099884033205,133.0,93.58020943997572,25,124,3.9263392857142856,879.5,164.7167641617919,19767.0,486.8660714285714,470.7327387503216,0.00019863101561766003,0.024630245936589842,1200,50,164.87476283624275
92,StreamingRandomPatchesExecutorRUNPER,GMSC,4,1,33,30.00200080871582,3600.0,119.99199676513672,22.0,94.19444444444444,25,125,3.5,791.0,29.960551939945738,3600.0,437.5,419.9719886779785,0.0009722222222222222,0.12152777777777778,1200,10,30.002000942165903
44,StreamingRandomPatches,GMSC,1,1,301,297.3101501464844,35679.0,120.00599670410156,2015.0,93.51158945037696,25,124,4.235398230088496,957.2,299.37027288175125,35940.0,525.1893805309735,508.2731860405576,0.00011870843437564102,0.014719845862579486,1200,90,297.31014265873404
40,StreamingRandomPatches,GMSC,1,1,167,164.80877685546875,19767.0,119.93900299072266,187.0,93.59032731319876,25,123,3.8058035714285716,852.5,164.71539160215653,19767.0,468.11383928571433,456.4642859356744,0.00019253319023769777,0.023681582399236827,1200,50,164.8087736858125
132,StreamingRandomPatches,GMSC,1,1,33,30.00300025939941,3600.0,119.98799896240234,29.0,94.11111111111111,25,124,3.4573333333333327,777.8999999999999,29.960551939945738,3600.0,428.70933333333323,414.83850841267895,0.0009603703703703702,0.1190859259259259,1200,10,30.003000559481308
114,OzaBagExecutorRUNPER,GMSC,4,1,1663,1651.108642578125,149673.0,90.6500015258789,975.0,93.56463757658362,25,96,4.493678160919539,781.8999999999999,1654.3509429800374,150000.0,431.3931034482757,407.35193214416495,3.002330521149131e-05,0.0028822373003031657,1200,90,1651.1086318875693
123,OzaBagExecutorRUNPER,GMSC,4,1,924,916.9035034179688,110033.0,120.00499725341795,149.0,93.4910435960121,25,126,3.993449781659389,914.5,916.9460644431318,110216.0,503.174672489083,479.2339300796975,3.62932009638871e-05,0.004572943321449774,1200,50,916.9034833411162
46,OzaBagExecutorRUNPER,GMSC,4,1,184,179.90089416503906,21564.0,119.86599731445312,17.0,93.63290669634576,25,126,3.500873362445414,801.6999999999998,179.6850262478127,21564.0,441.11004366812216,419.63567706112246,0.00016234805056786376,0.020455854371550834,1200,10,179.90089335701768
7,OzaBagAdwinExecutorRUNPER,GMSC,4,1,1578,1565.5472412109375,149599.0,95.55699920654295,1232.0,93.521347067828,25,101,4.58804347826087,844.2,1567.4472553998557,150000.0,463.3923913043479,438.4196670117585,3.066894483426273e-05,0.0030975634282605358,1200,90,1565.5472779827173
95,OzaBagAdwinExecutorRUNPER,GMSC,4,1,877,872.0335083007812,104651.0,120.00800323486328,167.0,93.467812061041,25,126,4.030131004366812,922.9,872.1099528274416,104825.0,507.7965065502183,483.6479746089751,3.851020061315049e-05,0.004852285277256962,1200,50,872.0335075919174
42,OzaBagAdwinExecutorRUNPER,GMSC,4,1,175,174.924072265625,20965.0,119.85199737548828,20.0,93.61316479847363,25,126,3.5430493273542596,790.0999999999999,174.695231190994,20965.0,446.4242152466367,424.6415386832882,0.00016899829846669495,0.021293785606803565,1200,10,174.92407685387218
38,OzaBagAdwin,GMSC,1,1,1578,1570.335205078125,150000.0,95.52100372314452,440.0,93.446,25,100,4.076243093922651,737.7999999999998,1567.7093675860413,150000.0,407.6243093922651,389.36683175102763,2.7174953959484338e-05,0.002717495395948434,1200,90,1570.335257727776
111,OzaBagAdwin,GMSC,1,1,877,872.040771484375,104651.0,120.00700378417967,79.0,93.4162119807742,25,125,3.7674008810572692,855.2000000000002,872.1172085593531,104825.0,470.92511013215864,452.11449178956155,3.599966441846967e-05,0.004499958052308709,1200,50,872.040770122085
61,OzaBagAdwin,GMSC,1,1,175,174.9474334716797,20965.0,119.83599853515624,16.0,93.52730741712378,25,125,3.4736842105263155,791.9999999999999,174.695231190994,20965.0,434.2105263157894,416.27241596422687,0.0001656896833067644,0.02071121041334555,1200,10,174.94743029031886
113,OzaBagASHTExecutorRUNPER,GMSC,4,1,1727,1714.0335693359375,149486.0,87.21299743652344,969.0,93.40874730744017,25,92,4.515568862275448,754.0999999999999,1718.7446289230347,150000.0,415.43233532934124,393.8162956100737,3.0207302772670675e-05,0.002779071855085702,1200,90,1714.0335086957762
93,OzaBagASHTExecutorRUNPER,GMSC,4,1,959,952.2451782226562,114218.0,119.9459991455078,158.0,93.42660526361868,25,125,3.9933920704845813,906.5,951.5946279201519,114218.0,499.1740088105727,478.9914018740212,3.496289613269871e-05,0.004370362016587339,1200,50,952.2451837800851
94,OzaBagASHTExecutorRUNPER,GMSC,4,1,191,189.9540100097656,22762.0,119.8290023803711,17.0,93.60776733151744,25,125,3.5101769911504417,793.2999999999998,189.6738496408513,22762.0,438.7721238938052,420.6210070280901,0.0001542121514432142,0.019276518930401776,1200,10,189.95401403532497
106,OzaBagASHT,GMSC,1,1,1727,1721.3087158203125,150000.0,87.14299774169922,265.0,93.32666666666668,25,93,4.0195266272189345,679.3,1719.749604457591,150000.0,373.8159763313609,350.2735997984395,2.6796844181459564e-05,0.0024921065088757393,1200,90,1721.3086981998872
11,OzaBagASHT,GMSC,1,1,959,952.3880615234376,114218.0,119.9280014038086,69.0,93.35656376403018,25,126,3.693212669683258,816.2,951.5629165555852,114218.0,465.34479638009054,442.9196142343375,3.233476921048572e-05,0.004074180920521201,1200,50,952.3880883782721
10,OzaBagASHT,GMSC,1,1,191,189.92864990234372,22762.0,119.84500122070312,15.0,93.55065459977156,25,126,3.441921397379912,788.1999999999998,189.66594728816526,22762.0,433.6820960698689,412.49707407055973,0.00015121348727615815,0.019052899396795928,1200,10,189.92865591516957
33,OzaBag,GMSC,1,1,1663,1656.4884033203125,150000.0,90.5530014038086,213.0,93.446,25,95,3.997619047619047,671.5999999999999,1655.0993611316464,150000.0,379.77380952380946,361.99640323093956,2.6650793650793648e-05,0.0025318253968253965,1200,90,1656.4884396387451
86,OzaBag,GMSC,1,1,924,917.5679931640624,110032.0,119.91699981689452,62.0,93.4409989821143,25,125,3.676106194690265,830.8,916.8034528441805,110032.0,459.51327433628313,440.8276258755573,3.340942811809533e-05,0.004176178514761916,1200,50,917.567985923695
5,OzaBag,GMSC,1,1,184,179.95494079589844,21564.0,119.83000183105467,14.0,93.5540716008162,25,126,3.4283842794759822,785.0999999999999,179.68802079861342,21564.0,431.97641921397377,410.823294487166,0.00015898647187330653,0.020032295456036624,1200,10,179.9549334097695
76,LeveragingBag,GMSC,1,1,814,703.2108154296875,84386.0,120.0009994506836,5679.0,93.47996113099327,25,126,4.1381578947368425,943.5000000000001,807.5194727381665,97038.0,521.4078947368422,496.58308325315784,4.903844114825732e-05,0.006178843584680423,1200,90,703.2108097956286
70,LeveragingBag,GMSC,1,1,452,448.887939453125,53867.0,120.0009994506836,220.0,93.38741715707204,25,126,3.8706140350877205,882.5000000000002,448.88714955411047,53910.0,487.6973684210528,464.4775526983698,7.185501392480964e-05,0.009053731754526013,1200,50,448.88792798877927
68,LeveragingBag,GMSC,1,1,90,89.85159301757812,10783.0,120.00900268554688,26.0,93.2764536770843,25,125,3.5361233480176204,802.6999999999998,89.85697764391676,10800.0,442.0154185022026,424.3666363686716,0.0003279350225371066,0.040991877817138325,1200,10,89.85159245306049
39,LBagExecutorRUNPER,GMSC,4,1,814,806.5282592773438,96785.0,120.0019989013672,1154.0,93.5020922663636,25,126,4.486363636363636,987.0,807.506033119747,97038.0,565.2818181818182,538.3726041620429,4.635391472194696e-05,0.005840593254965316,1200,90,806.5282319134545
109,LBagExecutorRUNPER,GMSC,4,1,452,448.9896240234375,53881.0,120.00499725341795,211.0,93.42439821087213,25,124,4.017699115044247,908.0,448.8609871444748,53910.0,498.19469026548666,482.14397126594463,7.456615718053205e-05,0.009246203490385975,1200,50,448.9896357084028
17,LBagExecutorRUNPER,GMSC,4,1,90,89.85533905029297,10783.0,120.00399780273438,20.0,93.28572753408142,25,126,3.548908296943231,812.6999999999998,89.85473484533338,10800.0,447.16244541484707,425.88318346848126,0.0003291206804176232,0.04146920573262052,1200,10,89.8553398006404
122,AdaptiveRandomForestSequential,GMSC,1,1,630,507.3665466308594,60885.0,120.0019989013672,7560.0,93.4105280446744,25,124,4.158823529411765,919.1000000000001,628.3164475820215,75474.0,515.6941176470589,499.0671366074507,6.830620890879141e-05,0.008469969904690134,1200,90,507.36654853593717
80,AdaptiveRandomForestSequential,GMSC,1,1,350,349.43414306640625,41930.0,119.99400329589844,261.0,93.42475554495589,25,124,3.9128318584070794,884.3,349.24495456400604,41930.0,485.19115044247786,469.5163589139955,9.331819361810349e-05,0.011571456008644834,1200,50,349.4341287756105
129,AdaptiveRandomForestSequential,GMSC,1,1,70,69.8905029296875,8387.0,120.0019989013672,42.0,93.53761774174318,25,123,3.5245535714285707,789.4999999999999,69.89050487569475,8400.0,433.5200892857142,422.95347380638117,0.0004202400824405116,0.051689530140182925,1200,10,69.89050246482557
116,AdaptiveRandomForestExecutorRUNPER,GMSC,4,1,630,622.85107421875,74744.0,120.00299835205078,2077.0,93.44295194263084,25,124,4.6343749999999995,1038.1,628.3216783216783,75474.0,574.6624999999999,556.1388954877852,6.20033046130793e-05,0.007688409772021833,1200,90,622.8511039426263
140,AdaptiveRandomForestExecutorRUNPER,GMSC,4,1,350,349.5331726074219,41930.0,119.95999908447266,190.0,93.41283090865728,25,124,4.075892857142857,912.9999999999999,349.2304104477612,41930.0,505.4107142857142,488.94410341126576,9.720707982692241e-05,0.01205367789853838,1200,50,349.5331803935244
120,AdaptiveRandomForestExecutorRUNPER,GMSC,4,1,70,69.90775299072266,8389.0,120.0009994506836,28.0,93.55107879365836,25,124,3.543749999999999,793.7999999999997,69.89050487569475,8400.0,439.42499999999984,425.25354180335984,0.00042242817975920836,0.05238109429014183,1200,10,69.90775108875322
