dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,instances,time,delay,out_rate,acc
covtypeNorm,OzaBag,25,1,1,83,9584.0,119.93099975585938,178.0,79.91261291503906,63.6373121869783
elecNormNew,AdaptiveRandomForestExecutorRUNPER,25,4,1,26,3000.0,119.97000122070312,43.0,25.006250381469727,88.1
GMSC,AdaptiveRandomForestExecutorRUNPER,25,4,1,351,41921.0,120.00199890136719,3332.0,349.3358459472656,93.41618759094487
covtypeNorm,OzaBagAdwin,25,1,1,101,10966.0,120.00700378417969,2919.0,91.37799835205078,70.34470180558088
airlines,OzaBag,25,1,1,227,8982.0,120.03099822998047,15420.0,74.83067321777344,64.21732353596082
covtypeNorm,AdaptiveRandomForestExecutorRUNPER,25,4,1,98,11382.0,120.01599884033203,697.0,94.83735656738281,76.18169038833246
airlines,AdaptiveRandomForestExecutorRUNPER,25,4,1,75,4099.0,120.02799987792969,17621.0,34.15036392211914,69.13881434496219
elecNormNew,LeveragingBag,25,1,1,36,4195.0,120.0009994506836,48.0,34.95804214477539,90.89392133492252
airlines,OzaBagExecutorRUNPER,25,4,1,45,5392.0,120.00199890136719,421.0,44.932586669921875,66.58011869436203
GMSC,StreamingRandomPatchesExecutorRUNPER,25,4,1,20,2400.0,119.98100280761719,63.0,20.00316619873047,94.125
covtypeNorm,LeveragingBag,25,1,1,135,7711.0,120.04900360107422,18629.0,64.23210144042969,72.49383996887563
GMSC,OzaBagASHT,25,1,1,925,110630.0,119.97699737548828,574.0,922.0934448242188,93.34357769140378
elecNormNew,StreamingRandomPatchesExecutorRUNPER,25,4,1,67,7788.0,120.00299835205078,340.0,64.89837646484375,91.0246533127889
covtypeNorm,StreamingRandomPatches,25,1,1,5,600.0,119.98899841308594,107.0,5.000458240509033,77.0
airlines,StreamingRandomPatchesExecutorRUNPER,25,4,1,7,598.0,119.96299743652344,50.0,4.984870433807373,75.75250836120402
airlines,LBagExecutorRUNPER,25,4,1,39,4025.0,120.01799774169922,804.0,33.53663635253906,68.04968944099379
airlines,AdaptiveRandomForestSequential,25,1,1,75,2373.0,123.76200103759766,35738.0,19.173898696899414,72.52423093131057
GMSC,OzaBagASHTExecutorRUNPER,25,4,1,514,61098.0,119.99299621582031,426.0,509.1797180175781,93.35166453893744
elecNormNew,OzaBagASHTExecutorRUNPER,25,4,1,645,44419.0,70.44499969482422,2106.0,630.5486450195312,83.01627681847857
airlines,LeveragingBag,25,1,1,39,2852.0,120.0510025024414,9641.0,23.756568908691406,70.40673211781207
airlines,AdaptiveRandomForestExecutorRUNPER,25,4,1,8,598.0,120.00399780273438,41.0,4.9831671714782715,72.74247491638796
GMSC,OzaBagAdwinExecutorRUNPER,25,4,1,838,99713.0,120.0009994506836,2375.0,830.9347534179688,93.45722222779376
covtypeNorm,AdaptiveRandomForestSequential,25,1,1,177,11321.0,120.00499725341797,16973.0,94.33773803710938,74.70188145923505
