,dataset,algorithm,batch_size,acc,instances,time,JPI,joules,cores,label,delay,IPS,delay_s
11,covtypeNorm,OBASHTMB,2000,70.82585074219728,45991.0,599.3660278320312,0.038442572243190254,1745.7768260390928,4,MB-500,15627.0,76.73274404015555,15.627
51,covtypeNorm,LBagMB,2000,50.49476345250993,15845.0,599.281982421875,0.11106308270460999,1728.8740391068889,4,MB-500,40260.0,26.43997394342758,40.26
15,covtypeNorm,ARFMB,2000,56.29758626275717,26692.0,599.2949829101562,0.06684172971456932,1767.3154064829414,4,MB-500,26563.0,44.53900126175685,26.563
91,airlines,SRPMB,2000,61.61207213838793,7434.0,599.2080078125,0.2660262033083339,1892.9984069662034,4,MB-500,74348.0,12.406376255115395,74.348
37,airlines,OBMB,2000,62.83928571428572,30000.0,611.22998046875,0.07035906558849957,2091.0325908650607,4,MB-500,27205.0,49.08136210366041,27.205
83,airlines,OBAdwinMB,2000,62.3445437029252,24836.0,599.260009765625,0.07761614099482615,1890.6353950244095,4,MB-500,28234.0,41.444447477337164,28.234
34,airlines,OBASHTMB,2000,60.93285334168102,14778.0,599.27099609375,0.12239395954706127,1785.7070568245113,4,MB-500,37130.0,24.659962014394118,37.13
40,airlines,LBagMB,2000,59.97830802603037,5688.0,599.2490234375,0.33614437306205536,1830.283797625803,4,MB-500,127080.0,9.491880299398172,127.08
55,airlines,ARFMB,2000,60.83333333333333,8000.0,604.2360229492188,0.24193795620437955,1923.5214270710076,4,MB-500,93946.0,13.23985941942481,93.946
20,GMSC,SRPMB,2000,93.3804456608321,50961.0,599.3599853515625,0.03679385414528552,1854.5064359198984,4,MB-500,13667.0,85.02569615171782,13.667
17,GMSC,OBMB,2000,93.46486486486486,150000.0,339.56500244140625,0.007515149572649573,1106.3071313515688,4,MB-500,2630.0,441.74163686342587,2.63
26,GMSC,OBAdwinMB,2000,93.44256756756756,150000.0,220.6840057373047,0.004723104575163399,691.8010866127762,4,MB-500,1932.0,679.7048997676583,1.932
58,GMSC,OBASHTMB,2000,93.38175675675676,150000.0,264.5390014648437,0.005418442622950819,796.3274449833101,4,MB-500,2064.0,567.0241407482386,2.064
29,GMSC,LBagMB,2000,93.44974159811626,100103.0,599.3729858398438,0.01863263455292467,1844.7856007903188,4,MB-500,6853.0,167.0128657195574,6.853
13,GMSC,ARFMB,2000,93.49944083249616,107514.0,599.3779907226562,0.017610372030261532,1872.672004347581,4,MB-500,6806.0,179.37595584778288,6.806
49,elecNormNew,SRPMB,50,82.85453935063066,20901.0,599.4600219726562,0.08407070370724612,1741.07146803369,4,MB-500,787.0,34.86637846377248,0.787
75,elecNormNew,OBMB,50,78.77910830277054,45312.0,64.4469985961914,0.005441685280077081,223.81593310925388,4,MB-500,48.0,703.0893755644624,0.048
54,elecNormNew,OBAdwinMB,50,79.75785427069064,45312.0,75.13999938964844,0.006772369230989463,284.66890309308025,4,MB-500,54.0,603.0343408046706,0.054
65,elecNormNew,OBASHTMB,50,79.14807122972914,45312.0,199.4669952392578,0.013965419146938099,612.7326625875111,4,MB-500,124.0,227.16540120158177,0.124
89,elecNormNew,LBagMB,50,81.28010251425036,45312.0,324.39898681640625,0.022012533827090158,980.5027527573529,4,MB-500,205.0,139.67984439373217,0.205
82,elecNormNew,ARFMB,50,80.39856833546905,45312.0,572.4290161132812,0.03891987324021863,1746.5396529024881,4,MB-500,347.0,79.15741292721778,0.347
67,covtypeNorm,SRPMB,50,77.86023500309214,6518.0,599.5809936523438,0.2676193096886252,1728.7185217901108,4,MB-500,2505.0,10.870924977617527,2.505
77,covtypeNorm,OBMB,50,72.5998300764656,35360.0,599.5469970703125,0.055060078656718275,1929.3763079873147,4,MB-500,482.0,58.977861907051,0.482
72,covtypeNorm,OBAdwinMB,50,77.26916034527858,38280.0,599.4099731445312,0.04950851796833022,1877.6750909429422,4,MB-500,452.0,63.86280127970081,0.452
30,covtypeNorm,OBASHTMB,50,76.38608597530543,46133.0,599.3389892578125,0.03939938642338635,1797.633127615633,4,MB-500,388.0,76.97313344678025,0.388
92,covtypeNorm,LBagMB,50,80.85794483768612,32826.0,599.4660034179688,0.06293572313601092,2047.0307935230453,4,MB-500,546.0,54.75873496217693,0.546
84,covtypeNorm,ARFMB,50,76.59549957760541,26092.0,599.3189697265625,0.06813759055772896,1761.1518028811724,4,MB-500,631.0,43.536082316740945,0.631
73,airlines,SRPMB,50,66.11111111111111,7250.0,602.4010009765625,0.25473872533568687,1832.8628627519067,4,MB-500,2566.0,12.035172564864437,2.566
0,airlines,OBMB,50,63.39487894095105,23014.0,599.56201171875,0.08506955154865123,1936.9915944529105,4,MB-500,746.0,38.3846867382847,0.746
53,airlines,OBAdwinMB,50,67.0386342417641,22543.0,599.2559814453125,0.08127058102926525,1811.693929632105,4,MB-500,755.0,37.61831454002308,0.755
18,airlines,OBASHTMB,50,64.90335305719921,25400.0,600.02099609375,0.07973981826973738,2008.7229020465743,4,MB-500,687.0,42.33185199411153,0.687
85,airlines,LBagMB,50,62.3521609373273,9097.0,599.2650146484375,0.23609409574926665,2120.379291775719,4,MB-500,1969.0,15.180262117148306,1.969
66,airlines,ARFMB,50,66.00678733031674,8890.0,599.2509765625,0.2103504004148242,1855.3118389147153,4,MB-500,2059.0,14.83518650398528,2.059
7,GMSC,SRPMB,50,93.39595494532598,48702.0,599.489013671875,0.04206322743937197,2029.9027996882169,4,MB-500,344.0,81.23918685631928,0.344
41,GMSC,OBMB,50,93.4644881627209,150000.0,190.41400146484372,0.004007511235955056,581.0301398630891,4,MB-500,39.0,787.7571966665204,0.039
6,GMSC,OBAdwinMB,50,93.33177725908637,150000.0,428.5910034179688,0.008837784589186886,1309.145725255116,4,MB-500,76.0,349.98401460545267,0.076
50,GMSC,OBASHTMB,50,93.39046348782928,150000.0,265.41900634765625,0.00536248163265306,787.8069445551657,4,MB-500,52.0,565.1441547615626,0.052
94,GMSC,LBagMB,50,93.33972684281888,60528.0,599.364013671875,0.029340440899589558,1756.4710633050163,4,MB-500,273.0,100.98704396546633,0.273
61,GMSC,ARFMB,50,93.52846763621216,81669.0,599.4990234375,0.022559962623937748,1825.6970718341831,4,MB-500,206.0,136.22874568120844,0.206
4,elecNormNew,SRPMB,500,80.29411764705883,18520.0,599.2730102539062,0.09766081408262775,1791.5571496279933,4,MB-500,9170.0,30.904111620433653,9.17
42,elecNormNew,OBMB,500,77.68945652659313,45286.0,54.21599960327149,0.004468139030696995,179.84082030562666,4,MB-500,400.0,835.2884818389913,0.4
74,elecNormNew,OBAdwinMB,500,78.28483441935195,45312.0,83.2249984741211,0.006981253705447443,295.8083587740674,4,MB-500,566.0,544.4517973057076,0.566
5,elecNormNew,OBASHTMB,500,77.37659555476212,45312.0,114.08999633789062,0.008326712570621468,355.7533522172408,4,MB-500,736.0,397.16014948237273,0.736
19,elecNormNew,LBagMB,500,77.84745157547086,45312.0,384.2210083007813,0.028033851658802005,1251.4471193660393,4,MB-500,2387.0,117.93212505581741,2.387
39,elecNormNew,ARFMB,500,78.24466660715879,45312.0,453.2739868164063,0.029913397545136326,1338.5268419864674,4,MB-500,2986.0,99.96602787257044,2.986
38,covtypeNorm,SRPMB,500,57.8185080748526,8302.0,598.27197265625,0.22009968470459917,1803.9653153527786,4,MB-500,19441.0,13.876631999223022,19.441
87,covtypeNorm,OBMB,500,69.55844891027455,35830.0,599.3140258789062,0.05069008653499715,1796.1874528582996,4,MB-500,4950.0,59.78501829229605,4.95
8,covtypeNorm,OBAdwinMB,500,80.85651214128036,57125.0,599.3519897460938,0.03244709549186,1836.2365038738023,4,MB-500,3188.0,95.31127113501388,3.188
21,covtypeNorm,OBASHTMB,500,67.71014683178399,30943.0,599.302978515625,0.059147801456721064,1807.0025639228888,4,MB-500,5690.0,51.631647279045275,5.69
93,covtypeNorm,LBagMB,500,69.93648842450317,24905.0,599.31201171875,0.07419954289245152,1827.5452287818791,4,MB-500,6865.0,41.55598338263846,6.865
3,covtypeNorm,ARFMB,500,70.00157703832203,32205.0,599.302001953125,0.05534523264188473,1765.6063195946238,4,MB-500,5455.0,53.73751446690303,5.455
24,airlines,SRPMB,500,64.67,10500.0,605.8690185546875,0.20093868885133667,2095.5680740037105,4,MB-500,19124.0,17.330478500201178,19.124
81,airlines,OBMB,500,63.43827262238339,30835.0,599.2940063476562,0.0696458321703479,2113.302789779135,4,MB-500,6544.0,51.45220822067144,6.544
46,airlines,OBAdwinMB,500,63.89238972370335,21130.0,599.2969970703125,0.08819568141973035,1842.9616345404704,4,MB-500,8181.0,35.25797743572028,8.181
52,airlines,OBASHTMB,500,64.52371462734156,25590.0,599.27099609375,0.07336784607218456,1853.5769621407965,4,MB-500,6948.0,42.70188306593216,6.948
35,airlines,LBagMB,500,62.5769935075745,6507.0,598.2509765625,0.29290372924697183,1878.4534316138697,4,MB-500,33064.0,10.876706022928165,33.064
78,airlines,ARFMB,500,64.77466227721649,9309.0,599.2839965820312,0.21295896836355682,1954.0157757167399,4,MB-500,19780.0,15.533536775707583,19.78
71,GMSC,SRPMB,500,93.40964868622032,58767.0,599.3330078125,0.03051160835287482,1776.280074989249,4,MB-500,3060.0,98.05400208891069,3.06
22,GMSC,OBMB,500,93.48896321070234,150000.0,181.2749938964844,0.0038960235294117655,563.4986501446893,4,MB-500,368.0,827.4721006784657,0.368
32,GMSC,OBAdwinMB,500,93.45953177257526,150000.0,289.2969970703125,0.00582989368355222,857.578340283478,4,MB-500,578.0,518.498295934759,0.578
9,GMSC,OBASHTMB,500,93.4020066889632,150000.0,224.30099487304688,0.004698044871794872,687.2453078490037,4,MB-500,429.0,668.7442473667991,0.429
47,GMSC,LBagMB,500,93.51008131892614,90270.0,599.3179931640625,0.02061128599562703,1840.0652529368356,4,MB-500,1910.0,150.6212078222866,1.91
76,GMSC,ARFMB,500,93.45238095238096,62156.0,599.31201171875,0.02933454625182762,1806.1758886629239,4,MB-500,2652.0,103.71225469308476,2.652
14,elecNormNew,SRPMB,2000,78.44525105868118,18530.0,599.2670288085938,0.09883210173212316,1814.0049153440707,4,MB-500,35072.0,30.92110713456003,35.072
25,elecNormNew,OBMB,2000,76.05285651581306,45287.0,54.05400085449219,0.004779320145484828,191.79517803192135,4,MB-500,1734.0,837.8103245661306,1.734
12,elecNormNew,OBAdwinMB,2000,76.29525304765423,45312.0,137.1009979248047,0.010067212156633547,434.3107474491514,4,MB-500,3580.0,330.50087662273705,3.58
44,elecNormNew,OBASHTMB,2000,75.95354636128555,45312.0,117.1050033569336,0.008369075643440048,358.1331235995822,4,MB-500,3228.0,386.9347910088007,3.228
16,elecNormNew,LBagMB,2000,75.52872183228666,45312.0,382.2409973144531,0.02634546312235169,1170.0158027172088,4,MB-500,9186.0,118.54301427202425,9.186
86,elecNormNew,ARFMB,2000,76.52151828592538,45312.0,472.2799987792969,0.033357854676710604,1490.305773925781,4,MB-500,12018.0,95.94308485880839,12.018
28,covtypeNorm,SRPMB,2000,48.396946564885496,9860.0,599.2639770507812,0.18909924462841776,1822.7386668485753,4,MB-500,72176.0,16.45351694344289,72.176
56,covtypeNorm,OBMB,2000,56.47921760391198,24904.0,599.2739868164062,0.07219703570386082,1775.109749989967,4,MB-500,26189.0,41.556951491087496,26.189
95,covtypeNorm,OBAdwinMB,2000,67.80327690972221,38864.0,599.2940063476562,0.04762663670170691,1827.4632588444072,4,MB-500,18411.0,64.84963905588373,18.411
11,covtypeNorm,OBASHTMB,2000,54.190001018226255,21642.0,599.27001953125,0.08261187188738849,1762.21473170371,4,MB-500,32741.0,36.113937448311546,32.741
51,covtypeNorm,LBagMB,2000,57.275227164036345,18728.0,599.3140258789062,0.09724888770556236,1798.2157370092664,4,MB-500,30361.0,31.249060077536157,30.361
15,covtypeNorm,ARFMB,2000,52.5806910280108,23099.0,599.291015625,0.07931972907997527,1814.9171032826835,4,MB-500,31311.0,38.54387834583183,31.311
91,airlines,SRPMB,2000,61.29602830036984,8219.0,599.260009765625,0.2448566582135788,1986.81533950722,4,MB-500,88313.0,13.715248583356182,88.313
37,airlines,OBMB,2000,60.35357669012932,14218.0,599.2529907226562,0.12962248751389277,1822.4534635439022,4,MB-500,45706.0,23.726206160196394,45.706
83,airlines,OBAdwinMB,2000,62.12099439574652,22877.0,599.2769775390625,0.08321820235854745,1879.5604801938127,4,MB-500,32113.0,38.174334835862794,32.113
34,airlines,OBASHTMB,2000,63.70214921484912,29638.0,599.2860107421875,0.06666777914624292,1931.694962292856,4,MB-500,25436.0,49.45551784747108,25.436
40,airlines,LBagMB,2000,65.29304029304029,3092.0,599.239013671875,0.5899427458916656,1774.4702349946913,4,MB-500,152914.0,5.159877660590845,152.914
55,airlines,ARFMB,2000,61.69656647261495,10417.0,599.2570190429688,0.19281342777652688,1982.9162787345037,4,MB-500,75687.0,17.383192301420614,75.687
20,GMSC,SRPMB,2000,93.40665815574978,52915.0,599.3380126953125,0.03580971559893095,1877.1376527894747,4,MB-500,13500.0,88.28907708028287,13.5
17,GMSC,OBMB,2000,93.50405405405404,150000.0,270.6659851074219,0.005351518072289157,787.2140819871282,4,MB-500,2026.0,554.1885876072238,2.026
26,GMSC,OBAdwinMB,2000,93.47297297297295,150000.0,351.6570129394531,0.007018499484004129,1034.1220239645188,4,MB-500,2698.0,426.55199379125247,2.698
58,GMSC,OBASHTMB,2000,93.32972972972972,150000.0,398.6029968261719,0.008400986301369862,1243.3137311961552,4,MB-500,3082.0,376.3142806109258,3.082
29,GMSC,LBagMB,2000,93.4849794790766,102629.0,599.3179931640625,0.01767161275180714,1793.6222208956679,4,MB-500,6755.0,171.24298147328517,6.755
13,GMSC,ARFMB,2000,93.4715523583749,99864.0,599.3460083007812,0.019034771094727256,1880.0162758089923,4,MB-500,7237.0,166.62161525547918,7.237
49,elecNormNew,SRPMB,50,82.68366779341919,23421.0,599.4240112304688,0.0765015831083921,1775.229954727593,4,MB-500,717.0,39.07250887718445,0.717
75,elecNormNew,OBMB,50,78.88736688612966,45312.0,88.18499755859375,0.006961796900963775,295.9384771010455,4,MB-500,56.0,513.8288966883833,0.056
54,elecNormNew,OBAdwinMB,50,79.8572754186735,45312.0,143.12399291992188,0.009956702159147558,430.4769801756915,4,MB-500,95.0,316.59262067508234,0.095
65,elecNormNew,OBASHTMB,50,79.50377800362335,45312.0,64.20800018310547,0.005833740764884833,239.05132375863883,4,MB-500,48.0,705.7064520119189,0.048
89,elecNormNew,LBagMB,50,81.26905572003005,45312.0,394.2430114746094,0.02585582069580731,1154.7170309769479,4,MB-500,245.0,114.93418698917952,0.245
82,elecNormNew,ARFMB,50,80.21682706663297,43587.0,599.323974609375,0.04095289753720441,1771.1947884487888,4,MB-500,378.0,72.72694209906915,0.378
67,covtypeNorm,SRPMB,50,76.72477064220183,10950.0,599.5750122070312,0.15831401797186612,1717.993992356004,4,MB-500,1571.0,18.262935874684185,1.571
77,covtypeNorm,OBMB,50,73.54292049414,37934.0,599.3800048828125,0.046422420106667,1744.6298290612826,4,MB-500,458.0,63.28873117383461,0.458
72,covtypeNorm,OBAdwinMB,50,83.0050779833152,55190.0,599.4190063476562,0.03232593650115289,1764.6939420178303,4,MB-500,315.0,92.0724892196535,0.315
30,covtypeNorm,OBASHTMB,50,73.23345259391772,35826.0,599.3060302734375,0.05180645034076528,1838.5499400287595,4,MB-500,478.0,59.779141524162775,0.478
92,covtypeNorm,LBagMB,50,71.80438256105913,17574.0,599.281005859375,0.10899099796091598,1897.3016725872633,4,MB-500,944.0,29.32514100759577,0.944
84,covtypeNorm,ARFMB,50,78.46810023102897,28185.0,599.3159790039062,0.06253051690784528,1745.8645245506652,4,MB-500,597.0,47.02861426595852,0.597
73,airlines,SRPMB,50,65.91745934335685,13086.0,599.2750244140625,0.1596284639066579,2065.7169094075225,4,MB-500,1625.0,21.836384743039737,1.625
0,airlines,OBMB,50,63.63744263332806,25326.0,599.2899780273438,0.0862716887120417,2153.616338921986,4,MB-500,759.0,42.2600092251909,0.759
53,airlines,OBAdwinMB,50,67.39996474528468,28415.0,599.5139770507812,0.07118917871865421,2004.49778687978,4,MB-500,618.0,47.39672649465708,0.618
18,airlines,OBASHTMB,50,65.07386467262447,27465.0,599.3090209960938,0.06956921073887956,1886.508661429843,4,MB-500,622.0,45.827776719181095,0.622
85,airlines,LBagMB,50,63.11141304347826,7410.0,599.5430297851562,0.2804816823286162,2059.6228211289153,4,MB-500,2358.0,12.359413139462806,2.358
66,airlines,ARFMB,50,66.65646518745218,6585.0,599.2550048828125,0.27781646301687896,1809.0592992784334,4,MB-500,2734.0,10.988644143719304,2.734
7,GMSC,SRPMB,50,93.43830534394382,35361.0,599.5139770507812,0.05052480697260787,1770.4070863998231,4,MB-500,460.0,58.98277830644269,0.46
41,GMSC,OBMB,50,93.4864954984995,150000.0,189.30799865722656,0.004710625352112676,682.468666708503,4,MB-500,40.0,792.3595466856094,0.04
6,GMSC,OBAdwinMB,50,93.48982994331443,150000.0,312.2640075683594,0.006632571428571429,976.9402522495815,4,MB-500,59.0,480.3627583212987,0.059
50,GMSC,OBASHTMB,50,93.36312104034678,150000.0,304.5469970703125,0.0066107499999999994,974.169706878662,4,MB-500,56.0,492.534818740533,0.056
94,GMSC,LBagMB,50,93.3564521507169,150000.0,562.5120239257812,0.011481772357723578,1702.6278577851085,4,MB-500,108.0,266.66096655702995,0.108
61,GMSC,ARFMB,50,93.47248723634677,77614.0,599.3720092773438,0.023005200621352345,1768.9158530210836,4,MB-500,213.0,129.4921998335864,0.213
4,elecNormNew,SRPMB,500,80.33107980034119,16327.0,599.260986328125,0.11128817374954268,1796.7960698943564,4,MB-500,10191.0,27.245224322112236,10.191
42,elecNormNew,OBMB,500,77.26501829867,45312.0,57.26399993896485,0.004977489406779661,205.00511978149416,4,MB-500,415.0,791.282481983376,0.415
74,elecNormNew,OBAdwinMB,500,78.06167990716773,45312.0,88.0780029296875,0.007050342432006307,296.18788892169334,4,MB-500,570.0,514.4530812781085,0.57
5,elecNormNew,OBASHTMB,500,77.38775328037133,45312.0,212.1419982910156,0.0147301437307396,646.5509538823908,4,MB-500,1300.0,213.59278391373107,1.3
19,elecNormNew,LBagMB,500,77.95010265107561,45312.0,280.18798828125,0.018946671095816593,838.1345892228143,4,MB-500,1765.0,161.71999477192523,1.765
39,elecNormNew,ARFMB,500,78.50352584129251,45312.0,426.26800537109375,0.03315062186884221,1485.6290328763473,4,MB-500,2815.0,106.29932209092959,2.815
38,covtypeNorm,SRPMB,500,59.417391304347824,12000.0,601.2849731445312,0.1572390567765568,1872.1877629933342,4,MB-500,14920.0,19.957259096703805,14.92
87,covtypeNorm,OBMB,500,69.11144130757802,34150.0,599.3040161132812,0.05305551231783786,1791.8257952942286,4,MB-500,5143.0,56.98276514393476,5.143
8,covtypeNorm,OBAdwinMB,500,78.9580848175723,49122.0,599.322998046875,0.03768937818486761,1834.0052807326276,4,MB-500,3760.0,81.96248126650066,3.76
21,covtypeNorm,OBASHTMB,500,70.18031997431645,37878.0,599.3319702148438,0.04802266644001771,1796.0237030642995,4,MB-500,4774.0,63.20036621177041,4.774
93,covtypeNorm,LBagMB,500,69.250667910606,24081.0,599.2659912109375,0.07655430078106702,1823.0186832354686,4,MB-500,7445.0,40.1841592100688,7.445
3,covtypeNorm,ARFMB,500,58.30820190834034,20727.0,599.2849731445312,0.08501992888476385,1745.5616752141993,4,MB-500,7858.0,34.58621678972286,7.858
24,airlines,SRPMB,500,65.09411764705882,9000.0,604.9749755859375,0.22750535353535353,2030.6810021417791,4,MB-500,23015.0,14.87664839571788,23.015
81,airlines,OBMB,500,63.65327663452046,26838.0,599.2849731445312,0.07587548862196751,2000.5766817127578,4,MB-500,7183.0,44.783368852346314,7.183
46,airlines,OBAdwinMB,500,64.76382625207691,25778.0,599.291015625,0.07482804236368952,1904.4197585194813,4,MB-500,6883.0,43.014160612963884,6.883
52,airlines,OBASHTMB,500,64.5702134620103,24954.0,599.27197265625,0.07631123059659417,1883.1285611026135,4,MB-500,7216.0,41.6405257355727,7.216
35,airlines,LBagMB,500,62.22881223661621,6907.0,599.2540283203125,0.2833050392554198,1906.6878623108573,4,MB-500,26799.0,11.525996778628377,26.799
78,airlines,ARFMB,500,64.88335165506291,8687.0,599.2680053710938,0.22478741462118945,1931.0356037666902,4,MB-500,20514.0,14.496018345949603,20.514
71,GMSC,SRPMB,500,93.5325733860965,34362.0,599.2789916992188,0.051315670389792976,1746.6348414662123,4,MB-500,4892.0,57.33890304175132,4.892
22,GMSC,OBMB,500,93.55986622073578,150000.0,275.3299865722656,0.005838309711286089,858.0756589393916,4,MB-500,556.0,544.8008110828481,0.556
32,GMSC,OBAdwinMB,500,93.49632107023412,150000.0,401.4460144042969,0.007946021739130435,1172.7568961558134,4,MB-500,734.0,373.64924452565316,0.734
9,GMSC,OBASHTMB,500,93.36254180602008,150000.0,277.3630065917969,0.005913338541666666,866.2718434393405,4,MB-500,541.0,540.8075209566765,0.541
47,GMSC,LBagMB,500,93.48119072086791,119218.0,599.5750122070312,0.016951949562446778,2002.855575180754,4,MB-500,1436.0,198.83750585462096,1.436
76,GMSC,ARFMB,500,93.50091688782078,88297.0,599.3410034179688,0.020499101508577203,1793.0788589883134,4,MB-500,2005.0,147.32347611201797,2.005
14,elecNormNew,SRPMB,2000,77.36769759450172,31100.0,599.27099609375,0.06121309745645644,1879.4869421364403,4,MB-500,23171.0,51.896387782356,23.171
25,elecNormNew,OBMB,2000,75.66725157000369,45312.0,62.08599853515625,0.00530572261709495,219.50404643397172,4,MB-500,1843.0,729.8263870934127,1.843
12,elecNormNew,OBAdwinMB,2000,76.43378278537126,45312.0,303.16900634765625,0.02037685020080624,900.0667030090116,4,MB-500,7276.0,149.461188483228,7.276
44,elecNormNew,OBASHTMB,2000,76.21213520502401,45312.0,247.1820068359375,0.017126937089964673,755.2245019318491,4,MB-500,5815.0,183.31431393416514,5.815
16,elecNormNew,LBagMB,2000,75.73189878093831,45312.0,393.2210083007813,0.026479382834874873,1179.4996366717478,4,MB-500,9717.0,115.23290730524778,9.717
86,elecNormNew,ARFMB,2000,76.31603250831178,45312.0,573.2960205078125,0.03898291581596828,1745.97686704559,4,MB-500,14356.0,79.03770195345795,14.356
28,covtypeNorm,SRPMB,2000,50.97607655502392,12450.0,599.2789916992188,0.15111775569431007,1854.429471120347,4,MB-500,62861.0,20.774964870199756,62.861
56,covtypeNorm,OBMB,2000,64.14133426122164,33613.0,599.3170166015625,0.0538488215260823,1784.171132999615,4,MB-500,20362.0,56.08550911936907,20.362
95,covtypeNorm,OBAdwinMB,2000,72.90991840583871,50778.0,599.3670043945312,0.03682709483258431,1849.5379985561528,4,MB-500,15011.0,84.71937832362816,15.011
11,covtypeNorm,OBASHTMB,2000,66.24021931578045,37018.0,599.3189697265625,0.049079973681814916,1793.8519847295056,4,MB-500,18430.0,61.76677507286204,18.43
51,covtypeNorm,LBagMB,2000,59.32422360248447,22125.0,599.3070068359375,0.08230744396846092,1800.9395081796051,4,MB-500,30517.0,36.91763945295704,30.517
15,covtypeNorm,ARFMB,2000,60.22133980439738,29198.0,599.31298828125,0.06289496949464574,1816.1431654027049,4,MB-500,23931.0,48.71911767461604,23.931
91,airlines,SRPMB,2000,63.27477035583697,13213.0,599.2650146484375,0.17312081535861146,2196.7723736979165,4,MB-500,63596.0,22.048675756170226,63.596
37,airlines,OBMB,2000,61.5288999378496,19699.0,599.2570190429688,0.09496774258810826,1846.9057505550074,4,MB-500,37124.0,32.87237257806323,37.124
83,airlines,OBAdwinMB,2000,61.59924322519616,19971.0,599.31201171875,0.09599792772956871,1877.427737163914,4,MB-500,33560.0,33.323209963247244,33.56
34,airlines,OBASHTMB,2000,63.726763258611264,31264.0,599.3400268554688,0.06327856029589653,1943.7686780062588,4,MB-500,22873.0,52.16404478110943,22.873
40,airlines,LBagMB,2000,60.50420168067227,5332.0,599.2529907226562,0.36241807778147744,1861.7433824073398,4,MB-500,112914.0,8.897744496143423,112.914
55,airlines,ARFMB,2000,61.17486338797814,9320.0,599.2529907226562,0.21564330231945586,1958.3349766314677,4,MB-500,68395.0,15.552696681180926,68.395
20,GMSC,SRPMB,2000,93.4976571025098,33158.0,599.3040161132812,0.054856849224724245,1798.845030782511,4,MB-500,19605.0,55.32751176112998,19.605
17,GMSC,OBMB,2000,93.47635135135135,150000.0,380.6530151367188,0.007377258620689655,1091.2600015837572,4,MB-500,2844.0,394.0596659824818,2.844
26,GMSC,OBAdwinMB,2000,93.48378378378378,150000.0,520.7630004882812,0.010587322081575245,1572.2867721493235,4,MB-500,3887.0,288.03889650254723,3.887
58,GMSC,OBASHTMB,2000,93.36486486486486,150000.0,196.5030059814453,0.004022121376811594,584.0090696790944,4,MB-500,1610.0,763.3471012355081,1.61
29,GMSC,LBagMB,2000,93.51912033121133,114315.0,599.3519897460938,0.016457789324605423,1860.7329430973653,4,MB-500,6108.0,190.73099273171312,6.108
13,GMSC,ARFMB,2000,93.52205585743776,86286.0,599.3179931640625,0.0217370840973779,1854.924829894517,4,MB-500,8261.0,143.97365169108033,8.261
51,elecNormNew,SRPMB,50,82.09530483531886,22882.0,598.2760009765625,0.07592388594208206,1720.826370852972,4,MB-500,745.0,38.246561725106545,0.745
77,elecNormNew,OBMB,50,78.70178074322831,45312.0,108.25499725341795,0.00843627346126684,359.8437745241018,4,MB-500,69.0,418.5672823391934,0.069
56,elecNormNew,OBAdwinMB,50,79.87053157173789,45312.0,167.177001953125,0.011375852308622586,498.11269016448676,4,MB-500,102.0,271.04206601757994,0.102
67,elecNormNew,OBASHTMB,50,79.36016967875923,45312.0,120.25800323486328,0.0080916898250055,347.1864171313,4,MB-500,70.0,376.7898915759136,0.07
91,elecNormNew,LBagMB,50,80.66761507976832,39414.0,599.3049926757812,0.04711605997673789,1836.5161413250335,4,MB-500,409.0,65.76617996126494,0.409
84,elecNormNew,ARFMB,50,80.7525743431816,31223.0,599.2930297851562,0.05749736947034164,1778.305849116614,4,MB-500,512.0,52.099721585604456,0.512
69,covtypeNorm,SRPMB,50,77.9992750996738,5568.0,599.2540283203125,0.3309196291233393,1825.060824839507,4,MB-500,2892.0,9.2915520578258,2.892
79,covtypeNorm,OBMB,50,75.3139167794156,42179.0,599.3159790039062,0.04224205819686597,1764.9883048025215,4,MB-500,419.0,70.37856736291873,0.419
74,covtypeNorm,OBAdwinMB,50,76.53533458411506,32030.0,599.5709838867188,0.056792011270368946,1802.7247465110938,4,MB-500,539.0,53.421531162774976,0.539
32,covtypeNorm,OBASHTMB,50,76.19866032081791,45434.0,599.3510131835938,0.038004832030231514,1707.766188205817,4,MB-500,392.0,75.80532776388687,0.392
94,covtypeNorm,LBagMB,50,71.51606193667668,17358.0,599.4019775390625,0.10214115025691246,1756.5609556259308,4,MB-500,948.0,28.958863417945253,0.948
86,covtypeNorm,ARFMB,50,74.7553291325915,22427.0,599.4849853515625,0.07905498221605595,1756.804211884524,4,MB-500,760.0,37.410444878528345,0.76
75,airlines,SRPMB,50,65.56758847418294,10392.0,599.9650268554688,0.20354372573134943,2097.6229133249312,4,MB-500,1951.0,17.3210096169546,1.951
0,airlines,OBMB,50,62.86231884057971,13298.0,599.27099609375,0.14400861275976945,1893.762141361219,4,MB-500,1270.0,22.190294685844698,1.27
55,airlines,OBAdwinMB,50,67.11768504566561,32569.0,599.8259887695312,0.06457682341357221,2081.7748451951875,4,MB-500,527.0,54.29741393301626,0.527
19,airlines,OBASHTMB,50,64.79562128799347,25811.0,599.5139770507812,0.07496305561859007,1914.16248386928,4,MB-500,688.0,43.053208078606154,0.688
87,airlines,LBagMB,50,64.6358066712049,5926.0,599.2520141601562,0.31255224694306705,1831.5600022536057,4,MB-500,2957.0,9.888994713359805,2.957
