dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,instances,time,delay,out_rate,acc
GMSC,OzaBag,25,1,1,436,52113.0,119.96700286865234,283.0,434.3944396972656,93.32604148676914
covtypeNorm,LBagExecutorRUNPER,25,2,1,65,7693.0,120.00700378417969,868.0,64.1045913696289,72.80644741973222
airlines,OzaBagAdwinExecutorRUNPER,25,2,1,10,1198.0,119.95700073242188,192.0,9.98691177368164,74.20701168614357
GMSC,StreamingRandomPatches,25,1,1,17,1800.0,119.96900177001953,123.0,15.003875732421875,94.22222222222221
elecNormNew,AdaptiveRandomForestExecutorRUNPER,25,2,1,102,11980.0,119.90699768066406,1842.0,99.9107666015625,89.31552587646077
airlines,AdaptiveRandomForestExecutorRUNPER,25,2,1,32,3017.0,120.03800201416016,9073.0,25.13370704650879,71.42857142857143
elecNormNew,LeveragingBag,25,1,1,276,29573.0,120.00299835205078,7304.0,246.43551635742188,89.90295201704257
covtypeNorm,LBagExecutorRUNPER,25,2,1,13,1200.0,120.01100158691406,141.0,9.999083518981934,62.83333333333333
covtypeNorm,StreamingRandomPatches,25,1,1,25,2997.0,120.00599670410156,653.0,24.973751068115234,79.9466132799466
covtypeNorm,OzaBagAdwinExecutorRUNPER,25,2,1,83,9584.0,119.91000366210938,925.0,79.9266128540039,74.6661101836394
airlines,OzaBagAdwin,25,1,1,50,5978.0,120.00199890136719,2423.0,49.81583786010742,66.91201070592172
elecNormNew,StreamingRandomPatchesExecutorRUNPER,25,2,1,10,1200.0,119.95500183105469,82.0,10.003750801086426,90.58333333333334
GMSC,OzaBagASHT,25,1,1,802,95528.0,120.0009994506836,861.0,796.06005859375,93.38204505485302
airlines,OzaBag,25,1,1,36,4193.0,120.05500030517578,1445.0,34.9256591796875,69.59217743858812
airlines,OzaBagAdwinExecutorRUNPER,25,2,1,50,5990.0,120.00499725341797,1794.0,49.914588928222656,66.59432387312188
GMSC,OzaBagExecutorRUNPER,25,2,1,436,52113.0,120.0,704.0,434.2749938964844,93.40279776639227
airlines,LeveragingBag,25,1,1,5,598.0,119.93399810791016,145.0,4.9860758781433105,75.91973244147158
GMSC,OzaBag,25,1,1,87,10191.0,120.0009994506836,45.0,84.9242935180664,93.54332253949563
elecNormNew,OzaBagAdwinExecutorRUNPER,25,2,1,49,5400.0,119.99700164794922,88.0,45.00112533569336,90.53703703703704
