,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,acc,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,joules,JPI,PERC
77,OzaBagASHT,covtypeNorm,1,1,43,39.99066925048828,4799.0,120.00299835205078,45.0,68.78516357574495,126,3.50219298245614,798.4999999999999,39.94640523963682,4800.0,420.273658702248,0.08757525707485893,0
32,OzaBag,covtypeNorm,1,1,390,283.3262634277344,34000.0,120.00299835205078,8082.0,73.96470588235294,126,4.027510917030567,922.2999999999998,388.9383735546547,46722.0,483.3133859392857,0.01421509958644958,0
13,OzaBag,covtypeNorm,1,1,217,214.6297607421875,25756.0,120.0019989013672,199.0,71.43966454418388,126,3.9197368421052627,893.6999999999999,214.54333430511014,25757.0,470.37625621996426,0.018262783670599636,0
74,OzaBag,covtypeNorm,1,1,43,40.00066757202149,4800.0,119.9980010986328,35.0,68.79166666666666,126,3.473245614035087,791.8999999999999,39.946072801717676,4800.0,416.7825310088039,0.08682969396016749,0
28,LeveragingBag,covtypeNorm,1,1,264,122.2625961303711,14672.0,120.00399780273438,16550.0,74.34569247546347,126,4.111353711790393,941.5,259.4175016032448,31148.0,493.37888179595814,0.03362724112567872,0
0,LeveragingBag,covtypeNorm,1,1,146,126.66339111328124,15201.0,120.01100158691406,4763.0,73.76488388921781,125,4.12511013215859,936.4,144.72697582190526,17371.0,495.05859861667983,0.03256750204701531,0
121,LeveragingBag,covtypeNorm,1,1,29,25.002084732055664,3000.0,119.98999786376952,42.0,71.5,125,3.562389380530973,805.0999999999999,24.969828124349746,3000.0,427.45109415982665,0.14248369805327554,0
84,LBagExecutorRUNPER,covtypeNorm,2,1,264,175.4235382080078,21051.0,120.0009994506836,12498.0,78.6138425727994,125,4.3775330396475765,993.6999999999999,259.41102005463387,31148.0,525.3083398860981,0.02495408008579631,0
108,LBagExecutorRUNPER,covtypeNorm,2,1,146,144.8524932861328,17371.0,119.9219970703125,738.0,75.71815094122388,126,4.314912280701754,983.7999999999998,144.7354168923254,17371.0,517.4528978849712,0.029788319491392046,0
54,LBagExecutorRUNPER,covtypeNorm,2,1,29,25.00187492370605,3000.0,119.99099731445312,42.0,71.56666666666666,126,3.560180995475112,786.7999999999997,24.968373393701313,3000.0,427.1896682670212,0.14239655608900706,0
91,AdaptiveRandomForestSequential,covtypeNorm,1,1,361,282.0143127441406,33842.0,120.0009994506836,8091.0,83.82778795579458,124,4.227555555555556,951.2,359.0798204933934,43128.0,507.31089189995663,0.014990570648896537,0
123,AdaptiveRandomForestSequential,covtypeNorm,1,1,200,199.00335693359372,23881.0,120.00299835205078,3482.0,80.21858381139818,123,4.096412556053812,913.5,199.58849450631837,23960.0,491.5817892134457,0.02058464005751207,0
104,AdaptiveRandomForestSequential,covtypeNorm,1,1,40,39.9803352355957,4798.0,120.00900268554688,104.0,76.42767819924968,124,3.6122727272727264,794.6999999999998,39.94407829039345,4800.0,433.50524742820033,0.09035123956402674,0
62,AdaptiveRandomForestExecutorRUNPER,covtypeNorm,2,1,361,285.8476257324219,34302.0,120.0009994506836,8045.0,84.00967873593376,124,4.448444444444444,1000.8999999999999,359.12766152334484,43128.0,533.8177793341742,0.015562293141337946,0
24,AdaptiveRandomForestExecutorRUNPER,covtypeNorm,2,1,200,196.5135803222656,23572.0,119.95099639892578,1070.0,79.18292889869336,124,4.130222222222222,929.3,199.6017960829397,23960.0,495.42427090454095,0.021017489856802178,0
120,AdaptiveRandomForestExecutorRUNPER,covtypeNorm,2,1,40,40.0013313293457,4800.0,119.99600219726562,121.0,75.70833333333333,125,3.608810572687224,819.1999999999998,39.94640523963682,4800.0,433.04284140969156,0.09021725862701907,0
131,StreamingRandomPatchesExecutorRUNPER,airlines,2,1,139,39.490020751953125,4739.0,120.00499725341795,22555.0,68.6009706689175,124,4.5568888888888885,1025.3,134.78322364863178,16200.0,546.8494385952418,0.11539342447673388,0
7,StreamingRandomPatchesExecutorRUNPER,airlines,2,1,77,39.64281463623047,4768.0,120.27400207519533,15331.0,68.64513422818791,125,4.561946902654867,1031.0,74.88330684683035,9000.0,548.6836112368424,0.11507626074598204,0
2,StreamingRandomPatchesExecutorRUNPER,airlines,2,1,15,14.984208106994627,1798.0,119.99299621582033,116.0,74.36040044493882,125,3.773568281938326,856.6,14.982270979341113,1800.0,452.8017645747652,0.2518363540460318,0
51,StreamingRandomPatches,airlines,1,1,139,25.803173065185547,3097.0,120.02400207519533,26006.0,72.00516628995803,123,4.163839285714286,932.7,134.79107383555487,16200.0,499.76065506935134,0.16136927835626455,0
100,StreamingRandomPatches,airlines,1,1,77,27.005434036254883,3245.0,120.16100311279295,20683.0,71.77195685670263,124,4.166363636363636,916.6,74.8851760633695,9000.0,500.6344338781183,0.15427871614117666,0
106,StreamingRandomPatches,airlines,1,1,15,14.973003387451172,1797.0,120.01599884033205,307.0,74.29048414023373,124,3.8057777777777777,856.3,14.982395685070042,1800.0,456.75422136433923,0.2541759718221142,0
9,OzaBagExecutorRUNPER,airlines,2,1,724,114.9137954711914,13790.0,120.00299835205078,30807.0,65.00362581580855,126,4.616666666666666,1052.6,718.0699622050915,86256.0,554.0138423919677,0.04017504295808323,0
99,OzaBagExecutorRUNPER,airlines,2,1,402,114.73961639404295,13773.0,120.03700256347656,27774.0,62.36840194583606,125,4.655309734513274,1052.1,399.0972008228465,47920.0,558.8094265355472,0.04057281830650891,0
110,OzaBagExecutorRUNPER,airlines,2,1,80,79.84734344482422,9582.0,120.00399780273438,844.0,63.09747443122521,126,4.227510917030568,968.1,79.87220447284345,9600.0,507.3182107983718,0.052944918680690026,0
21,OzaBagAdwinExecutorRUNPER,airlines,2,1,205,111.84441375732422,13422.0,120.00599670410156,14162.0,63.85784532856504,125,4.568281938325991,1037.0,204.64127989334222,24559.0,548.2212272341555,0.0408449729722959,0
82,OzaBagAdwinExecutorRUNPER,airlines,2,1,114,106.34078216552734,12761.0,120.0009994506836,1307.0,63.95266828618447,125,4.477727272727273,985.0999999999999,109.82885004201786,13200.0,537.3317479948564,0.04210733860942375,0
27,OzaBagAdwinExecutorRUNPER,airlines,2,1,22,19.988496780395508,2398.0,119.96900177001952,65.0,72.22685571309424,126,3.6201754385964913,825.4,19.97519746314992,2400.0,434.30883360076365,0.1811129414515278,0
95,OzaBagAdwin,airlines,1,1,205,119.60107421875,14355.0,120.02400207519533,11454.0,63.510971786833856,126,4.291592920353983,969.9000000000001,204.63616441552165,24559.0,515.09415757846,0.035882560611526296,0
26,OzaBagAdwin,airlines,1,1,114,104.9407958984375,12593.0,120.0009994506836,1215.0,63.70205669816564,125,4.1127753303964765,933.6000000000001,109.82062631035974,13200.0,493.5371501636926,0.03919138808573752,0
33,OzaBagAdwin,airlines,1,1,22,19.989164352416992,2398.0,119.96499633789062,61.0,72.72727272727273,126,3.5602620087336243,815.3,19.97552997577967,2400.0,427.1068188396604,0.17810959918251057,0
37,OzaBagASHTExecutorRUNPER,airlines,2,1,499,111.12407684326172,13335.0,120.0009994506836,22305.0,62.879640044994375,125,4.595045045045046,1020.1000000000001,493.7758645095215,59301.0,551.4099979263169,0.041350581021846036,0
98,OzaBagASHTExecutorRUNPER,airlines,2,1,277,115.58877563476562,13871.0,120.00299835205078,18158.0,63.08124864825896,125,4.589380530973451,1037.2,274.457042411923,32945.0,550.739424295341,0.03970437778785531,0
137,OzaBagASHTExecutorRUNPER,airlines,2,1,55,54.89359664916992,6588.0,120.01399993896484,317.0,65.43715846994536,125,3.8584070796460175,872.0,54.91899448313737,6600.0,463.0628670211387,0.07028883834564946,0
8,OzaBagASHT,airlines,1,1,499,72.27304077148438,8699.0,120.36299896240234,15662.0,64.72008276813426,126,4.121397379912664,943.8,493.7881992439256,59301.0,496.0637485620757,0.05702537631475753,0
133,OzaBagASHT,airlines,1,1,277,120.36797332763672,14445.0,120.00700378417967,15625.0,63.60678435444791,125,4.226754385964913,963.7000000000002,274.44789696853576,32945.0,507.24012959128936,0.03511527376886738,0
58,OzaBagASHT,airlines,1,1,55,54.91483688354492,6590.0,120.00399780273438,387.0,65.9939301972686,125,3.7136563876651976,842.9999999999999,54.91990846681922,6600.0,445.65361298548487,0.06762573793406447,0
102,OzaBag,airlines,1,1,724,120.51566314697266,14462.0,120.0009994506836,18458.0,66.3186281288895,125,4.3008771929824565,980.6000000000001,717.9085968256082,86256.0,516.1095616725454,0.03568728818092556,0
4,OzaBag,airlines,1,1,402,115.97403717041016,13917.0,120.0009994506836,18481.0,63.20327656822591,125,4.277973568281939,971.1000000000001,399.0972008228465,47920.0,513.3611038174399,0.036887339499708266,0
19,OzaBag,airlines,1,1,80,79.82339477539062,9582.0,120.04000091552734,854.0,64.04717178042162,125,3.8973451327433626,880.8,79.87153993992995,9600.0,467.8373133026393,0.0488245995932623,0
122,LeveragingBag,airlines,1,1,136,35.12673568725586,4217.0,120.0510025024414,20292.0,67.34645482570548,126,4.25701754385965,970.6000000000001,134.78322364863178,16200.0,511.05922381083184,0.12119023566773342,0
12,LeveragingBag,airlines,1,1,75,35.07997131347656,4211.0,120.04000091552734,13041.0,67.37117074329137,126,4.196943231441048,961.0999999999999,74.88268379538722,9000.0,503.8010693445997,0.1196392945487057,0
79,LeveragingBag,airlines,1,1,15,14.98695468902588,1798.0,119.97100067138672,197.0,72.63626251390434,125,3.6383259911894266,825.8999999999999,14.982395685070042,1800.0,436.49360993171047,0.24276619017336512,0
141,LBagExecutorRUNPER,airlines,2,1,136,49.096317291259766,5892.0,120.00900268554688,23313.0,64.42634080108623,126,4.761572052401746,1090.3999999999999,134.78322364863178,16200.0,571.4315132241061,0.09698430299119248,0
39,LBagExecutorRUNPER,airlines,2,1,75,48.70448303222656,5908.0,121.3030014038086,9973.0,64.33649289099526,127,4.729130434782608,1087.6999999999998,74.88455298082123,9000.0,573.6577157692286,0.09709846238477127,0
132,LBagExecutorRUNPER,airlines,2,1,15,14.986455917358398,1798.0,119.9749984741211,125.0,72.69187986651835,125,3.6264840182648395,794.1999999999998,14.982270979341113,1800.0,435.0874145577487,0.2419841015337868,0
107,AdaptiveRandomForestSequential,airlines,1,1,140,35.82081985473633,4299.0,120.01399993896484,21912.0,68.64387066759711,125,4.23141592920354,956.3,139.77170621318513,16800.0,507.8291510691685,0.11812727403330275,0
73,AdaptiveRandomForestSequential,airlines,1,1,78,36.04219055175781,4326.0,120.0260009765625,20346.0,68.56218215441517,125,4.206637168141593,950.7,74.8839299086416,9000.0,504.90583685140695,0.11671424800078756,0
55,AdaptiveRandomForestSequential,airlines,1,1,15,14.98633098602295,1798.0,119.97599792480467,82.0,73.13681868743048,125,3.713513513513513,824.3999999999999,14.982645102755974,1800.0,445.5324895910313,0.24779337574584612,0
115,AdaptiveRandomForestExecutorRUNPER,airlines,2,1,140,47.99959945678711,5760.0,120.0009994506836,25640.0,66.97916666666667,124,4.570666666666667,1028.4,139.76938052213848,16800.0,548.4845681559245,0.09522301530484802,0
31,AdaptiveRandomForestExecutorRUNPER,airlines,2,1,78,44.92579650878906,5434.0,120.95500183105467,13021.0,67.22488038277513,125,4.537280701754386,1034.5,74.88330684683035,9000.0,548.8067955887108,0.1009949936674109,0
17,AdaptiveRandomForestExecutorRUNPER,airlines,2,1,15,14.986705780029297,1798.0,119.9729995727539,67.0,73.41490545050056,124,3.829777777777778,861.7,14.982270979341113,1800.0,459.4699276970758,0.25554500984264505,0
1,StreamingRandomPatchesExecutorRUNPER,GMSC,2,1,301,299.4591979980469,35936.0,120.00299835205078,1214.0,93.51346838824576,124,4.378222222222222,985.1,299.37526030820493,35940.0,525.3997941182454,0.01462043060213283,0
6,StreamingRandomPatchesExecutorRUNPER,GMSC,2,1,167,164.8692626953125,19767.0,119.8949966430664,274.0,93.58020943997572,123,3.9708520179372195,885.5,164.7181367443023,19767.0,476.0852893606964,0.02408485300554947,0
117,StreamingRandomPatchesExecutorRUNPER,GMSC,2,1,33,30.00275039672852,3600.0,119.98899841308594,42.0,94.19444444444444,125,3.495594713656387,793.4999999999999,29.96030259905625,3600.0,419.4329085497078,0.11650914126380772,0
42,StreamingRandomPatches,GMSC,1,1,301,289.63092041015625,34756.0,120.0009994506836,3153.0,93.53780642191276,124,4.239111111111112,953.8000000000002,299.37526030820493,35940.0,508.69757011583124,0.014636251873513386,0
36,StreamingRandomPatches,GMSC,1,1,167,164.80877685546875,19767.0,119.93900299072266,291.0,93.59032731319876,124,3.8550925925925927,832.7,164.7167641617919,19767.0,462.37596199247577,0.023391306824124842,0
