dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,methodology,instances,time,delay,out_rate,acc
airlines,LBagExecutorMAXChunk,25,4,250,120,7750.0,124.94200134277344,3997.0,62.02878189086914,61.82666666666666
GMSC,OzaBagExecutorMAXChunk,25,4,75,747,89251.0,119.98799896240234,57.0,743.8327026367188,93.13716695074909
airlines,LBagExecutorMAXChunk,25,4,25,196,15450.0,120.09100341796875,194.0,128.65243530273438,61.354943273905995
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,50,398,47321.0,119.98899841308594,96.0,394.3778381347656,93.42302891836432
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,25,1929,43337.0,23.57900047302246,13.0,1837.948974609375,85.97386405615072
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,500,74,8000.0,120.00800323486328,4295.0,66.66222381591797,89.57333333333334
airlines,OzaBagExecutorMAXChunk,25,4,25,2395,198600.0,120.01799774169922,15.0,1654.7518310546875,63.98791388644089
airlines,OzaBagAdwinExecutorMAXChunk,25,4,25,71,8400.0,120.0469970703125,231.0,69.97259521484375,86.06567164179104
airlines,LBagExecutorMAXChunk,25,4,25,109,12575.0,120.03900146484375,227.0,104.75762176513672,61.11553784860557
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,500,136,8500.0,123.48300170898438,7155.0,68.83538818359375,65.2
airlines,OzaBagExecutorMAXChunk,25,4,50,4735,207700.0,120.01300048828125,28.0,1730.6458740234375,63.34842282687214
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,50,89,10200.0,120.09500122070312,384.0,84.9327621459961,75.73399014778325
GMSC,OzaBagASHTExecutorMAXChunk,25,4,250,7796,134456.0,19.378999710083008,35.0,6938.232421875,93.35573670327705
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,25,441,51650.0,120.00199890136719,44.0,430.40948486328125,88.18789346246973
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,75,1350,45020.0,33.57699966430664,44.0,1340.798828125,84.94159528312382
airlines,OzaBagAdwinExecutorMAXChunk,25,4,2000,857,28000.0,140.1320037841797,9926.0,199.8115997314453,84.06923076923077
GMSC,OzaBagExecutorMAXChunk,25,4,250,4219,145945.0,35.571998596191406,48.0,4102.8056640625,93.21665122344625
covtypeNorm,OzaBagExecutorMAXChunk,25,4,100,2893,338800.0,120.0009994506836,32.0,2823.309814453125,79.22025391201653
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,50,2263,41942.0,20.110000610351562,22.0,2085.62890625,85.5151341544925
GMSC,LBagExecutorMAXChunk,25,4,75,1007,120198.0,119.90699768066406,57.0,1002.4268798828125,93.3884435120668
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,100,1587,187300.0,120.00199890136719,48.0,1560.807373046875,80.02457264957265
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,75,360,43125.0,119.98400115966797,160.0,359.42291259765625,88.64808362369338
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,250,342,40732.0,119.90599822998047,469.0,339.6994323730469,71.46139024751741
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,2000,3802,34052.0,12.104000091552734,682.0,2813.284912109375,77.09035317608885
elecNormNew,LBagExecutorMAXChunk,25,4,75,641,45312.0,70.86900329589844,91.0,639.3768310546875,90.33755554081836
GMSC,LBagExecutorMAXChunk,25,4,2000,975,116000.0,120.66799926757812,1719.0,961.3153686523438,93.47543859649122
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,25,88,10175.0,120.00900268554688,185.0,84.78530883789062,75.58620689655172
elecNormNew,LBagExecutorMAXChunk,25,4,500,139,16173.0,119.8239974975586,2220.0,134.97296142578125,89.77221974095578
airlines,OzaBagAdwinExecutorMAXChunk,25,4,500,674,33500.0,122.14600372314453,1817.0,274.2619323730469,85.33939393939394
GMSC,OzaBagExecutorMAXChunk,25,4,100,6875,145965.0,22.062999725341797,14.0,6615.82763671875,93.36646899530388
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,75,116,8175.0,120.51699829101562,1102.0,67.83275604248047,65.65432098765433
airlines,OzaBagASHTExecutorMAXChunk,25,4,50,368,43727.0,119.93599700927734,99.0,364.58612060546875,65.83098656043227
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,50,256,30549.0,119.88899993896484,116.0,254.81069946289062,70.65477556641201
covtypeNorm,LBagExecutorMAXChunk,25,4,250,77,8986.0,120.0009994506836,2167.0,74.8827133178711,71.5315934065934
airlines,LBagExecutorMAXChunk,25,4,50,200,10550.0,121.78500366210938,576.0,86.6280746459961,61.33333333333333
GMSC,LBagExecutorMAXChunk,25,4,100,998,119002.0,119.90499877929688,75.0,992.4690551757812,93.42567828968394
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,100,123,8600.0,120.65899658203125,1398.0,71.2752456665039,65.44705882352942
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,500,501,59900.0,119.90399932861328,564.0,499.5663146972656,93.52188552188552
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,75,200,23938.0,120.0009994506836,349.0,199.48167419433594,86.06210451326322
elecNormNew,LBagExecutorMAXChunk,25,4,100,1183,42237.0,38.513999938964844,85.0,1096.6661376953125,90.25084842300116
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,100,385,45312.0,118.02200317382812,246.0,383.92840576171875,89.57356454038751
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,100,2495,41788.0,18.14699935913086,43.0,2302.749755859375,85.39147956246403
GMSC,LBagExecutorMAXChunk,25,4,50,202,23960.0,119.8489990234375,132.0,199.91822814941406,93.46298619824341
GMSC,LBagExecutorMAXChunk,25,4,500,998,118359.0,119.83000183105469,430.0,987.7242431640625,93.47355738636846
GMSC,OzaBagExecutorMAXChunk,25,4,2000,792,94642.0,119.9729995727539,1471.0,788.86083984375,93.23309082273698
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,64,6000.0,120.0009994506836,20191.0,49.99958419799805,89.55
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,100,113,13179.0,120.00299835205078,633.0,109.82225799560547,75.22746387338482
airlines,OzaBagExecutorMAXChunk,25,4,75,2836,224250.0,120.02100372314453,40.0,1868.4229736328125,63.61324857811977
elecNormNew,OzaBagExecutorMAXChunk,25,4,100,2294,45266.0,19.722000122070312,37.0,2295.203369140625,76.98711420094762
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,500,608,71850.0,119.95800018310547,700.0,598.9596557617188,86.312543798178
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,75,548,64950.0,120.00599670410156,110.0,541.2229614257812,86.48323699421965
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,500,354,41930.0,119.91699981689453,888.0,349.65850830078125,74.04537774559498
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,709,82000.0,121.875,2787.0,672.8204956054688,93.44749999999999
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,100,1460,145600.0,108.34600067138672,74.0,1343.8428955078125,93.51958762886598
airlines,OzaBagExecutorMAXChunk,25,4,500,5571,196500.0,120.16100311279297,305.0,1635.305908203125,62.02908163265306
covtypeNorm,OzaBagExecutorMAXChunk,25,4,250,1805,212506.0,119.93199920654297,109.0,1771.887451171875,79.9331938790894
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,250,80,9585.0,120.00299835205078,1879.0,79.87300109863281,93.58328869844671
airlines,OzaBagExecutorMAXChunk,25,4,2000,3107,298000.0,120.52799987792969,802.0,2472.45458984375,62.09594594594594
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,25,1812,150000.0,83.09400177001953,11.0,1805.1844482421875,93.38556426071011
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,75,194,22725.0,120.06300354003906,317.0,189.27561950683594,90.25165562913907
covtypeNorm,LBagExecutorMAXChunk,25,4,50,333,39534.0,119.97100067138672,119.0,329.5296325683594,85.12815317597001
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,100,42,4800.0,120.16000366210938,1468.0,39.94673538208008,91.82978723404254
airlines,OzaBagASHTExecutorMAXChunk,25,4,2000,2407,46000.0,125.48699951171875,5433.0,366.57183837890625,67.77499999999999
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,323,36000.0,119.88700103759766,4871.0,300.28277587890625,88.75294117647059
elecNormNew,OzaBagExecutorMAXChunk,25,4,50,2106,45312.0,21.506999969482422,19.0,2106.848876953125,74.75144713004286
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,25,79,8975.0,120.01000213623047,178.0,74.78543090820312,89.66480446927375
