,index,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,joules,JPI,PERC
474,474,OzaBagAdwinExecutorMAXChunk,airlines,4,50,45,44.98912811279297,5400.0,120.02899932861328,667.0,126,4.207860262008733,963.5999999999999,44.935592317677994,5400.0,505.0652565635447,0.0935306030673231,0
475,475,OzaBagAdwinExecutorMAXChunk,airlines,4,50,45,44.98912811279297,5400.0,120.02899932861328,667.0,126,4.207860262008733,963.5999999999999,44.935592317677994,5400.0,505.0652565635447,0.0935306030673231,0
476,476,OzaBagAdwinExecutorMAXChunk,airlines,4,50,45,44.98912811279297,5400.0,120.02899932861328,667.0,126,4.207860262008733,963.5999999999999,44.936340184738285,5400.0,505.0652565635447,0.0935306030673231,0
477,477,OzaBagAdwinExecutorMAXChunk,airlines,4,50,45,44.98912811279297,5400.0,120.02899932861328,667.0,126,4.207860262008733,963.5999999999999,44.93671412760363,5400.0,505.0652565635447,0.0935306030673231,0
62,62,OzaBagASHTExecutorMAXChunk,airlines,4,2000,761,231.87689208984372,30000.0,129.37899780273438,8538.0,135,5.590612244897958,1369.6999999999998,757.7671801786056,91048.0,723.3078093485929,0.024110260311619763,0
412,412,OzaBagASHTExecutorMAXChunk,airlines,4,2000,423,238.8306884765625,30000.0,125.61199951171876,8209.0,131,5.6337552742616035,1335.2,419.0066953132807,50316.0,707.6672647596915,0.02358890882532305,0
524,524,OzaBagASHTExecutorMAXChunk,airlines,4,2000,84,80.00133514404297,9600.0,119.9980010986328,16841.0,130,4.470338983050848,1055.0,79.8728690168149,9600.0,536.4317421993967,0.05587830647910382,0
271,271,OzaBagASHTExecutorMAXChunk,airlines,4,500,569,287.126220703125,35500.0,123.63899993896484,1735.0,130,5.90593220338983,1393.8,563.471383975026,67687.0,730.2035513344457,0.02056911412209706,0
337,337,OzaBagASHTExecutorMAXChunk,airlines,4,500,316,278.92535400390625,34500.0,123.68900299072266,1755.0,129,6.069911504424779,1371.8,74.8814377236043,9000.0,750.7813022242183,0.021761776876064298,0
338,338,OzaBagASHTExecutorMAXChunk,airlines,4,500,316,278.92535400390625,34500.0,123.68900299072266,1755.0,129,6.069911504424779,1371.8,314.3361681923817,37737.0,750.7813022242183,0.021761776876064298,0
200,200,OzaBagASHTExecutorMAXChunk,airlines,4,500,63,60.00350189208984,7200.0,119.99299621582033,5173.0,126,4.302631578947368,981.0,59.910134797803295,7200.0,516.2856547707006,0.07170634094037509,0
201,201,OzaBagASHTExecutorMAXChunk,airlines,4,500,63,60.00350189208984,7200.0,119.99299621582033,5173.0,126,4.302631578947368,981.0,59.90863932502933,7200.0,516.2856547707006,0.07170634094037509,0
240,240,OzaBagASHTExecutorMAXChunk,airlines,4,50,822,119.21812438964844,14400.0,120.78700256347656,419.0,126,5.548908296943231,1270.6999999999998,817.434429503395,98236.0,670.2360006873784,0.04654416671440127,0
241,241,OzaBagASHTExecutorMAXChunk,airlines,4,50,822,119.21812438964844,14400.0,120.78700256347656,419.0,126,5.548908296943231,1270.6999999999998,817.5636875088426,98236.0,670.2360006873784,0.04654416671440127,0
242,242,OzaBagASHTExecutorMAXChunk,airlines,4,50,822,119.21812438964844,14400.0,120.78700256347656,419.0,126,5.548908296943231,1270.6999999999998,817.4548359448462,98236.0,670.2360006873784,0.04654416671440127,0
243,243,OzaBagASHTExecutorMAXChunk,airlines,4,50,822,119.21812438964844,14400.0,120.78700256347656,419.0,126,5.548908296943231,1270.6999999999998,817.5296682811537,98236.0,670.2360006873784,0.04654416671440127,0
55,55,OzaBagASHTExecutorMAXChunk,airlines,4,50,456,282.39410400390625,33900.0,120.04499816894533,176.0,125,6.031674208144796,1333.0,453.83699534581666,54509.0,724.0723192724168,0.021359065465263033,0
56,56,OzaBagASHTExecutorMAXChunk,airlines,4,50,456,282.39410400390625,33900.0,120.04499816894533,176.0,125,6.031674208144796,1333.0,453.8672262050475,54509.0,724.0723192724168,0.021359065465263033,0
57,57,OzaBagASHTExecutorMAXChunk,airlines,4,50,456,282.39410400390625,33900.0,120.04499816894533,176.0,125,6.031674208144796,1333.0,453.84833144608007,54509.0,724.0723192724168,0.021359065465263033,0
58,58,OzaBagASHTExecutorMAXChunk,airlines,4,50,456,282.39410400390625,33900.0,120.04499816894533,176.0,125,6.031674208144796,1333.0,453.86344712739384,54509.0,724.0723192724168,0.021359065465263033,0
424,424,OzaBagASHTExecutorMAXChunk,airlines,4,50,91,89.8568344116211,10783.0,120.0019989013672,383.0,126,4.4947598253275105,1029.3,89.85847290517435,10800.0,539.3801636208614,0.05002134504505809,0
425,425,OzaBagASHTExecutorMAXChunk,airlines,4,50,91,89.8568344116211,10783.0,120.0019989013672,383.0,126,4.4947598253275105,1029.3,89.85847290517435,10800.0,539.3801636208614,0.05002134504505809,0
426,426,OzaBagASHTExecutorMAXChunk,airlines,4,50,91,89.8568344116211,10783.0,120.0019989013672,383.0,126,4.4947598253275105,1029.3,89.85996821619644,10800.0,539.3801636208614,0.05002134504505809,0
427,427,OzaBagASHTExecutorMAXChunk,airlines,4,50,91,89.8568344116211,10783.0,120.0019989013672,383.0,126,4.4947598253275105,1029.3,89.85772526832515,10800.0,539.3801636208614,0.05002134504505809,0
331,331,LBagExecutorMAXChunk,airlines,4,2000,158,45.1080322265625,8000.0,177.3520050048828,42733.0,183,6.43202416918429,2129.0,154.7446712923676,18600.0,1140.7323826446993,0.14259154783058742,0
525,525,LBagExecutorMAXChunk,airlines,4,2000,87,18.034875869750977,8000.0,443.5849914550781,107918.0,451,6.1508074534161485,4951.4,84.86845389646048,10200.0,2728.405871665433,0.34105073395817914,0
498,498,LBagExecutorMAXChunk,airlines,4,2000,17,15.00600242614746,1800.0,119.9520034790039,81816.0,147,4.16015037593985,1106.6,14.982146275688137,1800.0,499.01837236791624,0.2772324290932868,0
514,514,LBagExecutorMAXChunk,airlines,4,500,133,51.70809173583984,7500.0,145.0449981689453,9543.0,151,5.8838827838827825,1606.2999999999997,129.78801291224335,15600.0,853.4277676145671,0.11379036901527562,0
515,515,LBagExecutorMAXChunk,airlines,4,500,133,51.70809173583984,7500.0,145.0449981689453,9543.0,151,5.8838827838827825,1606.2999999999997,129.783693843594,15600.0,853.4277676145671,0.11379036901527562,0
516,516,LBagExecutorMAXChunk,airlines,4,500,133,51.70809173583984,7500.0,145.0449981689453,9543.0,151,5.8838827838827825,1606.2999999999997,129.78477358380687,15600.0,853.4277676145671,0.11379036901527562,0
481,481,LBagExecutorMAXChunk,airlines,4,500,74,55.8717155456543,7000.0,125.28700256347656,8490.0,131,5.57016806722689,1325.6999999999998,69.89224944876648,8400.0,697.8696609176507,0.09969566584537867,0
482,482,LBagExecutorMAXChunk,airlines,4,500,74,55.8717155456543,7000.0,125.28700256347656,8490.0,131,5.57016806722689,1325.6999999999998,69.8928309924782,8400.0,697.8696609176507,0.09969566584537867,0
483,483,LBagExecutorMAXChunk,airlines,4,500,74,55.8717155456543,7000.0,125.28700256347656,8490.0,131,5.57016806722689,1325.6999999999998,69.89573885620615,8400.0,697.8696609176507,0.09969566584537867,0
284,284,LBagExecutorMAXChunk,airlines,4,500,14,10.004919052124023,1200.0,119.94100189208984,27934.0,126,4.152631578947368,946.7999999999998,9.98892893709472,1200.0,498.07079206767827,0.4150589933897319,0
285,285,LBagExecutorMAXChunk,airlines,4,500,14,10.004919052124023,1200.0,119.94100189208984,27934.0,126,4.152631578947368,946.7999999999998,9.988596352497565,1200.0,498.07079206767827,0.4150589933897319,0
286,286,LBagExecutorMAXChunk,airlines,4,500,14,10.004919052124023,1200.0,119.94100189208984,27934.0,126,4.152631578947368,946.7999999999998,9.988762642027718,1200.0,498.07079206767827,0.4150589933897319,0
47,47,LBagExecutorMAXChunk,airlines,4,50,109,82.19087982177734,10000.0,121.66799926757812,606.0,127,6.6116883116883125,1527.3000000000002,104.83314058456956,12600.0,804.4308886639485,0.08044308886639485,0
48,48,LBagExecutorMAXChunk,airlines,4,50,109,82.19087982177734,10000.0,121.66799926757812,606.0,127,6.6116883116883125,1527.3000000000002,104.83401281304602,12600.0,804.4308886639485,0.08044308886639485,0
49,49,LBagExecutorMAXChunk,airlines,4,50,109,82.19087982177734,10000.0,121.66799926757812,606.0,127,6.6116883116883125,1527.3000000000002,104.83401281304602,12600.0,804.4308886639485,0.08044308886639485,0
50,50,LBagExecutorMAXChunk,airlines,4,50,109,82.19087982177734,10000.0,121.66799926757812,606.0,127,6.6116883116883125,1527.3000000000002,104.83226837060704,12600.0,804.4308886639485,0.08044308886639485,0
51,51,LBagExecutorMAXChunk,airlines,4,50,109,82.19087982177734,10000.0,121.66799926757812,606.0,127,6.6116883116883125,1527.3000000000002,104.83139617115806,12600.0,804.4308886639485,0.08044308886639485,0
15,15,LBagExecutorMAXChunk,airlines,4,50,61,59.82948303222656,7200.0,120.34200286865234,724.0,127,5.676521739130434,1305.6,59.910633305319564,7200.0,683.1239954144021,0.09487833269644473,0
16,16,LBagExecutorMAXChunk,airlines,4,50,61,59.82948303222656,7200.0,120.34200286865234,724.0,127,5.676521739130434,1305.6,59.910633305319564,7200.0,683.1239954144021,0.09487833269644473,0
17,17,LBagExecutorMAXChunk,airlines,4,50,61,59.82948303222656,7200.0,120.34200286865234,724.0,127,5.676521739130434,1305.6,59.909636298582974,7200.0,683.1239954144021,0.09487833269644473,0
18,18,LBagExecutorMAXChunk,airlines,4,50,61,59.82948303222656,7200.0,120.34200286865234,724.0,127,5.676521739130434,1305.6,59.91113182113199,7200.0,683.1239954144021,0.09487833269644473,0
19,19,LBagExecutorMAXChunk,airlines,4,50,61,59.82948303222656,7200.0,120.34200286865234,724.0,127,5.676521739130434,1305.6,59.909636298582974,7200.0,683.1239954144021,0.09487833269644473,0
485,485,LBagExecutorMAXChunk,airlines,4,50,12,9.994919776916504,1200.0,120.06099700927734,2786.0,125,4.039207048458149,916.8999999999999,9.988845788869096,1200.0,484.9512253647858,0.4041260211373215,0
486,486,LBagExecutorMAXChunk,airlines,4,50,12,9.994919776916504,1200.0,120.06099700927734,2786.0,125,4.039207048458149,916.8999999999999,9.988762642027718,1200.0,484.9512253647858,0.4041260211373215,0
487,487,LBagExecutorMAXChunk,airlines,4,50,12,9.994919776916504,1200.0,120.06099700927734,2786.0,125,4.039207048458149,916.8999999999999,9.988596352497565,1200.0,484.9512253647858,0.4041260211373215,0
488,488,LBagExecutorMAXChunk,airlines,4,50,12,9.994919776916504,1200.0,120.06099700927734,2786.0,125,4.039207048458149,916.8999999999999,9.988845788869096,1200.0,484.9512253647858,0.4041260211373215,0
489,489,LBagExecutorMAXChunk,airlines,4,50,12,9.994919776916504,1200.0,120.06099700927734,2786.0,125,4.039207048458149,916.8999999999999,9.988845788869096,1200.0,484.9512253647858,0.4041260211373215,0
413,413,AdaptiveRandomForestExecutorMAXChunk,airlines,4,2000,157,61.87831878662109,8000.0,129.28599548339844,30716.0,133,5.5194214876033065,1335.7000000000003,154.74853363284663,18600.0,713.5839015172534,0.08919798768965667,0
436,436,AdaptiveRandomForestExecutorMAXChunk,airlines,4,2000,87,60.3573112487793,8000.0,132.54400634765625,30167.0,137,5.385887096774193,1335.7,84.86845389646048,10200.0,713.8670535425986,0.08923338169282483,0
450,450,AdaptiveRandomForestExecutorMAXChunk,airlines,4,2000,17,15.006128311157228,1800.0,119.95099639892578,87906.0,153,4.2014440433213,1163.8,14.982645102755974,1800.0,503.9673993107214,0.27998188850595634,0
196,196,AdaptiveRandomForestExecutorMAXChunk,airlines,4,500,163,76.35551452636719,9500.0,124.41799926757812,6466.0,128,5.803004291845493,1352.1,159.73067115548074,19168.0,721.9981837325853,0.07599980881395635,0
197,197,AdaptiveRandomForestExecutorMAXChunk,airlines,4,500,163,76.35551452636719,9500.0,124.41799926757812,6466.0,128,5.803004291845493,1352.1,159.73200223331472,19168.0,721.9981837325853,0.07599980881395635,0
198,198,AdaptiveRandomForestExecutorMAXChunk,airlines,4,500,163,76.35551452636719,9500.0,124.41799926757812,6466.0,128,5.803004291845493,1352.1,159.73377703826955,19200.0,721.9981837325853,0.07599980881395635,0
162,162,AdaptiveRandomForestExecutorMAXChunk,airlines,4,500,90,65.16886901855469,8000.0,122.75800323486328,7497.0,127,5.604347826086956,1288.9999999999998,89.85922055446467,10800.0,687.9785485640815,0.08599731857051018,0
163,163,AdaptiveRandomForestExecutorMAXChunk,airlines,4,500,90,65.16886901855469,8000.0,122.75800323486328,7497.0,127,5.604347826086956,1288.9999999999998,89.85922055446467,10800.0,687.9785485640815,0.08599731857051018,0
164,164,AdaptiveRandomForestExecutorMAXChunk,airlines,4,500,90,65.16886901855469,8000.0,122.75800323486328,7497.0,127,5.604347826086956,1288.9999999999998,89.85847290517435,10800.0,687.9785485640815,0.08599731857051018,0
407,407,AdaptiveRandomForestExecutorMAXChunk,airlines,4,500,18,15.006378173828123,1800.0,119.9489974975586,21946.0,127,4.286462882096069,981.5999999999999,14.982146275688137,1800.0,514.1569255179193,0.285642736398844,0
408,408,AdaptiveRandomForestExecutorMAXChunk,airlines,4,500,18,15.006378173828123,1800.0,119.9489974975586,21946.0,127,4.286462882096069,981.5999999999999,14.982270979341113,1800.0,514.1569255179193,0.285642736398844,0
409,409,AdaptiveRandomForestExecutorMAXChunk,airlines,4,500,18,15.006378173828123,1800.0,119.9489974975586,21946.0,127,4.286462882096069,981.5999999999999,14.982395685070042,1800.0,514.1569255179193,0.285642736398844,0
73,73,AdaptiveRandomForestExecutorMAXChunk,airlines,4,50,141,74.5082015991211,8950.0,120.12100219726562,670.0,125,5.757709251101321,1307.0,139.77170621318513,16800.0,691.6218056027584,0.07727617939695625,0
74,74,AdaptiveRandomForestExecutorMAXChunk,airlines,4,50,141,74.5082015991211,8950.0,120.12100219726562,670.0,125,5.757709251101321,1307.0,139.77170621318513,16800.0,691.6218056027584,0.07727617939695625,0
75,75,AdaptiveRandomForestExecutorMAXChunk,airlines,4,50,141,74.5082015991211,8950.0,120.12100219726562,670.0,125,5.757709251101321,1307.0,139.76821770563816,16800.0,691.6218056027584,0.07727617939695625,0
76,76,AdaptiveRandomForestExecutorMAXChunk,airlines,4,50,141,74.5082015991211,8950.0,120.12100219726562,670.0,125,5.757709251101321,1307.0,139.76821770563816,16800.0,691.6218056027584,0.07727617939695625,0
77,77,AdaptiveRandomForestExecutorMAXChunk,airlines,4,50,141,74.5082015991211,8950.0,120.12100219726562,670.0,125,5.757709251101321,1307.0,139.77286908773243,16800.0,691.6218056027584,0.07727617939695625,0
125,125,AdaptiveRandomForestExecutorMAXChunk,airlines,4,50,78,66.2168960571289,7950.0,120.05999755859376,742.0,123,5.5349775784753374,1234.3000000000002,74.88579915628665,9000.0,664.5293945586202,0.08358860308913461,0
126,126,AdaptiveRandomForestExecutorMAXChunk,airlines,4,50,78,66.2168960571289,7950.0,120.05999755859376,742.0,123,5.5349775784753374,1234.3000000000002,74.88704537322872,9000.0,664.5293945586202,0.08358860308913461,0
127,127,AdaptiveRandomForestExecutorMAXChunk,airlines,4,50,78,66.2168960571289,7950.0,120.05999755859376,742.0,123,5.5349775784753374,1234.3000000000002,74.88455298082123,9000.0,664.5293945586202,0.08358860308913461,0
128,128,AdaptiveRandomForestExecutorMAXChunk,airlines,4,50,78,66.2168960571289,7950.0,120.05999755859376,742.0,123,5.5349775784753374,1234.3000000000002,74.88455298082123,9000.0,664.5293945586202,0.08358860308913461,0
129,129,AdaptiveRandomForestExecutorMAXChunk,airlines,4,50,78,66.2168960571289,7950.0,120.05999755859376,742.0,123,5.5349775784753374,1234.3000000000002,74.8839299086416,9000.0,664.5293945586202,0.08358860308913461,0
105,105,AdaptiveRandomForestExecutorMAXChunk,airlines,4,50,15,14.97878074645996,1800.0,120.16999816894533,2104.0,125,4.284581497797356,972.5999999999999,14.98252039287498,1800.0,514.8781507450053,0.2860434170805585,0
106,106,AdaptiveRandomForestExecutorMAXChunk,airlines,4,50,15,14.97878074645996,1800.0,120.16999816894533,2104.0,125,4.284581497797356,972.5999999999999,14.98252039287498,1800.0,514.8781507450053,0.2860434170805585,0
107,107,AdaptiveRandomForestExecutorMAXChunk,airlines,4,50,15,14.97878074645996,1800.0,120.16999816894533,2104.0,125,4.284581497797356,972.5999999999999,14.982395685070042,1800.0,514.8781507450053,0.2860434170805585,0
108,108,AdaptiveRandomForestExecutorMAXChunk,airlines,4,50,15,14.97878074645996,1800.0,120.16999816894533,2104.0,125,4.284581497797356,972.5999999999999,14.98252039287498,1800.0,514.8781507450053,0.2860434170805585,0
109,109,AdaptiveRandomForestExecutorMAXChunk,airlines,4,50,15,14.97878074645996,1800.0,120.16999816894533,2104.0,125,4.284581497797356,972.5999999999999,14.982146275688137,1800.0,514.8781507450053,0.2860434170805585,0
265,265,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,2000,566,548.4962158203125,66000.0,120.3290023803711,3489.0,125,5.522026431718062,1253.5,563.5792909360376,67687.0,664.4599316466747,0.010067574721919314,0
14,14,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,2000,314,309.83966064453125,37138.0,119.86199951171876,5179.0,126,4.937280701754386,1125.6999999999998,309.35443565181174,37138.0,591.7923370629027,0.015934954414963183,0
253,253,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,2000,62,60.00450134277344,7200.0,119.99099731445312,19202.0,126,4.150218340611353,950.3999999999999,59.90913780765838,7200.0,497.988837762691,0.0691651163559293,0
199,199,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,500,600,581.33740234375,70000.0,120.41200256347656,837.0,125,5.407522123893805,1222.1,598.4364723218969,71880.0,651.1305678443571,0.009301865254919387,0
45,45,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,500,333,328.0594787597656,39500.0,120.40499877929688,1264.0,124,4.798222222222222,1079.6,329.30455715392367,39534.0,577.7299408094618,0.014626074450872452,0
223,223,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,500,66,65.00487518310547,7800.0,119.99099731445312,4605.0,125,4.077973568281937,925.6999999999998,64.9004859215869,7800.0,489.3201154801287,0.06273334813847804,0
89,89,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,50,588,567.0502319335938,68050.0,120.00700378417967,82.0,124,5.427555555555554,1221.1999999999998,583.4561302729838,70083.0,651.3446800944008,0.009571560324678924,0
90,90,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,50,588,567.0502319335938,68050.0,120.00700378417967,82.0,124,5.427555555555554,1221.1999999999998,583.4512729149669,70083.0,651.3446800944008,0.009571560324678924,0
91,91,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,50,588,567.0502319335938,68050.0,120.00700378417967,82.0,124,5.427555555555554,1221.1999999999998,583.4512729149669,70083.0,651.3446800944008,0.009571560324678924,0
410,410,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,50,326,324.647705078125,38935.0,119.93000030517578,117.0,124,4.836444444444445,1088.2,324.323198667222,38935.0,580.034783698188,0.014897515954749916,0
397,397,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,50,65,64.97184753417969,7800.0,120.052001953125,450.0,124,4.155555555555554,934.9999999999998,64.89778598707036,7800.0,498.88276367187484,0.06395932867588139,0
398,398,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,50,65,64.97184753417969,7800.0,120.052001953125,450.0,124,4.155555555555554,934.9999999999998,64.89886593391964,7800.0,498.88276367187484,0.06395932867588139,0
399,399,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,50,65,64.97184753417969,7800.0,120.052001953125,450.0,124,4.155555555555554,934.9999999999998,64.89886593391964,7800.0,498.88276367187484,0.06395932867588139,0
291,291,OzaBagExecutorMAXChunk,GMSC,4,2000,3628,267.61328125,34000.0,127.04900360107422,7451.0,132,5.727916666666668,1374.7000000000003,3613.3259460891773,150000.0,727.7261052099866,0.021403708976764312,0
179,179,OzaBagExecutorMAXChunk,GMSC,4,2000,2015,2000.826904296875,150000.0,74.96900177001953,798.0,80,4.923972602739727,718.9000000000001,2004.8919363246323,150000.0,369.1453107703222,0.0024609687384688148,0
88,88,OzaBagExecutorMAXChunk,GMSC,4,2000,403,399.6930541992188,47920.0,119.89199829101562,2857.0,125,4.007079646017699,905.5999999999999,399.0739352754043,47920.0,480.41678607231745,0.010025392029889764,0
156,156,OzaBagExecutorMAXChunk,GMSC,4,500,3990,3777.33056640625,143565.0,38.00699996948242,125.0,44,5.27283950617284,427.1,3977.7247414478916,150000.0,200.40481095019683,0.0013959169083704024,0
103,103,OzaBagExecutorMAXChunk,GMSC,4,500,2217,2210.009765625,150000.0,67.87300109863281,166.0,74,4.614814814814815,623.0,2206.5962517285006,150000.0,313.2213309959129,0.0020881422066394194,0
383,383,OzaBagExecutorMAXChunk,GMSC,4,500,443,439.6257019042969,52712.0,119.9020004272461,656.0,125,4.103083700440528,931.3999999999999,438.9374635689899,52712.0,491.9679436032466,0.009333129905965371,0
193,193,OzaBagExecutorMAXChunk,GMSC,4,50,3438,3427.318115234375,150000.0,43.76599884033203,14.0,50,5.313186813186813,483.5,3413.7460172963133,150000.0,232.5369279044015,0.0015502461860293433,0
194,194,OzaBagExecutorMAXChunk,GMSC,4,50,3438,3427.318115234375,150000.0,43.76599884033203,14.0,50,5.313186813186813,483.5,3416.4673727365903,150000.0,232.5369279044015,0.0015502461860293433,0
195,195,OzaBagExecutorMAXChunk,GMSC,4,50,3438,3427.318115234375,150000.0,43.76599884033203,14.0,50,5.313186813186813,483.5,3417.0900061507623,150000.0,232.5369279044015,0.0015502461860293433,0
158,158,OzaBagExecutorMAXChunk,GMSC,4,50,1910,1905.97216796875,150000.0,78.69999694824219,19.0,83,4.603947368421053,699.8,1902.9495718363462,150000.0,362.3306438446045,0.0024155376256306967,0
159,159,OzaBagExecutorMAXChunk,GMSC,4,50,1910,1905.97216796875,150000.0,78.69999694824219,19.0,83,4.603947368421053,699.8,1903.1185769748029,150000.0,362.3306438446045,0.0024155376256306967,0
160,160,OzaBagExecutorMAXChunk,GMSC,4,50,1910,1905.97216796875,150000.0,78.69999694824219,19.0,83,4.603947368421053,699.8,1903.1910169384,150000.0,362.3306438446045,0.0024155376256306967,0
370,370,OzaBagExecutorMAXChunk,GMSC,4,50,382,379.6450500488281,45524.0,119.91200256347656,72.0,126,4.106140350877192,936.1999999999998,379.1202385116341,45524.0,492.3755122803804,0.010815734827352175,0
371,371,OzaBagExecutorMAXChunk,GMSC,4,50,382,379.6450500488281,45524.0,119.91200256347656,72.0,126,4.106140350877192,936.1999999999998,379.1739199240386,45524.0,492.3755122803804,0.010815734827352175,0
372,372,OzaBagExecutorMAXChunk,GMSC,4,50,382,379.6450500488281,45524.0,119.91200256347656,72.0,126,4.106140350877192,936.1999999999998,379.1391831567726,45524.0,492.3755122803804,0.010815734827352175,0
225,225,OzaBagAdwinExecutorMAXChunk,GMSC,4,2000,3456,3326.625732421875,144818.0,43.53300094604492,572.0,49,5.432222222222223,488.9000000000001,3430.2179331793545,150000.0,236.4809351391263,0.0016329526380638201,0
382,382,OzaBagAdwinExecutorMAXChunk,GMSC,4,2000,1920,1907.911376953125,150000.0,78.62000274658203,862.0,84,4.809803921568627,735.9,1912.9969009450203,150000.0,378.1467975242465,0.0025209786501616434,0
115,115,OzaBagAdwinExecutorMAXChunk,GMSC,4,2000,384,379.7400512695313,45524.0,119.88200378417967,3135.0,125,4.144493392070484,940.8,379.14549845923216,45524.0,496.85017251170143,0.010914027161754271,0
423,423,OzaBagAdwinExecutorMAXChunk,GMSC,4,500,3661,344.4869689941406,41500.0,120.46900177001952,1449.0,126,5.710917030567686,1307.8000000000002,3650.167907723755,150000.0,687.9884738638932,0.016578035514792606,0
282,282,OzaBagAdwinExecutorMAXChunk,GMSC,4,500,2033,2023.663330078125,150000.0,74.12300109863281,182.0,79,4.768055555555555,686.5999999999999,2020.828000592776,150000.0,353.4225871827867,0.002356150581218578,0
357,357,OzaBagAdwinExecutorMAXChunk,GMSC,4,500,406,404.3890075683594,48519.0,119.9810028076172,721.0,126,4.127272727272727,907.9999999999999,404.0354412670919,48519.0,495.19432067871094,0.010206193876186874,0
174,174,OzaBagAdwinExecutorMAXChunk,GMSC,4,50,3357,3237.01416015625,150000.0,46.3390007019043,15.0,52,5.423157894736842,515.1999999999999,3338.377993412267,150000.0,251.30371749074834,0.001675358116604989,0
175,175,OzaBagAdwinExecutorMAXChunk,GMSC,4,50,3357,3237.01416015625,150000.0,46.3390007019043,15.0,52,5.423157894736842,515.1999999999999,3337.189641363353,150000.0,251.30371749074834,0.001675358116604989,0
176,176,OzaBagAdwinExecutorMAXChunk,GMSC,4,50,3357,3237.01416015625,150000.0,46.3390007019043,15.0,52,5.423157894736842,515.1999999999999,3337.7837116154874,150000.0,251.30371749074834,0.001675358116604989,0
469,469,OzaBagAdwinExecutorMAXChunk,GMSC,4,50,1865,1859.8653564453125,150000.0,80.6510009765625,20.0,85,4.831612903225807,748.9000000000001,1855.9073531049332,150000.0,389.67441697643653,0.002597829446509577,0
470,470,OzaBagAdwinExecutorMAXChunk,GMSC,4,50,1865,1859.8653564453125,150000.0,80.6510009765625,20.0,85,4.831612903225807,748.9000000000001,1855.9992081070045,150000.0,389.67441697643653,0.002597829446509577,0
471,471,OzaBagAdwinExecutorMAXChunk,GMSC,4,50,1865,1859.8653564453125,150000.0,80.6510009765625,20.0,85,4.831612903225807,748.9000000000001,1855.9532794694449,150000.0,389.67441697643653,0.002597829446509577,0
328,328,OzaBagAdwinExecutorMAXChunk,GMSC,4,50,373,369.7006530761719,44326.0,119.89700317382812,75.0,126,4.127678571428571,924.5999999999999,369.16798534188393,44326.0,494.89629077911366,0.011164921057147356,0
329,329,OzaBagAdwinExecutorMAXChunk,GMSC,4,50,373,369.7006530761719,44326.0,119.89700317382812,75.0,126,4.127678571428571,924.5999999999999,369.17105997384834,44326.0,494.89629077911366,0.011164921057147356,0
330,330,OzaBagAdwinExecutorMAXChunk,GMSC,4,50,373,369.7006530761719,44326.0,119.89700317382812,75.0,126,4.127678571428571,924.5999999999999,369.164910761133,44326.0,494.89629077911366,0.011164921057147356,0
41,41,OzaBagASHTExecutorMAXChunk,GMSC,4,2000,4011,3825.507568359375,143556.0,37.5260009765625,499.0,44,5.354878048780488,439.1,3977.0919503658924,150000.0,200.9471588879097,0.0013997823768279257,0
192,192,OzaBagASHTExecutorMAXChunk,GMSC,4,2000,2228,2200.6396484375,150000.0,68.16200256347656,737.0,74,4.656349206349207,586.7,2213.499394976832,150000.0,317.38608653961666,0.0021159072435974445,0
310,310,OzaBagASHTExecutorMAXChunk,GMSC,4,2000,445,444.651123046875,53311.0,119.8939971923828,2626.0,125,4.0859030837004395,927.4999999999998,443.9623584277149,53311.0,489.87525284552873,0.00918900888832565,0
283,283,OzaBagASHTExecutorMAXChunk,GMSC,4,500,4341,4128.56396484375,142935.0,34.62099838256836,113.0,41,5.326666666666667,399.5,4320.649825733791,150000.0,184.41451805114747,0.001290198468192867,0
257,257,OzaBagASHTExecutorMAXChunk,GMSC,4,500,2411,2377.949462890625,148346.0,62.38399887084961,158.0,67,4.823577235772357,593.3,2397.3533219325864,150000.0,300.9140368298786,0.0020284607392843665,0
161,161,OzaBagASHTExecutorMAXChunk,GMSC,4,500,482,479.3318176269531,57504.0,119.96700286865234,604.0,126,4.155263157894736,947.3999999999999,478.840869347989,57504.0,498.4944671831632,0.008668865942945938,0
451,451,OzaBagASHTExecutorMAXChunk,GMSC,4,50,3671,3578.244384765625,150000.0,41.91999816894531,13.0,48,5.128409090909091,451.30000000000007,3649.9902666926223,150000.0,214.9828997005116,0.001433219331336744,0
