,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,joules,JPI,PERC
473,LBagExecutorMAXChunk,covtypeNorm,4,2000,5,24.980443954467773,1501.0,60.08700180053711,42605.0,245,,0.0,24.967329252355736,1815.0,,,0
432,LBagExecutorMAXChunk,covtypeNorm,4,2000,4,19.98868179321289,1201.0,60.08399963378906,42453.0,80,,0.0,19.974066819322978,1448.0,,,0
311,LBagExecutorMAXChunk,covtypeNorm,4,500,172,155.74740600585938,9345.0,60.0009994506836,3171.0,69,4.389682539682541,553.1000000000001,169.62582538517975,10404.0,263.38533965216754,0.028184627036079993,0
492,LBagExecutorMAXChunk,covtypeNorm,4,500,95,90.47689056396484,5500.0,60.78900146484375,4927.0,68,4.2136000000000005,526.7,94.80664434377258,5776.0,256.14053657226566,0.046571006649502845,0
239,LBagExecutorMAXChunk,covtypeNorm,4,500,38,33.20108413696289,2000.0,60.23899841308594,10859.0,68,,0.0,34.94775252944103,2107.0,,,0
339,LBagExecutorMAXChunk,covtypeNorm,4,500,21,19.99267578125,1201.0,60.071998596191406,15061.0,70,,0.0,19.973198902431243,1252.0,,,0
341,LBagExecutorMAXChunk,covtypeNorm,4,500,19,14.998918533325195,901.0,60.07099914550781,19525.0,70,3.9228346456692917,498.20000000000005,14.98079385403329,936.0,235.64859664796847,0.26154117275024247,0
271,LBagExecutorMAXChunk,covtypeNorm,4,500,5,23.259780883789062,1500.0,64.48899841308594,13877.0,218,,0.0,24.966376551702815,1615.0,,,0
272,LBagExecutorMAXChunk,covtypeNorm,4,500,5,23.259780883789062,1500.0,64.48899841308594,13877.0,218,,0.0,24.966659429953786,1610.0,,,0
273,LBagExecutorMAXChunk,covtypeNorm,4,500,5,23.259780883789062,1500.0,64.48899841308594,13877.0,218,,0.0,24.966376551702815,1615.0,,,0
248,LBagExecutorMAXChunk,covtypeNorm,4,500,4,19.990678787231445,1201.0,60.07799911499024,14765.0,70,,0.0,19.973261601404573,1240.0,,,0
255,LBagExecutorMAXChunk,covtypeNorm,4,50,139,130.1645050048828,7810.0,60.0009994506836,382.0,68,4.4120967741935475,547.0999999999999,134.71485355996472,8100.0,264.7302161247499,0.03389631448460306,0
450,LBagExecutorMAXChunk,covtypeNorm,4,50,77,74.72724151611328,4500.0,60.21900177001953,564.0,68,4.133064516129033,512.5000000000001,74.8619654789342,4515.0,248.88901941237916,0.055308670980528704,0
410,LBagExecutorMAXChunk,covtypeNorm,4,50,37,34.89067459106445,2100.0,60.1879997253418,1011.0,68,,0.0,34.948332199903795,2107.0,,,0
411,LBagExecutorMAXChunk,covtypeNorm,4,50,37,34.89067459106445,2100.0,60.1879997253418,1011.0,68,,0.0,34.94949159852041,2107.0,,,0
190,LBagExecutorMAXChunk,covtypeNorm,4,50,20,19.91106414794922,1200.0,60.26800155639648,1559.0,68,,0.0,19.973390713030337,1216.0,,,0
191,LBagExecutorMAXChunk,covtypeNorm,4,50,20,19.91106414794922,1200.0,60.26800155639648,1559.0,68,,0.0,19.973390713030337,1216.0,,,0
434,LBagExecutorMAXChunk,covtypeNorm,4,50,15,14.888829231262209,900.0,60.448001861572266,1992.0,67,3.9073770491803286,476.7000000000001,14.981149546927707,906.0,236.19313514271724,0.2624368168252414,0
263,LBagExecutorMAXChunk,covtypeNorm,4,50,5,24.97835350036621,1500.0,60.05199813842773,1282.0,510,,0.0,24.966407325691346,1505.0,,,0
264,LBagExecutorMAXChunk,covtypeNorm,4,50,5,24.97835350036621,1500.0,60.05199813842773,1282.0,510,,0.0,24.965579018960568,1505.0,,,0
288,LBagExecutorMAXChunk,covtypeNorm,4,50,4,19.778806686401367,1200.0,60.67100143432617,1603.0,68,,0.0,,,,,0
518,LBagExecutorMAXChunk,covtypeNorm,4,50,0,,,,,180,,0.0,0.0,0.0,,,0
519,LBagExecutorMAXChunk,covtypeNorm,4,50,0,,,,,180,,0.0,24.966407325691346,1505.0,,,0
159,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,2000,206,153.1807861328125,9191.0,60.0009994506836,12340.0,69,4.465873015873016,562.7,204.54794263461628,13079.0,267.95684437221956,0.029154264429574535,0
76,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,2000,114,97.07481384277344,6000.0,61.80799865722656,17385.0,67,4.423577235772357,544.0999999999999,109.77972999160261,6798.0,273.4124558487558,0.045568742641459305,0
112,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,2000,65,64.89984130859375,3901.0,60.108001708984375,27136.0,74,,0.0,64.89215898434682,4498.0,,,0
121,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,2000,54,,,,,352,,0.0,49.92843590853111,6000.0,,,0
90,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,2000,36,,,,,338,,0.0,34.95717745761442,4200.0,,,0
130,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,2000,30,29.968217849731445,1801.0,60.09700012207031,57190.0,93,,0.0,29.960487888678923,2616.0,,,0
227,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,2000,22,19.98602104187012,1201.0,60.09199905395508,50795.0,86,4.008917197452228,629.3999999999999,19.974537408995957,1616.0,240.90384843668355,0.2005860519872469,0
356,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,2000,7,5.010070323944092,301.0,60.07899856567383,38907.0,74,,0.0,4.994426509547317,345.0,,,0
316,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,2000,6,5.010236740112305,301.0,60.07699966430664,39253.0,75,,0.0,4.994458597809347,347.0,,,0
323,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,500,232,199.4580841064453,11999.0,60.15800094604492,2415.0,67,4.489430894308944,552.2,229.43014914255178,14168.0,270.07518798704075,0.022508141344032066,0
427,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,500,128,121.48306274414062,7500.0,61.73699951171875,3593.0,67,4.3186991869918705,531.2,124.74566417982753,7725.0,266.62352959857725,0.035549803946476964,0
150,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,500,66,64.89012908935547,3901.0,60.117000579833984,5949.0,66,,0.0,64.88512142436342,3965.0,,,0
384,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,500,64,59.90484619140625,3601.0,60.11199951171875,6304.0,66,,0.0,59.89785630464605,3624.0,,,0
392,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,500,36,34.95956802368164,2101.0,60.09799957275391,10162.0,66,,0.0,34.94924861587134,2121.0,,,0
160,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,500,35,34.96072769165039,2101.0,60.09600067138672,10216.0,66,,0.0,34.949824509367744,2121.0,,,0
447,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,500,25,24.31788444519043,1500.0,61.68299865722656,14427.0,67,4.051639344262296,494.30000000000007,24.96525870148337,1545.0,249.9172642316975,0.16661150948779832,0
496,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,500,7,5.010403633117676,301.0,60.07500076293945,39151.0,75,,0.0,4.994458597809347,347.0,,,0
497,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,500,7,5.010403633117676,301.0,60.07500076293945,39151.0,75,,0.0,4.994370507231733,346.0,,,0
334,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,285,177.2783966064453,10650.0,60.07500076293945,281.0,66,4.5870689655172425,532.1000000000001,284.2420212765958,17100.0,275.56817160310425,0.025874945690432322,0
170,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,158,154.69833374023438,9300.0,60.117000579833984,312.0,66,4.455371900826446,539.0999999999999,154.6634400225423,9331.0,267.8435951453595,0.028800386574769837,0
374,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,65,64.97184753417969,3900.0,60.0260009765625,593.0,65,,0.0,64.8868253047011,3913.0,,,0
375,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,65,64.97184753417969,3900.0,60.0260009765625,593.0,65,,0.0,64.88574934500713,3913.0,,,0
409,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,52,49.91057968139648,6000.0,120.21499633789062,644.0,125,,0.0,49.92760497278945,6000.0,,,0
366,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,36,34.89067459106445,2100.0,60.1879997253418,1021.0,66,,0.0,34.948332199903795,2107.0,,,0
367,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,36,34.89067459106445,2100.0,60.1879997253418,1021.0,66,,0.0,34.9489118895966,2107.0,,,0
372,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,31,29.969215393066406,1801.0,60.095001220703125,1102.0,65,4.06271186440678,479.40000000000003,29.956707084446066,1806.0,244.14867445089052,0.1355628397839481,0
184,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,29,24.95674133300781,3000.0,120.20800018310548,1224.0,126,,0.0,24.968996828937403,3000.0,,,0
200,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,7,4.9915971755981445,300.0,60.10100173950195,5930.0,66,,0.0,4.994441402425871,301.0,,,0
201,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,7,4.9915971755981445,300.0,60.10100173950195,5930.0,66,,0.0,4.994358531890887,301.0,,,0
463,AdaptiveRandomForestExecutorMAXChunk,covtypeNorm,4,50,5,24.95757102966309,3000.0,120.2040023803711,1223.0,125,,0.0,24.968373393701313,3000.0,,,0
1,StreamingRandomPatchesExecutorMAXChunk,airlines,4,2000,77,,,,,1353,3.7627830382873606,9139.8,74.88455298082123,9000.0,,,0
352,StreamingRandomPatchesExecutorMAXChunk,airlines,4,2000,43,,,,,1189,3.773373888628919,8063.700000000001,39.94507552115841,4800.0,,,0
511,StreamingRandomPatchesExecutorMAXChunk,airlines,4,2000,8,5.009986400604248,301.0,60.08000183105469,50606.0,86,4.010256410256409,625.5999999999999,4.994361205091026,403.0,240.93621247120387,0.8004525331269232,0
157,StreamingRandomPatchesExecutorMAXChunk,airlines,4,500,74,32.93699264526367,2000.0,60.72200012207031,14291.0,66,4.602479338842974,556.8999999999999,69.87587837394102,4256.0,279.47175097504913,0.13973587548752456,0
399,StreamingRandomPatchesExecutorMAXChunk,airlines,4,500,41,29.408735275268555,2000.0,68.00700378417969,15450.0,74,4.556716417910447,610.5999999999999,39.93833051905146,2720.0,309.8886306762695,0.15494431533813474,0
55,StreamingRandomPatchesExecutorMAXChunk,airlines,4,500,8,5.009986400604248,301.0,60.08000183105469,47969.0,83,3.9651315789473687,602.7,4.994301374073173,390.0,238.22511252353067,0.7914455565565803,0
408,StreamingRandomPatchesExecutorMAXChunk,airlines,4,50,72,38.84490203857422,2350.0,60.49700164794922,1280.0,66,4.708333333333333,565.0,69.87505784359092,4228.0,284.84004942576087,0.12120853167053654,0
151,StreamingRandomPatchesExecutorMAXChunk,airlines,4,50,40,37.07304000854492,2250.0,60.69100189208984,1335.0,65,4.666386554621847,555.2999999999998,39.93628585973037,2432.0,283.2076752157771,0.1258700778736787,0
213,StreamingRandomPatchesExecutorMAXChunk,airlines,4,50,8,4.915856838226318,300.0,61.027000427246094,6730.0,67,3.9813008130081307,489.70000000000005,4.994350652540569,305.0,242.96684641644242,0.8098894880548081,0
549,OzaBagExecutorMAXChunk,airlines,4,2000,189,149.35626220703125,10000.0,66.9540023803711,12300.0,75,4.584057971014492,632.5999999999999,184.6307385229541,12395.0,306.9210283030634,0.03069210283030634,0
325,OzaBagExecutorMAXChunk,airlines,4,2000,105,92.44137573242188,6000.0,64.90599822998047,17045.0,72,4.3076923076923075,560.0,104.79846449136276,6825.0,279.5950692983774,0.04659917821639623,0
83,OzaBagExecutorMAXChunk,airlines,4,2000,21,19.984691619873047,1201.0,60.09600067138672,50057.0,88,4.027329192546585,648.4000000000001,19.973784407964544,1600.0,242.0263778591749,0.20152071428740623,0
175,OzaBagExecutorMAXChunk,airlines,4,500,186,167.27203369140625,10500.0,62.77199935913086,2917.0,70,4.735245901639344,577.6999999999999,184.61782933418084,11618.0,297.2408527030319,0.02830865263838399,0
129,OzaBagExecutorMAXChunk,airlines,4,500,103,96.43976593017578,6000.0,62.21500015258789,4128.0,70,4.280468750000001,547.9000000000001,99.79688774449437,6240.0,266.30936393439777,0.044384893989066296,0
354,OzaBagExecutorMAXChunk,airlines,4,500,20,19.98635482788086,1201.0,60.09099960327149,16874.0,68,4.078225806451613,505.7,19.972644727518414,1212.0,245.06466531753543,0.2040505123376648,0
355,OzaBagExecutorMAXChunk,airlines,4,50,181,168.26365661621094,10150.0,60.321998596191406,295.0,68,4.735483870967743,587.2,179.61638223000543,10872.0,285.6538514168032,0.028143236592788494,0
249,OzaBagExecutorMAXChunk,airlines,4,50,100,99.1435317993164,5950.0,60.01399993896485,386.0,67,4.282786885245903,522.5000000000001,99.80106100795756,6020.0,257.02717186974706,0.0431978440117222,0
54,OzaBagExecutorMAXChunk,airlines,4,50,20,19.99666786193848,1200.0,60.0099983215332,1686.0,67,4.166666666666668,512.5000000000001,19.972794532364553,1204.0,250.04165967305508,0.2083680497275459,0
534,OzaBagAdwinExecutorMAXChunk,airlines,4,2000,185,146.0173797607422,10000.0,68.48500061035156,12602.0,77,4.597163120567376,648.1999999999999,184.61784644031303,12691.0,314.83671911794244,0.03148367191179424,0
64,OzaBagAdwinExecutorMAXChunk,airlines,4,2000,102,88.34182739257812,6000.0,67.91799926757812,17422.0,76,4.2528985507246375,586.9,99.80918831645384,6800.0,288.8483606532,0.0481413934422,0
236,OzaBagAdwinExecutorMAXChunk,airlines,4,2000,20,19.989015579223636,1201.0,60.08300018310547,50143.0,87,4.040522875816993,618.1999999999999,19.974595900475702,1604.0,242.76673668755424,0.20213716626773875,0
495,OzaBagAdwinExecutorMAXChunk,airlines,4,500,196,161.6292266845703,10000.0,61.869998931884766,3030.0,70,4.729921259842519,600.6999999999999,194.58258896238712,12090.0,292.6402232943557,0.029264022329435566,0
509,OzaBagAdwinExecutorMAXChunk,airlines,4,500,109,104.79833984375,6301.0,60.125,4017.0,69,4.316666666666667,543.9000000000001,104.79716677398584,6510.0,259.5395833333334,0.041190221128921345,0
43,OzaBagAdwinExecutorMAXChunk,airlines,4,500,21,19.98701858520508,1201.0,60.0890007019043,16962.0,67,4.10650406504065,505.1,19.97240654359109,1216.0,246.7557256466005,0.20545855590890966,0
206,OzaBagAdwinExecutorMAXChunk,airlines,4,50,218,175.40086364746094,10600.0,60.43299865722656,284.0,68,4.646774193548388,576.2,214.51857218124343,13029.0,280.81849859914473,0.026492311188598558,0
34,OzaBagAdwinExecutorMAXChunk,airlines,4,50,121,119.67687225341795,7200.0,60.1619987487793,376.0,68,4.394117647058823,522.9,119.75928781021535,7224.0,264.35890038434195,0.03671651394226971,0
226,OzaBagAdwinExecutorMAXChunk,airlines,4,50,24,19.9926700592041,1200.0,60.02199935913086,1708.0,68,4.07741935483871,505.6000000000001,19.972463215168457,1204.0,244.73486190303683,0.2039457182525307,0
203,OzaBagASHTExecutorMAXChunk,airlines,4,2000,206,156.49697875976562,10000.0,63.89899826049805,11804.0,71,4.613953488372093,595.2,204.57167804908474,13120.0,294.8270059275073,0.029482700592750728,0
278,OzaBagASHTExecutorMAXChunk,airlines,4,2000,114,96.92896270751952,6000.0,61.9010009765625,16024.0,70,4.280468750000001,547.9000000000001,109.78220626820985,6820.0,264.9653002738953,0.04416088337898255,0
515,OzaBagASHTExecutorMAXChunk,airlines,4,2000,22,19.991012573242188,1201.0,60.07699966430664,47538.0,86,4.015923566878981,630.5,19.974259974259972,1552.0,241.26463877926966,0.2008864602658365,0
482,OzaBagASHTExecutorMAXChunk,airlines,4,500,212,171.35304260253906,10500.0,61.277000427246094,2859.0,70,4.6734374999999995,598.1999999999999,209.55290829013018,12894.0,286.37423168420787,0.02727373635087694,0
82,OzaBagASHTExecutorMAXChunk,airlines,4,500,118,114.79090881347656,6901.0,60.11800003051758,3741.0,70,4.340944881889764,551.3000000000001,114.76275008396104,7176.0,260.96892454192397,0.03781610267235531,0
91,OzaBagASHTExecutorMAXChunk,airlines,4,500,23,19.99300765991211,1201.0,60.07099914550781,17021.0,68,4.097600000000001,512.2,19.972315602135655,1212.0,246.14692609863286,0.20495164537771263,0
72,OzaBagASHTExecutorMAXChunk,airlines,4,50,209,165.03565979003906,9950.0,60.290000915527344,302.0,69,4.696825396825396,591.8,204.56310198417287,12382.0,283.1716074746752,0.028459458037655802,0
404,OzaBagASHTExecutorMAXChunk,airlines,4,50,116,114.7571029663086,6900.0,60.12699890136719,370.0,68,4.377419354838708,542.7999999999998,114.76741487351215,6923.0,263.2010887392105,0.03814508532452326,0
388,OzaBagASHTExecutorMAXChunk,airlines,4,50,23,19.989015579223636,1201.0,60.08300018310547,1678.0,68,4.0624,507.8,19.972463215168457,1204.0,244.08117994384767,0.20323162360020622,0
58,LBagExecutorMAXChunk,airlines,4,2000,53,,,,,1420,3.7521414538310416,9549.2,49.93009786299181,6000.0,,,0
543,LBagExecutorMAXChunk,airlines,4,2000,29,24.979198455810547,1501.0,60.09000015258789,55417.0,94,4.074269005847953,696.7,24.96667212386276,2135.0,244.82282518308764,0.1631064791359678,0
414,LBagExecutorMAXChunk,airlines,4,2000,5,24.97836685180664,1501.0,60.09199905395508,54989.0,93,4.061538461538461,686.4,24.9671021712567,2125.0,244.06596538837138,0.16260224209751592,0
53,LBagExecutorMAXChunk,airlines,4,500,52,42.43101119995117,3000.0,70.7030029296875,10537.0,79,4.497916666666667,647.7,49.92243689183472,3540.0,318.01621526082357,0.10600540508694119,0
547,LBagExecutorMAXChunk,airlines,4,500,28,23.67872810363769,1500.0,63.34799957275391,15104.0,71,4.141803278688525,505.30000000000007,24.964954559057475,1585.0,262.37495232879144,0.17491663488586096,0
234,LBagExecutorMAXChunk,airlines,4,500,5,23.661170959472656,1500.0,63.39500045776367,15346.0,71,4.203875968992247,542.3,24.96584860332564,1590.0,266.5047189786452,0.17766981265243012,0
2,LBagExecutorMAXChunk,airlines,4,50,57,52.3063850402832,3200.0,61.178001403808594,922.0,69,4.676190476190475,589.1999999999998,54.90699791883455,3377.0,286.0799875168572,0.08939999609901789,0
17,LBagExecutorMAXChunk,airlines,4,50,32,29.900827407836918,1800.0,60.19900131225586,1293.0,68,4.206451612903227,521.6000000000001,29.956354979500066,1812.0,253.22418616510214,0.14068010342505674,0
331,LBagExecutorMAXChunk,airlines,4,50,6,4.960071086883545,300.0,60.483001708984375,6820.0,68,4.054032258064517,502.70000000000005,4.994313405528359,303.0,245.20003999279396,0.8173334666426465,0
479,AdaptiveRandomForestExecutorMAXChunk,airlines,4,2000,72,,,,,126,4.1114035087719305,937.4000000000001,69.8928309924782,8400.0,,,0
218,AdaptiveRandomForestExecutorMAXChunk,airlines,4,2000,40,,,,,1088,3.7602156057494875,7324.9000000000015,39.944743105370904,4800.0,,,0
247,AdaptiveRandomForestExecutorMAXChunk,airlines,4,2000,8,5.010153770446777,301.0,60.07799911499024,46328.0,82,3.951677852348993,588.8,4.9943780561148445,382.0,237.40889851614932,0.7887338821134529,0
368,AdaptiveRandomForestExecutorMAXChunk,airlines,4,500,72,46.36426544189453,3000.0,64.70500183105469,10189.0,70,4.625984251968504,587.5,69.87560843699296,4522.0,299.3243194940522,0.09977477316468407,0
117,AdaptiveRandomForestExecutorMAXChunk,airlines,4,500,40,39.9500846862793,2401.0,60.09999847412109,11934.0,70,4.475781249999999,572.8999999999999,39.938176197836164,2584.0,268.9944462954997,0.11203433831549342,0
49,AdaptiveRandomForestExecutorMAXChunk,airlines,4,500,8,5.010403633117676,301.0,60.07500076293945,46473.0,82,3.9413333333333322,591.1999999999998,4.994392718357979,383.0,236.77560300699864,0.7866299103222546,0
88,AdaptiveRandomForestExecutorMAXChunk,airlines,4,50,70,53.92221832275391,3250.0,60.27199935913086,922.0,65,4.748739495798318,565.0999999999999,69.8758021456879,4214.0,286.2160238474356,0.08806646887613404,0
207,AdaptiveRandomForestExecutorMAXChunk,airlines,4,50,39,34.67406463623047,2100.0,60.56399917602539,1312.0,66,4.497520661157025,544.2,34.9469452316615,2121.0,272.38783761647124,0.12970849410308155,0
62,AdaptiveRandomForestExecutorMAXChunk,airlines,4,50,7,4.927321910858154,300.0,60.8849983215332,6814.0,66,3.9650000000000007,475.80000000000007,4.994350652540569,305.0,241.4090183448792,0.804696727816264,0
326,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,2000,326,289.1287536621094,18000.0,62.25600051879883,6558.0,68,4.604032258064516,570.9,324.2285237698082,20215.0,286.62863464663104,0.015923813035923946,0
9,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,2000,181,160.6890411376953,10000.0,62.23199844360352,10400.0,68,4.3217741935483875,535.9000000000001,179.6274607325643,11196.0,268.9526448865091,0.026895264488650913,0
33,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,2000,84,79.85031127929688,4801.0,60.125,17766.0,67,,0.0,79.84754029522918,4944.0,,,0
79,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,2000,47,,,,,395,,0.0,44.93521839348273,5400.0,,,0
259,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,2000,36,,,,,153,3.8568345323741,1072.1999999999998,34.953104584682215,4200.0,,,0
532,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,2000,9,5.00973653793335,301.0,60.08300018310547,39521.0,74,,0.0,4.994187798682568,348.0,,,0
295,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,500,328,319.33709716796875,19500.0,61.06399917602539,1535.0,67,4.663414634146342,573.6,324.2027800490597,19825.0,284.766747376977,0.014603422942409076,0
282,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,500,182,170.4434814453125,10500.0,61.604000091552734,2498.0,67,4.2934426229508205,523.8000000000001,179.61511047754811,11088.0,264.49323973733874,0.02518983235593702,0
146,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,500,87,83.22652435302734,5000.0,60.07699966430664,4480.0,66,,0.0,84.83566601120346,5134.0,,,0
147,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,500,87,83.22652435302734,5000.0,60.07699966430664,4480.0,66,,0.0,84.83739499293021,5100.0,,,0
420,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,500,48,44.93653106689453,2701.0,60.10699844360352,7373.0,66,,0.0,44.92784766186753,2718.0,,,0
421,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,500,48,44.93653106689453,2701.0,60.10699844360352,7373.0,66,,0.0,44.9271050282654,2718.0,,,0
486,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,500,36,34.95665740966797,2101.0,60.10300064086914,9355.0,66,4.000826446280993,484.1000000000001,34.94676982080275,2114.0,240.4616744648327,0.11445105876479424,0
522,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,500,9,5.010236740112305,301.0,60.07699966430664,39269.0,75,,0.0,4.994226327944573,346.0,,,0
523,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,500,9,5.010236740112305,301.0,60.07699966430664,39269.0,75,,0.0,4.9942429476108225,347.0,,,0
141,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,50,314,308.806396484375,18550.0,60.06999969482422,156.0,66,4.5808333333333335,549.7,309.2269326683292,18600.0,275.1706569353739,0.014833997678456815,0
108,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,50,174,169.88108825683594,10200.0,60.04199981689453,239.0,66,4.235537190082645,512.5,169.644929217916,10234.0,254.31012319139214,0.024932365018763936,0
229,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,50,87,84.93205261230469,5100.0,60.04800033569336,431.0,65,,0.0,84.83652762119503,5117.0,,,0
468,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,50,48,44.97751235961914,2700.0,60.02999877929688,738.0,66,,0.0,44.927608338723324,2709.0,,,0
469,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,50,48,44.97751235961914,2700.0,60.02999877929688,738.0,66,,0.0,44.927608338723324,2709.0,,,0
113,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,50,34,29.96871566772461,1801.0,60.09600067138672,1041.0,66,3.9677685950413224,480.1,29.955713314203255,1806.0,238.44702415151045,0.13239701507579701,0
429,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,50,9,4.988443374633789,300.0,60.13899993896485,5843.0,66,,0.0,4.994275664105925,301.0,,,0
430,StreamingRandomPatchesExecutorMAXChunk,GMSC,4,50,9,4.988443374633789,300.0,60.13899993896485,5843.0,66,,0.0,4.994358531890887,301.0,,,0
500,OzaBagExecutorMAXChunk,GMSC,4,2000,2165,2064.4990234375,124000.0,60.0629997253418,930.0,68,4.475806451612904,555.0000000000001,2159.261100066269,130333.0,268.8303616739089,0.0021679867876928135,0
478,OzaBagExecutorMAXChunk,GMSC,4,2000,1202,1194.9810791015625,71761.0,60.05199813842773,1392.0,68,4.223387096774195,523.7000000000002,1195.1484074548862,72720.0,253.62283407334363,0.0035342711789599314,0
536,OzaBagExecutorMAXChunk,GMSC,4,2000,593,588.3203125,35401.0,60.17300033569336,2420.0,141,,0.0,588.3979264379166,35754.0,,,0
65,OzaBagExecutorMAXChunk,GMSC,4,2000,329,324.1414794921875,19501.0,60.1619987487793,4072.0,68,,0.0,324.1761859301445,19695.0,,,0
197,OzaBagExecutorMAXChunk,GMSC,4,2000,240,232.21868896484372,14000.0,60.28799819946289,5683.0,68,3.9712,496.40000000000003,239.47664045463557,14496.0,239.41569844970704,0.017101121317836216,0
510,OzaBagExecutorMAXChunk,GMSC,4,2000,65,64.8955307006836,3901.0,60.11199951171875,18094.0,71,,0.0,64.88362144090758,4095.0,,,0
373,OzaBagExecutorMAXChunk,GMSC,4,500,2225,2062.0615234375,124000.0,60.13399887084961,232.0,68,4.417600000000001,552.2000000000002,2219.138819397273,133945.0,265.6479534118653,0.0021423222049343975,0
134,OzaBagExecutorMAXChunk,GMSC,4,500,1236,1229.62939453125,73854.0,60.0620002746582,343.0,68,4.237903225806451,525.4999999999999,1229.8142831062353,74100.0,254.53694471236196,0.003446488270267852,0
435,OzaBagExecutorMAXChunk,GMSC,4,500,652,648.6702270507812,39000.0,60.12300109863281,552.0,68,,0.0,648.1481481481482,39130.0,,,0
436,OzaBagExecutorMAXChunk,GMSC,4,500,652,648.6702270507812,39000.0,60.12300109863281,552.0,68,,0.0,648.1266770464107,39130.0,,,0
29,OzaBagExecutorMAXChunk,GMSC,4,500,362,359.0114440917969,21601.0,60.167999267578125,892.0,67,,0.0,359.0219336028096,21672.0,,,0
30,OzaBagExecutorMAXChunk,GMSC,4,500,362,359.0114440917969,21601.0,60.167999267578125,892.0,67,,0.0,359.039777339673,21672.0,,,0
398,OzaBagExecutorMAXChunk,GMSC,4,500,247,244.40972900390625,14701.0,60.14899826049805,1287.0,68,3.959677419354839,491.00000000000006,244.42345298465415,14749.0,238.1706302089076,0.016200981580090305,0
412,OzaBagExecutorMAXChunk,GMSC,4,500,72,69.88156127929688,4201.0,60.11600112915039,4050.0,68,,0.0,69.87116778033858,4214.0,,,0
413,OzaBagExecutorMAXChunk,GMSC,4,500,72,69.88156127929688,4201.0,60.11600112915039,4050.0,68,,0.0,69.87348488616956,4214.0,,,0
40,OzaBagExecutorMAXChunk,GMSC,4,50,1852,1835.6497802734373,110150.0,60.00600051879883,26.0,68,4.394354838709679,544.9000000000002,1849.5085075595032,111198.0,263.68765873139915,0.0023938961301080267,0
242,OzaBagExecutorMAXChunk,GMSC,4,50,1029,1020.9703979492188,61296.0,60.0369987487793,39.0,68,4.162903225806451,516.1999999999999,1021.0858376224473,61500.0,249.9282157590312,0.0040773984560009005,0
